Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Delima, CV","Jl. Kapten Marzuki No.17, Palembang, Sumatera Selatan",0711313868,,"Other Freshwater Fish,Other Freshwater Ornamental Fish, Live,Botia (botia Macracantha)","Other freshwater fish,Other Freshwater Ornamental Fish, Live,Botia (botia Macracantha)"
"Dexa Medica, PT","Jl. Letjen Bambang Utoyo 138, Palembang, Sumatera Selatan",0711713242,Website: www.dexa-medica.com,"Analgesics,antipyretic&oth Med Cont Para,Other Medicaments Oth Than Herbal Medica Ments,","Analgesics,antipyretic&oth Med Cont Para,Other Medicaments Oth Than Herbal Medica Ments,"
"Duta Alam Sumatera, PT","Jl. Kolonel Barlian Blok E No.32, Lahat, Sumatera Selatan",,,"Other Coal,whether Or Not Pulverised But Not Agglo","Other coal,whether or not pulverised but not agglo"
Elang Marin Sentosa,"Jln. Re. Martadinata No.01 F Rt.005 Rw. 003, Palembang, Sumatera Selatan",,,"Coconuts, In The Inner Shell (endocarp),  Fresh,Oth Vegetable Prodcts Not Used Primarily In","Coconuts, in the inner shell (endocarp),  fresh,Oth Vegetable Prodcts Not Used Primarily In"
"Fauna Tirta, CV","Lrg. Lapangan Pasir No.811 Rt.010 Kel. 18 Ilir Kec. It-i, Palembang, Sumatera Selatan",,,"Other Freshwater Fish,Nile Perch And Snakeheads, Excl.fillets, Livers","Other freshwater fish,Nile Perch And Snakeheads, Excl.fillets, Livers"
"Gadjah Ruku, PT","Jl. Lettu H.a. Karim Kadir Rt 08/03,karang Jaya, Gandus, 30148, Palembang, Sumatera Selatan",0711442487,e-Mail: gadjahruku.shipping@yahoo.co.id,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
"Global Deorub Industry, PT","Jl. Pangeran Sido Ing Kenayan No.89 Kel.karang Anyar Gandus, Palembang, Sumatera Selatan",0711445195,e-Mail: maildeorub@yahoo.com,Anti Oxidising Prep & Oth Compound Stabilisers For,Anti oxidising prep & oth compound stabilisers for
"Global Multipack, PT","Jl. P. Sido Ing Kenayan Rt.18 Rw.06 Karang Anyar Gandus, Palembang, Sumatera Selatan",0711440374,Website: www.globalmultipack.com,Sheet Piling Of Iron Or Steel,Sheet piling of iron or steel
"Gunung Pipa, PT","Jl.  Banten 2 No 70 Rt.002 Rw.001, Palembang, Sumatera Selatan",,,"Flour,meal & Powder Of Roots/tuber Head 07.14, Oth","Flour,meal & powder of roots/tuber head 07.14, oth"
"Gunung Tua Abadi, PT","Jl. Basuki Rahmat No.788 Rt015 Rw004 Talang Aman Kemuning, Palembang, Sumatera Selatan",0711811585,,Crude Palm Oil,Crude palm oil
"Harbinger Bridge International, PT","Jl. Singa Dekane Rt.026 Keramasan Kertapati, Palembang, Sumatera Selatan",07117078981,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Doors & Their Frames & Thresholds Of Wood,Wooden Frames For Paintings, Photographs  Mirrors","Oth non coniferous oth teak strips friezes for par,Doors & Their Frames & Thresholds Of Wood,Wooden Frames For Paintings, Photographs  Mirrors"
"Hevea Mk, PT","Jl. Jend. Sudirman No.135 J Rt.008 Rw.004, 8 Ilir - It-ii, Palembang, Sumatera Selatan",,,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
"Hijau Lestari Raya Fibreboard, PT","Jl. Bangau Rt.018 Rw.06 Kel. 9 Ilir, Palembang, Sumatera Selatan",,Website: www.hijaulestari.co.id,"Medium Density Fibreboard (mdf) Of A Thickness > 9,Medium Density Fibreboard (mdf) Of A Thickness >,Other Threaded Articles Of An External Diameter","Medium density fibreboard (mdf) of a thickness > 9,Medium Density Fibreboard (mdf) Of A Thickness >,Other Threaded Articles Of An External Diameter"
"Indo Bagus Slat, PT","Ds.upang Jaya Selat Ajaran, Musi Banyuasin, Sumatera Selatan",0317496372,,"Other Sawing Mach For Scoring Pcb/ Pwbs ,,Oth Planing,milling/moulding (by Cutting)","Other Sawing Mach For Scoring Pcb/ Pwbs ,,Oth Planing,milling/moulding (by Cutting)"
"Indopal Harapan Murni, PT","Jl. Pulo Kerto Rt.14/05,kel.pulau Kerto,kec.gandus, Palembang, Sumatera Selatan",,,"Wood Sawn/ Chipped Of A Thick > 6 Mm.of Jelutong,p,Oth Plywood,veneered Panels&similar Wood  Of,Oth Sanded Or End Jointed&of A Thick > 6 Mm","Wood sawn/ chipped of a thick > 6 mm.of Jelutong,P,Oth Plywood,veneered Panels&similar Wood  Of,Oth Sanded Or End Jointed&of A Thick > 6 Mm"
Infiniti Sukses,"Komp.bakung Palace Blok B No.013 Rt.011 Rw.005, Palembang, Sumatera Selatan",,,"Marine Propulsion Engines,of A Power Exceending 75,Oth Mach For Making Hot Drinks/for Cooki","Marine propulsion engines,of a power exceending 75,Oth Mach For Making Hot Drinks/for Cooki"
Interbis Sejahtera,"Jl. Hbr Motik Rt.32 Rw.09,palembang, Palembang, Sumatera Selatan",,,"Part Of Industrial/laboratory Furnaces & Oven,incl,Bakery Ovens,including Biskuit Ovens,Buckram And Similar Stiffened Textile Fabrics For","Part of industrial/laboratory furnaces & oven,incl,Bakery Ovens,including Biskuit Ovens,Buckram And Similar Stiffened Textile Fabrics For"
"Inti Baru Sejati, PT","Jl. Sukarela No.322a/619 Rt.006/002, Palembang, Sumatera Selatan",0711412223,Website: Www.inticoffee.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not","Arabica WIB/robusta OIB, not roasted, not decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not"
"Julang Oca Permana, PT","Jl. Poros Transmigrasi Nibung Km. 25 Ds. Jadi Mulia Kec. Nibung, Musi Rawas Utara, Sumatera Selatan",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Kirana Musi Persada, PT","Batas Kota Sekayu - Sukarame Km.131 Sekayu, Banyu Asin, Sumatera Selatan",0714322701,,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
"Kirana Permata, PT","Jl. Lintas Prabumulih-baturaja Km.44 Ds. Aur Kec. Lubai, Muara Enim, Sumatera Selatan",,,Technically Specified Natural Rubber (tsnr) 10,Technically Specified Natural Rubber (tsnr) 10
"Kirana Windu, PT","Jl. Lintas Sumatera Km. 98 Pasar Surulangun, Musi Rawas, Sumatera Selatan",,,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
"Lauraindo, PT","Jl. Sabar Jaya No.59 Prajen, Banyu Asin, Sumatera Selatan",07117537058,,"Other Giant Tiger Prawns, Frozen, Fit For Human Co,Other Whiteleg Shrimps, Frozen, Fit For Human,Other Shrimps And Prawns, Frozzen, Fit For Human","Other giant tiger prawns, frozen, fit for human co,Other Whiteleg Shrimps, Frozen, Fit For Human,Other Shrimps And Prawns, Frozzen, Fit For Human"
"Lian Sukses Jaya Mandiri, CV","Jl. Alang-alang Lebar Rt.012 Rw.005 Talang Kelapa, Palembang, Sumatera Selatan",,,"Coconuts, In The Inner Shell (endocarp),  Fresh,Other Nuts, Whether/not Shelled/peeled, Fresh Or,Oil-cake And Other Solid Residues Of Palm Nuts Or","Coconuts, in the inner shell (endocarp),  fresh,Other Nuts, Whether/not Shelled/peeled, Fresh Or,Oil-cake And Other Solid Residues Of Palm Nuts Or"
"Lingga Djaja, PT","Jl. Mesjid Lama No.136, 17 Ilir, Ilir Timur I, Palembang, Sumatera Selatan",0711351251,e-Mail: ldplg@mdp.net.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Magna Niaga, CV","Jl. Ceremai Perum Titak Gk No.05 Rt.33 Rw.13, Palembang, Sumatera Selatan",,,"Coconuts, In The Inner Shell (endocarp),  Fresh,Oil-cake And Other Solid Residues Of Palm Nuts Or,Coconuts,oth Than Desiccated&in The Iner Shell,","Coconuts, in the inner shell (endocarp),  fresh,Oil-cake And Other Solid Residues Of Palm Nuts Or,Coconuts,oth Than Desiccated&in The Iner Shell,"
"Mardec Musi Lestari, PT","Jl. Ry Tanjung Api-api Ds. Gasing Km. 10 Kec.tl. Kelapa, Banyu Asin, Sumatera Selatan",,Website: www.mardec.com.,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
Mariana Bahagia,"Jl. Pasar 16 Ilir No. 571/i Rt.008 Rw. 002,palembang, Palembang, Sumatera Selatan",,,"Tugs And Pusher Craft, Power > 4000 Hp  Of Gross T","Tugs and pusher craft, power > 4000 hp  of gross t"
Miyoga,"Jalan Sukanan No.19, Ogan Komering Ulu Selatan, Sumatera Selatan",,,"Coffee, Roasted, Not Decaffeinated, Ground,Coffee, Roasted, Not Decaffeinated, Unground","Coffee, roasted, not decaffeinated, ground,Coffee, Roasted, Not Decaffeinated, Unground"
"Natural, CV","Jl. Sukarela Km.7 No. 508, Rt.18/07 Kec.sukarami, Palembang, Sumatera Selatan",0711414541,,"Oth Basketwork, Wickerwork & Other Articles, Of Ot,Oth Mats,matting & Screens Of Vegetable Vegetable,Oth Flr Cov.not Of Pile Cnstrct,made Up Oth Thn","Oth basketwork, wickerwork & other articles, of ot,Oth Mats,matting & Screens Of Vegetable Vegetable,Oth Flr Cov.not Of Pile Cnstrct,made Up Oth Thn"
"Neogen Jaya, PT","Jl. Kopral Daud No.1056,ilir Timur I,palembang, Palembang, Sumatera Selatan",,,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Textile Fibres Of Coconut (coir), Other","Oil-cake and other solid residues of palm nuts or,Textile Fibres Of Coconut (coir), Other"
Paku Alam,"Jl. Kapten A Rivai No.45 Rt.22 Rw.05,palembang, Palembang, Sumatera Selatan",,,"Oth Frozen Minced Fish, Boiled/steamed","Oth frozen minced fish, boiled/steamed"
"Pancasamudera Simpati, PT","Jl. P. Sido Ing Kenayan No. 1368 Karang Anyar Gandus, Palembang, Sumatera Selatan",0711442514,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
Perusahaan Pelayaran Limabahari Pandunusa,"Jl. Re.martadinata No.1c, Palembang, Sumatera Selatan",,,Oth Vegetable Prodcts Not Used Primarily In Tannin,Oth vegetable prodcts not used primarily in tannin
"Prasidha Aneka Niaga Tbk Cabang Palembang, PT","Jl. Ki Kemas Rindho Kertapati, Palembang, Sumatera Selatan",0711510654,Website: www.prasidha.co.id,"Technically Specified Natural Rubber (tsnr) 20,Arabica Wib/robusta Oib, Not Roasted, Not","Technically Specified Natural Rubber (TSNR) 20,Arabica Wib/robusta Oib, Not Roasted, Not"
"Pupuk Sriwidjaja Palembang, PT","Jl. Mayor Zen Komp. Pusri Sungai Selayur Kalidoni, Palembang, Sumatera Selatan",,Website: www.pusri.co.id,"Urea, Whether/not In Aqueous Solution,Anhydrous Ammonia","Urea, whether/not in aqueous solution,Anhydrous Ammonia"
"Sako Indah Gemilang, PT","Jl. Sei Sematang Borang Kenten Sako, Palembang, Sumatera Selatan",0711818499,,"Wooden Frames For Paintings, Photographs  Mirrors,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Plywood,veneered Panels&similar Wood  Of","Wooden frames for paintings, photographs  mirrors,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Plywood,veneered Panels&similar Wood  Of"
"Sampoerna Agro, Tbk, PT","Jl. Basuki Rahmat No. 788 Rt/rw : 015/004, Talang Aman, Kemuning, Palembang, Sumatera Selatan",,Website: www.sampoernaagro.com,"Crude Palm Oil,Other Oil Seeds & Oleaginous Fruits, Whether Or","Crude palm oil,Other Oil Seeds & Oleaginous Fruits, Whether Or"
"Sinar Alam Permai, PT","Jl. Belabak 18/3,9 Ilir, Ilir Timur Ii 30113, Palembang, Sumatera Selatan",0711711935,Website: www.sistertech.com,"Unsolid Fractions Of Refined Palm Oil, Packing Net,Solid Fractions Of Refined Palm Oil, Packing Of A,Crude Oil Of Coconut (copra)","Unsolid fractions of refined palm oil, packing net,Solid Fractions Of Refined Palm Oil, Packing Of A,Crude Oil Of Coconut (copra)"
"Sri Trang Lingga Indonesia, PT","Jl. Tpa 2 Rt. 026 Rw. 029 Keramasan Kertapati, Palembang, Sumatera Selatan",,,"Technically Specified Natural Rubber (tsnr) 20,Compounded Of Natural Gums With Carbon","Technically Specified Natural Rubber (TSNR) 20,Compounded Of Natural Gums With Carbon"
"Sunan Rubber, PT","Jl. Depaten Baru No.25-27, Kel. 28 Ilir, Kec. Ilir Barat Ii, Palembang, Sumatera Selatan",0711315754,e-Mail: sunan@mdp.net.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Surya Inti Alam, Pd.","Jl. Belabak No.3 Rt.27 A Rw.15, Kel. 3 Ilir Kec. Ilir Timur Ii, Palembang, Sumatera Selatan",,,"Coconuts, In The Inner Shell (endocarp),  Fresh,Coconuts,oth Than Desiccated&in The Iner Shell,","Coconuts, in the inner shell (endocarp),  fresh,Coconuts,oth Than Desiccated&in The Iner Shell,"
"Tania Selatan, PT","Jl. Blabak No.2a Rt.028, Kel. 3 Ilir, Kec. Ilir Timur Ii, 30116, Palembang, Sumatera Selatan",0711717738,,"Other Oil Seeds & Oleaginous Fruits, Whether Or No","Other oil seeds & oleaginous fruits, whether or no"
"Tri Winky Wijaya, PT","Jl. Rw. Monginsidi No. 117 Rt. 16 Rw. 04 Kel. Kalidoni Kec. Kalidoni, Palembang, Sumatera Selatan",,,"Coconuts, In The Inner Shell (endocarp),  Fresh,Pastries","Coconuts, in the inner shell (endocarp),  fresh,Pastries"
"Wahana Lestari Makmur Indralaya, PT","Jl. Lintas Indralaya - Prabumulih Km.37,purna Jaya,indralaya Utara, Ogan Komering Ilir, Sumatera Selatan",0711581375,,"Oth Plywood Consisting Solely Of Sheets Of Wood Of,Oth Plywood,consisting Solaly <6mm Thinkness W/","Oth plywood consisting solely of sheets of wood of,Oth Plywood,consisting Solaly <6mm Thinkness W/"
"Zenith Djaja, PT","Jl. Mayor Ruslan No.2002,  8 Ilir, Palembang, Sumatera Selatan",0711720148,,"Wood Sawn/ Chipped Of A Thick > 6 Mm.of Jelutong,p,Oth Non Coniferous Oth Teak Strips Friezes For,Wooden Frames For Paintings, Photographs  Mirrors","Wood sawn/ chipped of a thick > 6 mm.of Jelutong,P,Oth Non Coniferous Oth Teak Strips Friezes For,Wooden Frames For Paintings, Photographs  Mirrors"
