Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Palu Jaya Utama, PT","Jl. Trans Sulawesi No. 228 Mamboro, Palu, Sulawesi Tengah",0451314163,Website: www.askrindo.co.id,"Other Marine Fish, Excl.fillets, Livers And Roes,,Other Fish, Not Marine Fish, Excl.fillets, Livers,Other Salmonidae, Excl.fillets, Livers And Roes,","Other marine fish, excl.fillets, livers and roes,,Other Fish, Not Marine Fish, Excl.fillets, Livers,Other Salmonidae, Excl.fillets, Livers And Roes,"
"Prima Karya Wirausaha, PT","Jl. Trans. Sulawesi Km. 10 Mamboro, Palu, Sulawesi Tengah",,Website: www.primakaryawirausaha.indonetwork.co.id,"Cocoa Beans,whole/broken,raw/roasted,Frozen Fillets Of Tunas, Skipjack Or","Cocoa beans,whole/broken,raw/roasted,Frozen Fillets Of Tunas, Skipjack Or"
"Pro Tangguh Niaga, CV","Jl. Wr. Supratman No. 69, Palu, Sulawesi Tengah",0451451442,e-Mail: pro.tangguh.niaga@gmail.com,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
"Ridha, CV","Jl. Sungai Mountong Kel Ujuna Kec Palu Barat, Palu, Sulawesi Tengah",0451454711,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Sinar Palu, CV","Jl. Roviga No. 27 Tondo Duyu, Palu, Sulawesi Tengah",0451451633,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Tatehe Nusa Jaya, PT","Jl. I Gusti Ngurah Rai No.28, Kel.tawanjuka, Kec.tatangga, Palu, Sulawesi Tengah",0451411577,Website: www.tatehenusajaya.blogspot.com,Doors & Their Frames & Thresholds Of Wood,Doors & Their Frames & Thresholds Of Wood
"Unggul Utama, CV","Jl. Cut Nyak Dien No. 32, Palu, Sulawesi Tengah",0451421529,,"Oth Sanded Or End Jointed&of A Thick > 6 Mm  Jongk,Oth Non Coniferous Oth Teak Strips Friezes For","Oth sanded or end jointed&of a thick > 6 mm  jongk,Oth Non Coniferous Oth Teak Strips Friezes For"
"Wira Marine, CV","Jl. Pangeran Antasari No. 24 Luwuk, Banggai, Sulawesi Tengah",04617017232,,Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Live kerapu (Cromilepte altiveli; Epinephelus heni
"Yalsa Perdana, CV","Jl. Maleo No 85 Lasoani Mantikulore Palu, Palu, Sulawesi Tengah",,,"Oth Sanded Or End Jointed&of A Thick > 6 Mm  Jongk,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of","Oth sanded or end jointed&of a thick > 6 mm  jongk,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of"
"Yori Masa Company, PT","Jl. Setia Budi No.48, Palu, Sulawesi Tengah",045123038,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Wood Sawn/ Chipped Of A Thick > 6 Mm.of Jongkong","Oth non coniferous oth teak strips friezes for par,Wood Sawn/ Chipped Of A Thick > 6 Mm.of Jongkong"
