Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Anugerah Sejati, CV","Jl. Metro Tanjung Bunga No.a 33 Ruko Somba Opu, Makassar, Sulawesi Selatan",04118113619,,"Caviar Subtitutes Prepared From Fish Egg,Livers&roes Of Fish, Oth Than Freshwater Fish,,Marine Fish, Dried, Other Than Edible Fish Offal,","Caviar subtitutes prepared from fish egg,Livers&roes Of Fish, Oth Than Freshwater Fish,,Marine Fish, Dried, Other Than Edible Fish Offal,"
"Anugrah Delta Abadi, PT","Kap. Mangilu Dalam Mangilu Bungoro, Pangkajene Dan Kepulauan, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks,Oth Monmental/building Stone Of Marble,","Marble and travertine, merely cut into b locks,Oth Monmental/building Stone Of Marble,"
"Anugrah Marmer Abadi, PT","Kamp. Mangilu Dalam Desa Mangilu Kec. Bungoro, Pangkajene Dan Kepulauan, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Atops, Ud.","Jl. Bahagia No.2 Karuwisi, Panakkukang, Makassar, Sulawesi Selatan",0411556582,,"Livers&roes Of Fish, Oth Than Freshwater Fish, Dri,Oth Product Of Fish Or Crustaceans, Molluscs Or,Caviar Subtitutes Prepared From Fish Egg","Livers&roes of fish, oth than freshwater fish, dri,Oth Product Of Fish Or Crustaceans, Molluscs Or,Caviar Subtitutes Prepared From Fish Egg"
"Atops, Ud.","Jl. Bahagia No. 2 Kel Sudiang, Makassar, Sulawesi Selatan",,,"Oth Product Of Fish Or Crustaceans, Molluscs Or Ot","Oth product of fish or crustaceans, molluscs or ot"
"Awanindo Mandiri, CV","Jl. Poros Maros Km 23, Lingkungan Padang Alla Kel Hasanuddin, Mandai, Maros, Sulawesi Selatan",,e-Mail: awnmandiri@gmail.com,"Meat Of Tuna Loin And Skipjack, (whether Or Not Mi","Meat of tuna loin and skipjack, (whether or not mi"
"Baharu, Ud.","Jl. Sabutung Timur Lr 4/7, Pattingaloang, Ujungtanah, 90161, Makassar, Sulawesi Selatan",04114723573,,"Gracilaria Lichenoides,fresh,chilled, Frozen,dried,Seaweeds & Oth Algae,fresh,chilled/dried  Of A,Other Seaweed & Algae, Fresh, Chilled,","Gracilaria lichenoides,fresh,chilled, frozen,dried,Seaweeds & Oth Algae,fresh,chilled/dried  Of A,Other Seaweed & Algae, Fresh, Chilled,"
"Bantimurung Indah, PT","Jl. Dr Sam Ratulangi Km 31 163, Alli Ritange, Maros Baru, Maros, Sulawesi Selatan",,e-Mail: bswindah@indosat.net.id,"Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Sugar Cane, Fresh,chilled,frozen/dried,","Seaweeds & oth algae,fresh,chilled/dried  used in,Sugar Cane, Fresh,chilled,frozen/dried,"
"Barry Callebaut Comextra Indonesia, PT","Jl. Salodong No. 77 Rt. 007 Rw. 001, Makassar, Sulawesi Selatan",0411510017,Website: www.barry-callebaut.com,"Cocoa Paste,not Defatted,Parts Of Oth Goods Of Heading 84.38.20 O F Coffee","Cocoa paste,not defatted,Parts Of Oth Goods Of Heading 84.38.20 O F Coffee"
"Batu Alam Indah, PT","Jl. Dr.ratulangi No.28, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Batu Putih Raya, PT","Jl.  Ali Malaka No. 39 Maloku, Ujungpandang, Makassar, Sulawesi Selatan",04113620889,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Benur Rahma, CV","Jl. Tala-tala, Galesong, Takalar, Sulawesi Selatan",0411 - 420618,,"Eucheuma Spp,fresh,chilled,frozen,dried, For Human,Gracilaria Lichenoides,fresh,chilled,,Coconuts,oth Than Desiccated&in The Iner Shell,","Eucheuma spp,fresh,chilled,frozen,dried, for human,Gracilaria Lichenoides,fresh,chilled,,Coconuts,oth Than Desiccated&in The Iner Shell,"
"Bintang Timur, Ud.","Btn Lapadde Mas A No.47 Kel. Lapadde Kec. Ujung, Parepare, Sulawesi Selatan",,,"Bricks,blocks,tiles & Oth Ceramic Goods Of Siliceo,Flagstones, Reinforced Or Not","Bricks,blocks,tiles & oth ceramic goods of siliceo,Flagstones, Reinforced Or Not"
Blon Adil Jaya,"Jl. Toddopuli V Blok 31 Stp.1  No.17rt 001 Rw 003, Makassar, Sulawesi Selatan",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Bogatama Marinusa, PT","Jl. Kima Raya 2 Kav N-4 B1, Makassar, Sulawesi Selatan",0411-513373,Website: www.bomarfood.com,"Other Shrimps And Prawns, Frozzen, Fit For Human C,Other Giant Tiger Prawns, Frozen, Fit For Human,Folding Cartons,boxes&cases,of Non-corru Gated","Other shrimps and prawns, frozzen, fit for human c,Other Giant Tiger Prawns, Frozen, Fit For Human,Folding Cartons,boxes&cases,of Non-corru Gated"
"Bososi Pratama, PT","Btn Kalamang Permai Blok 1 No 1 Kel.pai Kec.biringkanaya, Makassar, Sulawesi Selatan",0411436489,,Nickel Ores And Concentrates,Nickel ores and concentrates
"Bukit Marmer Indah, PT","Galagara, Kel. Mattirodeceng, Kec. Lau, Maros, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Bumi Daya, Ud.","Jl. Tanjung Raya Ii No. 42, Makassar, Sulawesi Selatan",0411853870,,"Gum Damar,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Mace, Neither Crushed Nor Ground","Gum damar,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Mace, Neither Crushed Nor Ground"
"Cahaya Baru Madani, PT","Jl. Takkalasi Dusun Pattene Desa Temmapaduae Kec.p.marusu, Maros, Sulawesi Selatan",0411552876,Website: www.cahayabarumadani.com,"Glass Beads,Other Buttons","Glass beads,Other Buttons"
"Cahaya Cemerlang, PT","Jl. Urip Sumoharjo No.166, Sinrijala Panakkukang, Makassar, Sulawesi Selatan",0411452670,,"Carageenan In Powder Form,Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Other Seaweed & Algae, Fresh, Chilled,","Carageenan in powder form,Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Other Seaweed & Algae, Fresh, Chilled,"
Cahaya Makmur Cemerlang,"Jl. Ir . Sutami No.19a,makassar, Makassar, Sulawesi Selatan",024114720741,,"Cocoa Beans,whole/broken,raw/roasted,Cocoa Shells, Husks, Skins & Other Cocoa  Waste,Cocoa Butter,fat & Oil","Cocoa beans,whole/broken,raw/roasted,Cocoa Shells, Husks, Skins & Other Cocoa  Waste,Cocoa Butter,fat & Oil"
Celebes Indonesia Marble,"Desa Bara Batu,pangkep, Pangkajene Dan Kepulauan, Sulawesi Selatan",0411455091,,"Marble And Travertine, Merely Cut Into B Locks,Oth Monmental/building Stone Of Marble,","Marble and travertine, merely cut into b locks,Oth Monmental/building Stone Of Marble,"
"Celebes Marmerindo, PT","Jl. A.p. Pettarani No.55, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Centralindo Agar Utama, Ud.","Jl. Cakalang Baru, Palopo, Sulawesi Selatan",04114664028,,"Gracilaria Lichenoides,fresh,chilled, Frozen,dried,Other Seaweed & Algae, Fresh, Chilled,,Eucheuma Spp,fresh,chilled,frozen,dried, For","Gracilaria lichenoides,fresh,chilled, frozen,dried,Other Seaweed & Algae, Fresh, Chilled,,Eucheuma Spp,fresh,chilled,frozen,dried, For"
"Chen Woo Fishery, PT","Jl. Kima 4 Blok A9/kav. B2, Makassar, Sulawesi Selatan",0411515484,Website: www.chenwoofishery.com,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Meat Of Tuna Loin And Skipjack, (whether Or Not","Frozen fillets of tunas, skipjack or stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Meat Of Tuna Loin And Skipjack, (whether Or Not"
"Comextra Majora, PT","Jl. Salodong No. 66, Makassar, Sulawesi Selatan",0411510077,Website: www.comextra.com,"Cashew Nuts, Shelled, Fresh Or Dried,Cocoa Beans,whole/broken,raw/roasted,Cocoa Shells, Husks, Skins & Other Cocoa  Waste","Cashew nuts, shelled, fresh or dried,Cocoa Beans,whole/broken,raw/roasted,Cocoa Shells, Husks, Skins & Other Cocoa  Waste"
"Daiwa Agung Internasional, PT","Jl. Ir Sutami Tol Lama No.1, Makassar, Sulawesi Selatan",0411513644,e-Mail: fumisan@indosat.net.id,"Other Buttons,Press-fasteners, Snap-fasteners And Press-studs","Other buttons,Press-fasteners, Snap-fasteners And Press-studs"
"Dalle Macoracora, PT","Jl. Ir. Sutami No. 26 (toll), Kel. Parangloe, Makassar, Sulawesi Selatan",,,"Gum Damar,Cloves (whole Fruit, Cloves & Stems), Neither","Gum damar,Cloves (whole Fruit, Cloves & Stems), Neither"
"Dayacayo Asritama, PT","Jl. Siloro Desa Mangilu Bungoro, Pangkajene Dan Kepulauan, Sulawesi Selatan",041021598,,"Marble And Travertine, Merely Cut Into B Locks,Oth Monmental/building Stone Of Marble,,Tiles, Cubes, Similar Articles, Square < 7 Cm,","Marble and travertine, merely cut into b locks,Oth Monmental/building Stone Of Marble,,Tiles, Cubes, Similar Articles, Square < 7 Cm,"
"Delton, Ud.","Jl. Drs. Haeruddin Hasan No. 21, Makassar, Sulawesi Selatan",,,"Other Seaweed & Algae, Fresh, Chilled, Frozen,drie,Eucheuma Spp,fresh,chilled,frozen,dried, For","Other seaweed & algae, fresh, chilled, frozen,drie,Eucheuma Spp,fresh,chilled,frozen,dried, For"
"Donglim Jireh, PT","Jl. Perintis Kemerdekaan Km.13  Komp. Kima Square Blok B No. 1-2, Makassar, Sulawesi Selatan",04114723326,,"Caviar Subtitutes Prepared From Fish Egg,Sea Cucumbers, Prepared/preserved","Caviar subtitutes prepared from fish egg,Sea Cucumbers, Prepared/preserved"
"Duta Pelita Jaya, PT","Jl. Danau Poso No. 32 (taman Toraja- Tanjung Bunga), Makassar, Sulawesi Selatan",,,"Oth Wood Charcoal(including Shell   Or Nut Charcoa,Re-esterified Fats & Oils Of Coconut And  Its,Coconuts, In The Inner Shell (endocarp),  Fresh","Oth wood charcoal(including shell   or nut charcoa,Re-esterified Fats & Oils Of Coconut And  Its,Coconuts, In The Inner Shell (endocarp),  Fresh"
Dwira Masagena,"Jl. Onta Baru No.48, Rt 002 Rw 003, Makassar, Sulawesi Selatan",0411873782,,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Frozen fillets of tunas, skipjack or stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
"Eastern Pearl Flour Mills, PT","Jl. Hatta No.302, Makassar, Sulawesi Selatan",0411325483,Website: www.epflour.com,"Bran, Sharps And Other Residues Of Wheat,Wheat Flour Fortified,T-shirts,singlet&oth Vests Of Oth Txtile","Bran, sharps and other residues of wheat,Wheat Flour Fortified,T-shirts,singlet&oth Vests Of Oth Txtile"
"En3 Green Energy, PT","Jl. Urip Sumoharjo No. 20 Fajar Graha Pena Bldg, 9 Floor, Makassar, Sulawesi Selatan",,Website: en3greenenergy.com,"Flour,meal & Powder Of Manioc/cassava","Flour,meal & powder of manioc/cassava"
"Giwang Citra Laut, PT","Jl. Lamaddukelleng No. 9a Maloku - 90112, Makassar, Sulawesi Selatan",0411875050,,Carageenan In Powder Form,Carageenan in powder form
"Golden Globe, CV","Jl. Nusantara No. 66, Makassar, Pattunuang, Wajo, Sulawesi Selatan",,,"Gum Damar,White Pepper, Neither Crushed Nor Ground,Cloves (whole Fruit, Cloves & Stems), Neither","Gum damar,White Pepper, Neither Crushed Nor Ground,Cloves (whole Fruit, Cloves & Stems), Neither"
"Graha Tunggal Tata Persada, PT","Kap.mangilu Dalam Mangilu-bungoro Pangkep, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Grand Marmer Alam Serasi, PT","Desa Tukamasea Kecamatan Batimurung, Maros, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Grasada International, PT","Kamp. Pajjaiang Tukamasea Bantimurung, Maros, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Gunung Mas Persada Jaya, PT","Desabara Batu Labakkang-labakkang, Pangkajene Dan Kepulauan, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks,Oth Monmental/building Stone Of Marble,,Tiles, Cubes, Similar Articles, Square < 7 Cm,","Marble and travertine, merely cut into b locks,Oth Monmental/building Stone Of Marble,,Tiles, Cubes, Similar Articles, Square < 7 Cm,"
Haplong,"Jl. Pongtiku No. 32 (46), Malimongan Baru, Bontoala, Makassar, Sulawesi Selatan",,,"Oth Vegetables/mix Of Vegetables,dried, Whole,brok,Fruit Pastes Of Mango, Pineapples Or Strawberries","Oth vegetables/mix of vegetables,dried, whole,brok,Fruit Pastes Of Mango, Pineapples Or Strawberries"
"Harapan Utama, CV","Jl. Prof  Dr Ir. Sutami No.30, Makassar, Sulawesi Selatan",0411512325,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of"
Hidup Baru Perdana Abadi,"Jl. Urip Sumoharjo No. 20, Gd. Graha Pena  Lt. 18, Makassar, Sulawesi Selatan",,,"Oth Water Pump For Hand Pump,oth Than  Those Of Su","Oth Water pump for hand pump,oth than  those of su"
"Hokky Seafood, CV","Jl. Perintis Kemerdekaan No.17-18 Ruko 237 Sudiang Biringkanaya 90242, Makassar, Sulawesi Selatan",,,"Kerapu, Excl.fillets, Livers And Roes, Fresh Or Ch,Crabs, Live,Lobsters (homarus Spp),oth Than Breeder ,live","Kerapu, excl.fillets, livers and roes, fresh or ch,Crabs, Live,Lobsters (homarus Spp),oth Than Breeder ,live"
"Hope  Indonesia, PT","Jl. Sarappo  No.121, Makassar, Sulawesi Selatan",,,"Cocoa Paste,not Defatted,Cocoa Paste,wholly/partly Defatted","Cocoa paste,not defatted,Cocoa Paste,wholly/partly Defatted"
"Ilham Trijaya, PT","Jl. Kapasa Raya Rt.a.rw.01, Makassar, Sulawesi Selatan",,,"Other Worked Mother-of Pearl/tortoise- Shell & Art,Button Moulds & Other Parts Of Buttons; Button,Bangles,wholly Of Wood,tortoise Shell,","Other worked mother-of pearl/tortoise- shell & art,Button Moulds & Other Parts Of Buttons; Button,Bangles,wholly Of Wood,tortoise Shell,"
"Inaya Media Pratama, CV","Jl. Tamalate V Stp.ii No.165, Makassar, Sulawesi Selatan",,,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Cuttle-bone,unworked/simply Prepared Not Cut To","Oth than wood charcoal(including shell  or nut cha,Cuttle-bone,unworked/simply Prepared Not Cut To"
"Indah Sari, CV","Jl. Dgb Tata Iv Griya Tata Asri Blok E/13a, Makassar, Sulawesi Selatan",0411830922,,"Livers&roes Of Fish, Oth Than Freshwater Fish, Dri,Roes Of Fish, Frozen","Livers&roes of fish, oth than freshwater fish, dri,Roes Of Fish, Frozen"
"Indo Anugerah Abadi, Ud.","Jl. Dr.wahidin Sudiro Husodo No.48 Kec.somba Opu, Gowa, Sulawesi Selatan",,,"Gum Damar,Other Natural Gum And Resin","Gum damar,Other Natural Gum And Resin"
"Indo Jaya Marine, PT","Jl. Sabutung Baru No.104 Camba Berua, Makassar, Sulawesi Selatan",0411451168,,"Eucheuma Spp,fresh,chilled,frozen,dried, For Human,Gracilaria Lichenoides,fresh,chilled,,Other Seaweed & Algae, Fresh, Chilled,","Eucheuma spp,fresh,chilled,frozen,dried, for human,Gracilaria Lichenoides,fresh,chilled,,Other Seaweed & Algae, Fresh, Chilled,"
"Indo Marine Fish, CV","Jl. Gunung Latimojong No. 67, Makassar, Sulawesi Selatan",,,"Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Milkfish, Breeding","Live kerapu (Cromilepte altiveli; Epinephelus heni,Milkfish, Breeding"
"Insan Laut, Ud.","Jl. Barua Desa Bontomarannu Kec. Galesong Selatan, Takalar, Sulawesi Selatan",,,"Cuttle-bone,unworked/simply Prepared Not Cut To Sh","Cuttle-bone,unworked/simply prepared not cut to sh"
"Insani Marmeril, PT","Jl. Kh.achmad Dahlan No.1 Rt002 Rw.003 Maloku - Ujung Pandang, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
Jati Jaya,"Jl. Tol Lama  No.5,makassar, Makassar, Sulawesi Selatan",0411512555,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Jatijaya Perkasa Mandiri, PT","Jl. Hertasning Iv/no1, Maros, Sulawesi Selatan",,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Assembled Flooring Panels Of Wood,Oth Non Coniferous Oth Teak Strips Friezes For","Oth plywood,veneered panels&similar wood  of block,Oth Assembled Flooring Panels Of Wood,Oth Non Coniferous Oth Teak Strips Friezes For"
"Jaya Indah Cemerlang, CV","Jl. Tamalate Vii Stp 29 No. 271, Makassar, Sulawesi Selatan",,,"Oth Salmonidae Fish, Excluding Fillet, Liver And R,Kerapu, Excl.fillets, Livers And Roes, Fresh Or,Mackerel, Excl. Fillets Livers & Roes, Fresh Or","Oth salmonidae fish, excluding fillet, liver and r,Kerapu, Excl.fillets, Livers And Roes, Fresh Or,Mackerel, Excl. Fillets Livers & Roes, Fresh Or"
"Jayaparkasa Makmur Abadi, PT","Jl. Kima Raya Ii Kav.m-5, Daya Biringkanaya, Makassar, Sulawesi Selatan",0411512300,e-Mail: jayaperkasa188@yahoo.co.id,"Other Builders Joinery & Carpentry Of  Wood,Oth Non Coniferous Oth Teak Strips Friezes For","Other builders joinery & carpentry of  wood,Oth Non Coniferous Oth Teak Strips Friezes For"
"Kamawiguna, CV","Jl. Pasar No. 25 Kec. Rantepao, Toraja Utara, Sulawesi Selatan",042321248,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Karang Mas, CV","Jl. Maccini Gusung No. 9, Makassar, Sulawesi Selatan",0341334123,Website: www.indosatm2.com,"Live Marine Ornamental Fish, Other Than Fry,Live Kerapu (cromilepte Altiveli; Epinephelus","Live marine ornamental fish, other than fry,Live Kerapu (cromilepte Altiveli; Epinephelus"
"Karya Asta Alam, PT","Jl. Dr. Ratulamgi No. 28 Rt. 005  Rw. 007, Makassar, Sulawesi Selatan",,,"Oth Monmental/building Stone Of Marble,","Oth Monmental/building Stone Of Marble,"
"Karya Jaya Mandiri, PT","Jl. Dr. Ir. Sutami No.15 A, Makassar, Sulawesi Selatan",0411514787,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of"
"Karya Triagung Permai, PT","Jl. Pannampu No. 7, Makassar, Sulawesi Selatan",0411451725,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Karya Utama Anugerah, PT","Jl. Prof Dr. Ir Sutami No. 15 Toll Lama, Makassar, Sulawesi Selatan",0411514792,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Kawa Guti, PT","Jl. Ir. Sutami Tol Lama No. 22, Makassar, Sulawesi Selatan",,,"Livers&roes Of Fish, Oth Than Freshwater Fish, Dri","Livers&roes of fish, oth than freshwater fish, dri"
"Kayu Nusantara Aneka Industri, PT","Jl. Takkalasi No. 5 Pattene Maros, Desa Temmapadduae  Kec. Marusu, Maros, Sulawesi Selatan",,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Wood Sawn/ Chipped Of A Thick > 6mm.of Dark&light,Oth Plywood,veneered Panels&similar Wood  Of","Oth non coniferous oth teak strips friezes for par,Wood Sawn/ Chipped Of A Thick > 6mm.of Dark&light,Oth Plywood,veneered Panels&similar Wood  Of"
"Kevinindo, CV","Jl. Ir.sutami No.1 Tol Lama  Parang Loe Tamalanrea, Makassar, Sulawesi Selatan",04114720818,,"Button Moulds & Other Parts Of Buttons; Button Bla,Cuttle-bone,unworked/simply Prepared Not Cut To,Other Buttons","Button moulds & other parts of buttons; button bla,Cuttle-bone,unworked/simply Prepared Not Cut To,Other Buttons"
Kharisma Bintang Terang,"Jl. Kima 3 No.2a (kawasan Industri Makassar), Makassar, Sulawesi Selatan",,,"Carp, Eels And Snakeheads Fillets (whether/not Min,Frozen Fillets Of Other Fish","Carp, eels and snakeheads fillets (whether/not min,Frozen Fillets Of Other Fish"
"Kjub Puspeta Luwu, Kp.","Jl. Tandipau No.1, Palopo, Sulawesi Selatan",0471326326,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,White Pepper, Neither Crushed Nor Ground,Vanilla, Neither Crushed Nor Ground","Arabica WIB/robusta OIB, not roasted, not decaffei,White Pepper, Neither Crushed Nor Ground,Vanilla, Neither Crushed Nor Ground"
"Koperasi Agroniaga, Kp.","Jl. Manunggal 31 No.93, Makassar, Sulawesi Selatan",,,"Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Gracilaria Lichenoides,fresh,chilled,,Seaweeds & Oth Algae,fresh,chilled/dried  Of A","Seaweeds & oth algae,fresh,chilled/dried  used in,Gracilaria Lichenoides,fresh,chilled,,Seaweeds & Oth Algae,fresh,chilled/dried  Of A"
Kopi Sulawesi,"Jl. Barawaja No. 48,makassar, Makassar, Sulawesi Selatan",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Korin Harapan Indah, PT","Jl. Veteran Utara 230-b Rt 002/01 Maradekaya, Makassar, Sulawesi Selatan",04113619990,,"Oth Monmental/building Stone Of Marble, Travertine","Oth monmental/building stone of marble, travertine"
Kospermindo,"Jl. Kima 8 Kav 3 A 1 ( Kawasan Industri Makassar ),makassar, Makassar, Sulawesi Selatan",04114723183,,"Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Eucheuma Spp,fresh,chilled,frozen,dried, For,Other Seaweed & Algae, Fresh, Chilled,","Seaweeds & oth algae,fresh,chilled/dried  used in,Eucheuma Spp,fresh,chilled,frozen,dried, For,Other Seaweed & Algae, Fresh, Chilled,"
"Makassar  Jaya, CV","Jl. Batara Bira 6 Komp. Pu No. 13, Makassar, Sulawesi Selatan",,,"Sea Cucumbers, Prepared/preserved","Sea cucumbers, prepared/preserved"
Makassar First Cocoa,"Jl Ir.sutami Pergudangan Parang Loe Indah Blok J.5 No 17,18,20,makassa, Makassar, Sulawesi Selatan",04114730306,,"Cocoa Paste,not Defatted","Cocoa paste,not defatted"
"Makassar Indah Nusalestari, PT","Jl. Yos Sudarso No. 225b, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
"Makassar Marmer Muliaindah, PT","Jl. Yos Sudarso No.225b, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks,Oth Monmental/building Stone Of Marble,","Marble and travertine, merely cut into b locks,Oth Monmental/building Stone Of Marble,"
"Marine 33, CV","Jl.masjid Raya N0.23 Rt.001 Rw.003 Bontola, Makassar, Sulawesi Selatan",0556430897,,"Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Oth Salmonidae Fish, Excluding Fillet, Liver And","Live kerapu (Cromilepte altiveli; Epinephelus heni,Oth Salmonidae Fish, Excluding Fillet, Liver And"
"Marmer Alam Sulawesi, PT","Jalan Raya Baruga Sektor Mahameru No.1, Makassar, Sulawesi Selatan",,,"Marble And Travertine, Merely Cut Into B Locks","Marble and travertine, merely cut into b locks"
