Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
Gayo Mountain Coffee,"Jalan Bandara Rembele No. 61, Bener Meriah, Nanggroe Aceh Darussalam",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Holland For Water, PT","Jl. Dr. Mohd Hasan No. 134,, Banda Aceh, Nanggroe Aceh Darussalam",,,"Other Appliances With Solid Fuel,Oth Filtering/purifiying Water Machin & App  Of A,Filtering/purifiying Water Machine & App  For","Other appliances with solid fuel,Oth Filtering/purifiying Water Machin & App  Of A,Filtering/purifiying Water Machine & App  For"
"Ihtiyeri Keti Ara, PT","Jl. Yos Sudarso No.117 Kec.bebesan, Blangkolak Li, Takengon, Aceh Tengah, Nanggroe Aceh Darussalam",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not","Arabica WIB/robusta OIB, not roasted, not decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not"
Ketiara,"Jl. Raya Umang No. 76 Bebesen, Aceh Tengah, Nanggroe Aceh Darussalam",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
Kilau Emas,"Jl. Mangota Ii No.08 Dusun Balee Cut, Aceh Besar, Nanggroe Aceh Darussalam",,,"Other Of Diesel Fuel, Fuel Oils","Other of diesel fuel, fuel oils"
"Kop.baitul Qiradh Baburrayyan, Kp.","Jl .inen Mayak Teri Lr I No.115 Takengon, Aceh Tengah, Nanggroe Aceh Darussalam",0643224-68,e-Mail: chlusa@idola.net.id,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not","Arabica WIB/robusta OIB, not roasted, not decaffei,Coffee Oth Than Arabica Wib/robusta Oib, Not"
"Koperasi Aneuk Nanggroe, Kp.","Jl. Kuala No.20 Rt003/08 Sungai Pauh Langsa, Langsa, Nanggroe Aceh Darussalam",,,"Coconuts,oth Than Desiccated&in The Iner Shell, Fr,Coconuts, In The Inner Shell (endocarp),  Fresh","Coconuts,oth than desiccated&in the iner shell, fr,Coconuts, In The Inner Shell (endocarp),  Fresh"
"Koperasi Gayo Linge Organic Coffee, Kp.","Jl. Terminal Kp.purwosari Kec.bandar, Bener Meriah, Nanggroe Aceh Darussalam",,Website: www.coffeegloc.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Koperasi Pedagang Kopi (kopepi) Ketiara, Kp.","Jl. Raya Umang Kampung Umang No.76 Kec. Bebesan Takengon, Aceh Tengah, Nanggroe Aceh Darussalam",,Website: www.ketiara.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Koperasi Permata Gayo, Kp.","Jl. Syiah Utama No. 66 Kec. Bandar, Bener Meriah, Nanggroe Aceh Darussalam",,e-Mail: gayopermata@yahoo.co.id,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Ksu Bies Utama, Kp.","Jl. Takengon-angkup Kp. Sp. Uning Niken Kecamatan Bies, Aceh Tengah, Nanggroe Aceh Darussalam",064322492,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Ksu Flora Potensi, Kp.","Jl. Iskandar Muda No. 16 Gampong Peukan, Langsa, Nanggroe Aceh Darussalam",,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
Ksu. Tiega Manggis,"Desa Simpang Dua, Kecamatan Kluet Tengah, Aceh Selatan, Aceh Selatan, Nanggroe Aceh Darussalam",,,"Iron Ores And Concentrates, Other Than Roasted Iro","Iron ores and concentrates, other than roasted iro"
Megah Nirwana Channel,"Jl. Pelangi No. 24, Banda Aceh, Nanggroe Aceh Darussalam",,,"Mackerel, Excl.fillets, Livers And Roes, Frozen,Other Crabs, Frozen, Fit For Human Consumption","Mackerel, excl.fillets, livers and roes, frozen,Other Crabs, Frozen, Fit For Human Consumption"
"Milyasa, PT","Jl. Maharaja No. 125, Lhokseumawe, Nanggroe Aceh Darussalam",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Plaits And Similar Products Of Plaiting,Cinnamon-tree Flowers, Neither Crushed Nor Ground","Areca nuts, whether/not shelled/peeled, fresh or d,Plaits And Similar Products Of Plaiting,Cinnamon-tree Flowers, Neither Crushed Nor Ground"
Mitra Awai Na Di Aceh,"Dsn. P. Abdullah, Langsa, Nanggroe Aceh Darussalam",,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
Nagata Prima Tuna,"Jl. Pante Cermin, Kompleks Pangkalan Pendaratan Ikan (ppi), Banda Aceh, Nanggroe Aceh Darussalam",,,"Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen,Yellowfin Tunas,excl.fillets, Livers & Roes,,Meat Of Tuna Loin And Skipjack, (whether Or Not","Yellowfin tunas, excl.fillet, liver & roes, frozen,Yellowfin Tunas,excl.fillets, Livers & Roes,,Meat Of Tuna Loin And Skipjack, (whether Or Not"
Nagata Tuna,"Jl. Cot Aron No.2,banda Aceh, Banda Aceh, Nanggroe Aceh Darussalam",,,"Meat Of Tuna Loin And Skipjack, (whether Or Not Mi,Other Shrimps And Prawns, Fresh Or Chilled, Not,Mackerel, Excl.fillets, Livers And Roes, Frozen","Meat of tuna loin and skipjack, (whether or not mi,Other Shrimps And Prawns, Fresh Or Chilled, Not,Mackerel, Excl.fillets, Livers And Roes, Frozen"
"Pandu Buana Nusantara, PT","Jl. Raya Parang Ix No. 20, Aceh Utara, Nanggroe Aceh Darussalam",064586432,,"Ginger, Neither Crushed Nor Ground,Potatoes, Other Than Seed , Fresh Or Chilled","Ginger, neither crushed nor ground,Potatoes, Other Than Seed , Fresh Or Chilled"
"Poju Grincom, PT","Jl. Nuri No. 6 Gampong, Aceh Besar, Nanggroe Aceh Darussalam",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Oth Wood Charcoal(including Shell   Or Nut","Arabica WIB/robusta OIB, not roasted, not decaffei,Oth Wood Charcoal(including Shell   Or Nut"
"Pupuk Iskandar Muda, PT","Jl. Medan-banda Aceh Po Box 021, Lhokseumawe, Nanggroe Aceh Darussalam",064556095,Website: www.pim.co.id,Anhydrous Ammonia,Anhydrous ammonia
"Putra Darma, CV","Jl. Terminal No. 115 Takengon, Aceh Tengah, Nanggroe Aceh Darussalam",0618830247,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
Putra Samudera,"Jl. Perdagangan No.115, Sabang, Nanggroe Aceh Darussalam",,,Other Asbestos,Other asbestos
"Rezeki Bersama, CV","Desa Alus Alus Kec.teupah Selatan, Simeulue, Nanggroe Aceh Darussalam",,,"Coconuts, Desiccated, Dried,Flour,meal & Powder Of Edible Fruits And Nuts Of","Coconuts, desiccated, dried,Flour,meal & Powder Of Edible Fruits And Nuts Of"
"Samana Citra Agung, PT","Jl. T. Umar  No. 105 &amp; 107, Banda Aceh, Nanggroe Aceh Darussalam",065142244,,Other Mineral Substances Not Elsewhere Specified O,Other mineral substances not elsewhere specified o
"Serba Dowel Interindo, CV","Jl. Kebun Baru Ii No.16, Banda Aceh, Nanggroe Aceh Darussalam",,Website: www.serbadowel.com,"Oth Sawdust&wood Waste&scrap,whether Or Not Agglom,Flour & Powder Of Sago","Oth Sawdust&wood waste&scrap,whether or not agglom,Flour & Powder Of Sago"
"Sumatera Arabika Gayo, PT","Jl. Syiah Utama No.66, Kampung Simpang Utama, Kel. Pondok Baru, Kec. Bandar, Bener Meriah, Nanggroe Aceh Darussalam",,Website: www.sagcoffee.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Tayse Indonesia, CV","Jl. Banda Aceh Medan Km. 260, Aceh Utara, Nanggroe Aceh Darussalam",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
"Usaha Rajin, CV","Jl. Banda Aceh - Medan Ds. Geulanggang Teungoh Kec. Kota Juang, Bireuen, Nanggroe Aceh Darussalam",0618472453,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
Wahana Segara Raya,"Jl..cumbok Dsn Kuta Glumpang, Mongedong, Lhokseumawe, Nanggroe Aceh Darussalam",,,Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Live kerapu (Cromilepte altiveli; Epinephelus heni
Waja Agung Pratama,"Desa Kahad,simeulue, Simeulue, Nanggroe Aceh Darussalam",,,"Textile Fibres Of Coconut (coir), Other,Textile Fibres; Other Of Ramie","Textile fibres Of coconut (coir), other,Textile Fibres; Other Of Ramie"
Zahra Sentral Kupi,"Jl. Kampung Tingkem Benyer,bener Meriah, Bener Meriah, Nanggroe Aceh Darussalam",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
