Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Amelia Metal, PT","Dusun Karangbangkal, Rt.03/rw.04, Desa Karangrejo, Kec. Gempol, Pasuruan, Gorontalo",0343659629,,"Other Articles Not Forged Or Steamed,Oth Soda Water Bottle Valves;gas Operate Beer","Other articles not forged or steamed,Oth Soda Water Bottle Valves;gas Operate Beer"
"Anam Putra, Ud.","Dusun Lebaksari Rt 002  Rw. 011, Karangjati, Pandaan, Pasuruan, Gorontalo",,,"Mattress Supports,Other Articles Of Bedding&similar  Furnishing,Mattress Of Other Materials","Mattress supports,Other Articles Of Bedding&similar  Furnishing,Mattress Of Other Materials"
"Aneka Tuna Indonesia, PT","Jl. Raya Surabaya-malang Km.38 Gempol, Pasuruan, Gorontalo",0343851361,Website: www.tunaindonesia.com,"Tunas,whole/in Pieces, Not In Minced, In Airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In,Extracts&juices Of Oth Meat,fish/crusta,","Tunas,whole/in pieces, not in minced, in airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In,Extracts&juices Of Oth Meat,fish/crusta,"
"Ansento Indonesia, PT","Jl. Rembang Industri Ii / 7 Kawasan Pier Rembang, Pasuruan, Gorontalo",0343740101,e-Mail: ansento@indo.net.id,"Wooden Furniture Of A Kind Used In The Bedroom,Oth Wooden Furniture,oth Than Fume Cupboard,Mattress Of Other Materials","Wooden furniture of a kind used in the bedroom,Oth Wooden Furniture,oth Than Fume Cupboard,Mattress Of Other Materials"
"Anugerah Jati Utama, PT","Dusun Grogolan Desa Winong Gempol, Pasuruan, Gorontalo",0343655400,Website: www.anugerahjatiutama.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Assembled Flooring Panels Of Wood","Oth non coniferous oth teak strips friezes for par,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Assembled Flooring Panels Of Wood"
"Apaiser, CV","Dusun Parelegi Rt.07 Rw.01, Purwodadi, Pasuruan, Gorontalo",,,"Oth Prefabricated Structural Components,  Reinforc,Oth Article Monumental/building Of Travertine &,Tableware & Kitchenware, Oth Household Toilet","Oth prefabricated structural components,  reinforc,Oth Article Monumental/building Of Travertine &,Tableware & Kitchenware, Oth Household Toilet"
Arnawama Indonesia,"Pondok Surya Kencana Ijl Raden Patah B-4 Rt.003 Rw.005, Pasuruan, Gorontalo",,,"Oth Sugar Confectionery,not Cont.cocoa, Oth Soft,c","Oth sugar confectionery,not cont.cocoa, oth soft,c"
"Atlantic Biru Raya, PT","Desa Ngadimulyo Rt.1/rw.2 Ngadimulyo, Sukorejo 67161, Pasuruan, Gorontalo",0343631871,Website: www.cheersindonesia.com,Mineral Waters,Mineral waters
"Ayam Mas Jaya, PT","Desa Gerongan Rt.03/rw.03, Kraton, Pasuruan, Gorontalo",0343419163,,Oth Scanted Powder (incease) Of A Kind Used During,Oth scanted powder (incease) of a kind used during
Bangun Pertiwi,"Mulyosari Tengah 8/35 Rt 008 Rw 006, Pasuruan, Gorontalo",,,"Oth Articles Of Stone,oth Thn Content Magnesite,do,Flagstones, Reinforced Or Not,Oth Mixed Condiments And Mixed Seasonings,","Oth articles of stone,oth thn content magnesite,do,Flagstones, Reinforced Or Not,Oth Mixed Condiments And Mixed Seasonings,"
"Baramuda Bahari, PT","Ds. Wonokoyo Rt 03 Rw 01 Beji, Pasuruan, Gorontalo",0343656195,Website: www.megamarinepride.com,"Crabs,prepared,not In Airtight Container,Crabs,prepared,in Airtight Containers","Crabs,prepared,not in airtight container,Crabs,prepared,in Airtight Containers"
"Berdikari Meubel Nusantara, PT","Jl. Raya Kluncing Rt.02/rw.09 Petungasri Pandaan, Pasuruan, Gorontalo",0343638969,Website: www.berdikarimeubelnusantara.com,"Seat Of Cane,osier Or Similar Material,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Metal Furniture, Other Than Fume Cupboards","Seat of cane,osier or similar material,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Metal Furniture, Other Than Fume Cupboards"
"Berkat Ganda Sentosa, PT","Jl. Gunung Gangsir Desa Randupitu Kec.gempol Pandaan, Pasuruan, Gorontalo",0343631395,e-Mail: pt_bgs@sby.dnet.net.id,"Oth Footwear, Not For Sprts/incorp Metal Toe-cap P,Oth Footwear, Not For Sprts/incorp Metal Toe-cap","Oth footwear, not for sprts/incorp metal toe-cap p,Oth Footwear, Not For Sprts/incorp Metal Toe-cap"
"Berlina Tbk, PT","Jl. Raya Pandaan Km 43 Desa Tawangrejo Kec. Pandaan, Pasuruan, Gorontalo",0343631902,Website: www.berlina.co.id,"Stoppers, Lids, Caps And Other Closures,Tooth Brushes, Incl Dental-plate Brushes","Stoppers, lids, caps and other closures,Tooth Brushes, Incl Dental-plate Brushes"
"Bintang Terang, Ud.","Jl. Raya No. 16a Purwosari, Pasuruan, Gorontalo",0343612370,,"Other Forms Of Cellular Rubber,Oth Floor Coverings","Other forms of cellular rubber,Oth Floor Coverings"
"Bintang, PT","Jl. Raya Surabaya Malang Km. 37, Pasuruan, Gorontalo",,,"Beans (vigna Mungo Hepper/vigna Radiata Wilczek),d,Tamarinds, Dried","Beans (Vigna mungo hepper/Vigna radiata wilczek),d,Tamarinds, Dried"
"Boxtime Indonesia, PT","Jl. Rembang Industri Ii/8-8a Kawasan Berikat Pier Bangil, Pasuruan, Gorontalo",0343740183,e-Mail: info@boxtime.co.id,"Box Files,letter Trays,storage Boxes& Similar Arti,Oth Than Trunk, Suit-cases,handbags, & Similar","Box files,letter trays,storage boxes& similar arti,Oth Than Trunk, Suit-cases,handbags, & Similar"
"Bromo Experience, PT","Jl. Raya Balong Watu No.15 Rt.002 Rw.010, Cangkringmalang, Beji, Pasuruan, Gorontalo",,,"Other Furniture Of Cane, Osier, Bamboo Or Similar,Oth Metal Furniture, Other Than Fume Cupboards,Bedroom, Dining Room/living Room Sets Of Other","Other furniture of cane, osier, bamboo or similar,Oth Metal Furniture, Other Than Fume Cupboards,Bedroom, Dining Room/living Room Sets Of Other"
"Bumi Jaya, Ud.","Jl. Proklamasi No. 50, Gorontalo, Gorontalo",0435824990,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Cahaya Gemilang Utama, CV","Desa Bulukandang Km.2, Bulukandang,prigen, Pasuruan, Gorontalo",0343630266,,"Oth Sanded Or End Jointed&of A Thick > 6 Mm,Oth Than Sheets For Veneering And Of The","Oth Sanded Or End Jointed&of A Thick > 6 Mm,Oth Than Sheets For Veneering And Of The"
Candra Markus,"Jl. Jaya Wijaya, Pasuruan, Gorontalo",,,"Kapok,Cotton Linters,Oth Vegetable Prodcts Not Used Primarily In","Kapok,Cotton Linters,Oth Vegetable Prodcts Not Used Primarily In"
"Central Motor Wheel Indonesia, PT","Jl. Rembang Industri Ii No. 2 Pier, Pasuruan, Gorontalo",0343740301,,"Road Wheels Of Hub-caps For Transport Of Person,Road Wheels Of Wheels Not Fitted With Tyres For,Ingot Moulds And Ladles","Road wheels of hub-caps for transport of person,Road Wheels Of Wheels Not Fitted With Tyres For,Ingot Moulds And Ladles"
"Centram, PT","Desa Carat, Gempol, Pasuruan, Gorontalo",0343851440,,Carageenan In Powder Form,Carageenan in powder form
"Cipta Dupatama, CV","Dusun Grogolan Desa Winong Kec.gempol, Pasuruan, Gorontalo",,,"Agarwood (gaharu) Chips, Fresh/dried","Agarwood (gaharu) Chips, Fresh/dried"
"Cipta Jaya Sentosa, CV","Jl. A. Yani No. 33 Rt.01/rw. Iii, Ds. Karangketug, Pasuruan, Gorontalo",,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of,Other Builders Joinery & Carpentry Of  Wood","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of,Other Builders Joinery & Carpentry Of  Wood"
"Citra Cakralogam, PT","Jl. Raya Selorawan, Beji, Pasuruan, Gorontalo",0343657460,Website: www.citracakralogam.com,Zinc Oxide,Zinc oxide
"Citra Centra Pasific, PT","Jl. Balai Agung Rt03 Rt01 Beji, Pasuruan, Gorontalo",0313555491,,"Rusk,toastd Bread & Sim Toasted Product, Bread,Prep Food Obtain Fr Mixture F Unroasted Cereal","Rusk,toastd Bread & Sim Toasted Product, Bread,Prep Food Obtain Fr Mixture F Unroasted Cereal"
"Condido Agro, PT","Jl. Nongkojajar Km.3, Pasuruan, Gorontalo",0343499333,Website: www.condidoagro.com,"Oth Essential Oil Of Lemon Grass, Citronella, Nutm,Other Leguminous Vegetables, Shelled/ Unshelled,","Oth essential oil of lemon grass, citronella, nutm,Other Leguminous Vegetables, Shelled/ Unshelled,"
"Deerfos Indonesia, PT","Jl. Raya Gunung Gangsir No.27 Beji, Pasuruan, Gorontalo",0343658989,Website: www.deerfosindonesia.com,"Natural/artificial Abrasive Powder/grain On A Base,Natural/artificial Abrasive Powder/grain On A,Natural/artificial Abrasive Powder/grain On A","Natural/artificial abrasive powder/grain on a base,Natural/artificial Abrasive Powder/grain On A,Natural/artificial Abrasive Powder/grain On A"
"Delta Surya Textile, PT","Jl. Lingkar Amd Desa Pasuruan Kec.purwodadi, Pasuruan, Gorontalo",0343614104,Website: www.deltasuryatextile.com,"Single Yarn Cont >=85% By Weight Of Polyester Stap,Oth Yarn Of Polyester Staple Fibres Mixed Mainly,Textile Winding(including Weft-winding) Or","Single yarn cont >=85% by weight of polyester stap,Oth Yarn Of Polyester Staple Fibres Mixed Mainly,Textile Winding(including Weft-winding) Or"
"Diraja Surya Furniture, PT","Desa Asem Kandang M-24, Pasuruan, Gorontalo",0343428656,Website: www.diraja-surya.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other"
"Dj Busana Jaya, PT","Jl. Panglima Sudirman No.108 Mayangan, Pasuruan, Gorontalo",,,"Mens/boys Wind-cheaters,wind-jackets Of Man-made,Womens/girls Wind-cheaters,wind-jacket Of,Females Jackets & Blazers Of Synthetic Fibres","Mens/boys wind-cheaters,wind-jackets of man-made,Womens/girls Wind-cheaters,wind-jacket Of,Females Jackets & Blazers Of Synthetic Fibres"
"Domusindo Perdana, PT","Jl. Wicaksana, Ds.gunung Gangsir Beji, Pasuruan, Gorontalo",0343656168,Website: www.domusindo.com,"Wooden Furniture Of A Kind Used In The Bedroom,Glass Mirros, Framed,Oth Wooden Furniture,oth Than Fume Cupboard","Wooden furniture of a kind used in the bedroom,Glass Mirros, Framed,Oth Wooden Furniture,oth Than Fume Cupboard"
"Dong Lim Furniture Indonesia, PT","Dusun Pohkecik,ds.baujeng,kec.beji, Pasuruan, Gorontalo",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other"
"Dozen Bagus Indonesia, PT","Jl. Surabaya-malang Km 41,dusun Kambeng,kec.gempol, Pasuruan, Gorontalo",,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
"Dutamas Satu, PT","Desa Wonokoyo, Kec. Beji, Pasuruan, Gorontalo",,,"Oth Plywood,consisting Solaly <6mm Thinkness W/","Oth Plywood,consisting Solaly <6mm Thinkness W/"
"Eka Chemicals Indonesia, PT","Jl. Rembang Industri Iii/32,pier, Pasuruan, Gorontalo",0343740128,Website: www.eka.com,"Oth Finish Agent,dye Carriers To Accele Kind Used,Oth Derivates Rosin & Resin Acids Thereo,Oth Artificial Waxes & Prepared Waxes.","Oth finish agent,dye carriers to accele kind used,Oth Derivates Rosin & Resin Acids Thereo,Oth Artificial Waxes & Prepared Waxes."
"Eka Timur Raya, PT","Jl. Raya Nongkojajar Km 1.4 Purwadadi, Pasuruan, Gorontalo",,,"Mushrooms Of The Genus Agaricus, Not Prep/presrved,Nutmeg, Neither Crushed Nor Ground,Other Vegetables,uncooked/steamed/ Boiled, Frozen","Mushrooms of the genus agaricus, not prep/presrved,Nutmeg, Neither Crushed Nor Ground,Other Vegetables,uncooked/steamed/ Boiled, Frozen"
"Erindo Mandiiri, PT","Jl. Damarwulan No.2 Gambiran Prigen, Pasuruan, Gorontalo",,,Mineral Waters,Mineral waters
"Esjamat, PT","Dukuh Dliring Desa Winong Kec.gempol, 67155, Pasuruan, Gorontalo",0343656041,Website: www.matches.co.id,"Matches ,oth Than Pyrotechnic Article Of  36.04","Matches ,oth than pyrotechnic article of  36.04"
"Etira Champimer Indonesia, PT","Jl. Raya Nongko Jajar Km 1,4 Purwodadi, Pasuruan, Gorontalo",0343613651,Website: www.etiramushrooms.com,"Other Vegetables,uncooked/steamed/ Boiled, Frozen","Other vegetables,uncooked/steamed/ boiled, frozen"
"Fajar Alam Semesta, PT","Dusun Kemloko Beji, Pasuruan, Gorontalo",0343656749,,"Oth Assembled Flooring Panels Of Wood,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Than Sheets For Veneering And Of The","Oth assembled flooring panels of wood,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Than Sheets For Veneering And Of The"
"Gema Ista Raya, PT","Jl. Tembero No. 17 Ds. Tanggulangin Kec. Kejayan, Pasuruan, Gorontalo",0343411257,,"Sardines, Whole/in Pieces,not In Minced, In Airtig","Sardines, whole/in pieces,not in minced, in airtig"
"Gimex  Furniture Manufacturing Co., PT","Jl. Raya Lemahbang Km 52 Ngadimulyo, Pasuruan, Gorontalo",03436331120,,"Seat Of Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Oth Seats,with Wooden Frames,combined With Rattan","Seat of rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Oth Seats,with Wooden Frames,combined With Rattan"
"Guntner Indonesia, PT","Desa Wonokoyo, Beji, Pasuruan, Gorontalo",0343295295,Website: www.guentner.co.id,"Evaporators And Condensers,Blower With Capacity < 125 Kw,Oth Part Refrig & Freezers Equipment Ele Ctric/oth","Evaporators and condensers,Blower With Capacity < 125 Kw,Oth Part Refrig & Freezers Equipment Ele Ctric/oth"
"Halimjaya Sakti, PT","Jl. Raya Pabean No. 109, Kejapanan, Gempol, Pasuruan, Gorontalo",03170962724,Website: www.halimjaya.com,"Oth Footwear Not Cover The Ankle & Not Incorp Prot,Moulding Patterns, Of Other Material,Sports Footwear For Riding Boots Or Bowling","Oth footwear not cover the ankle & not incorp prot,Moulding Patterns, Of Other Material,Sports Footwear For Riding Boots Or Bowling"
"Harapan Desa Kita, PT","Jl. Raya Legok, Gempol,, Pasuruan, Gorontalo",0343655589,,"Vegetable Materials And Waste, Residues Of A Kind,Other Oil-cake And Other Solid Residues","Vegetable Materials And Waste, Residues Of A Kind,Other Oil-cake And Other Solid Residues"
"Harim, PT","Jl. Raya Trans Sulawesi, Kec. Paguyaman, Pohuwato, Gorontalo",,,"Oth Maize (corn), Oth Than Seeds,Sugar Cane, Fresh,chilled,frozen/dried,","Oth maize (corn), oth than seeds,Sugar Cane, Fresh,chilled,frozen/dried,"
"Harum, Ud.","Jl. Raya Suwayuwo Suwayuwo, Sukorejo, Pasuruan, Gorontalo",0343632658,,Mattress Of Other Materials,Mattress of other materials
"Hasil Alam Indo Indah, PT","Jl. Raya A. Yani No. 73, Gadingrejo, Pasuruan, Gorontalo",0343424222,,"Oth Plywood,veneered Panels&similar Wood  Of Block","Oth plywood,veneered panels&similar wood  of block"
"Himalaya Grafurin International, PT","Jl. Raya Surabaya-malang Km.40,2 Kec. Gempol, Pasuruan, Gorontalo",0343841222,Website: www.himalayagrafurin.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Parts Of Other Furniture,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Parts Of Other Furniture,Wooden Furniture Of A Kind Used In The Bedroom"
"Hortindo Agrokencana Farm, CV","Krajan Ii Rt. 05/01 Tutur Kec. Tutur, Pasuruan, Gorontalo",0343499878,Website: hagkenfarm.com,"Othwise Prepared Or Preserved, Not Added Sugar/swe,Sweet Potatoes, Frozen,Milk&cream Of Fat_1,5%,in Solid Form, No Added","Othwise prepared or preserved, not added sugar/swe,Sweet Potatoes, Frozen,Milk&cream Of Fat_1,5%,in Solid Form, No Added"
"Hou-tech Indonesia, PT","Jl. Rembang Industri Ii/22 Rembang, Pasuruan, Gorontalo",0343740394,,"Doors & Their Frames & Thresholds Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Plywood,veneered Panels&similar Wood  Of","Doors & their frames & thresholds of wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Plywood,veneered Panels&similar Wood  Of"
"Hp Spintex, PT","Dusun Sengon Rt.001 Rw.003, Pasuruan, Gorontalo",,,Multiple (folded)/cabled Yarn Cont.>=85% Of Synthe,Multiple (folded)/cabled yarn cont.>=85% of synthe
"Iga Abadi, PT","Jl. Bintoro Ds. Wonokoyo - Beji, Pasuruan, Gorontalo",0343656538,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Statuettes & Oth Ornaments, Of Wood","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Statuettes & Oth Ornaments, Of Wood"
"Indah Kejora, PT","Jl. Raya Pandaan-gempol Km.40,5(depan Pt.sorini), Ngerong Gempol, Pasuruan, Gorontalo",,,Oth Plywood Consisting Solely Of Sheets Of Wood Of,Oth plywood consisting solely of sheets of wood of
"Index Furnindo Utama, PT","Jl. Raya Tambakrejo, Kraton, Pasuruan, Gorontalo",,Website: www.indexfurnindo.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom"
"Indo Furnitama Raya, PT","Ds.gerongan, Gerongan - Kraton, Pasuruan, Gorontalo",08343426833,Website: www.ifura.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Veneered Panels&similar W/at Least One Other Wood,Oth Plywood,veneered Panels&similar Wood  Of","Oth non coniferous oth teak strips friezes for par,Veneered Panels&similar W/at Least One Other Wood,Oth Plywood,veneered Panels&similar Wood  Of"
Indo Java,"Jl. Batavia No.13, Rt.003 Rw.003, Pasuruan, Gorontalo",,,"Scrap Twine/cordage/rope/cbles Worn Out Articles O,Womens/girls  Dresses Of Other Textile,Perfumes & Toilet Waters","Scrap twine/cordage/rope/cbles worn out articles o,Womens/girls  Dresses Of Other Textile,Perfumes & Toilet Waters"
"Indojaya Prima Semesta, PT","Dsn.wicaksana Talun , Ds.gununggangsir, Kec. Beji, Pasuruan, Gorontalo",0343656636,,"Oth Wooden Furniture,oth Than Fume Cupboard,Other Furniture Of Cane, Osier, Bamboo Or Similar,Veneered Panels&similar W/at Least One Other Wood","Oth wooden furniture,oth than fume cupboard,Other Furniture Of Cane, Osier, Bamboo Or Similar,Veneered Panels&similar W/at Least One Other Wood"
"Indra Eramulti Logam Industri, PT","Desa Gununggangsir - Beji, Pasuruan, Gorontalo",0317484546,e-Mail: imliera@indosat.net.id,"Unwrought Refined Lead,Unrefined Lead Containing By Weight Antimony As,Copper Waste And Scrap","Unwrought refined lead,Unrefined Lead Containing By Weight Antimony As,Copper Waste And Scrap"
"Inkor Bola Pacific, PT","Jl. Raya Surabaya Malang Km.52-53 Ngadimulyo Sukorejo, Pasuruan, Gorontalo",0343631218,Website: www.proteamballs.com,Other Balls,Other balls
"Inti Lautan Fajar Abadi, PT","Jl. Wonokoyo 1 Desa Wonokoyo, Pasuruan, Gorontalo",,Website: www.intanseafood.com,"Meat Of Other Fish, (whether Or Not Minced),  Froz,Carp, Eels And Snakeheads Fillets (whether/not","Meat of other fish, (whether or not minced),  froz,Carp, Eels And Snakeheads Fillets (whether/not"
"Inti Luhur Fuja Abadi, PT","Jl. Raya Cangkringmalang Km 6 Beji, Pasuruan, Gorontalo",,Website: www.arpionline.org,"Meat Of Other Fish, (whether Or Not Minced),  Froz,Frozen Fillets Of Other Fish,Other Fish, Not Marine Fish, Excl.fillets, Livers","Meat of other fish, (whether or not minced),  froz,Frozen Fillets Of Other Fish,Other Fish, Not Marine Fish, Excl.fillets, Livers"
"Intim Harmonis Foods Industri, PT","Jl. Raya Jombor Bawah Km.53 Lemahbang Sukorejo, Pasuruan, Gorontalo",,,"Waffles And Wafers,Other Baker Wares","Waffles and wafers,Other Baker Wares"
"Jati Makmur, CV","Jl. Raya Bukir 55, Pasuruan, Gorontalo",,,"Veneered Panels&similar W/at Least One Other Wood,Oth Assembled Flooring Panels Of Wood","Veneered Panels&similar W/at Least One Other Wood,Oth Assembled Flooring Panels Of Wood"
"Jatim Autocomp Indonesia, PT","Jl. Raya Wonoayu No. 26 Belakang Gempol, Pasuruan, Gorontalo",0343850922,e-Mail: naim@jai.co.id,"Wring Harness For Mtor Vehicle;excl Head 87.02,87.,Junction Boxes,for A Current >= 16a,Bobbins, Spools, Reels And Similar Supports For","Wring harness for mtor vehicle;excl head 87.02,87.,Junction Boxes,for A Current >= 16a,Bobbins, Spools, Reels And Similar Supports For"
Kar-li & Brothers Indonesia,"Jl. Ahmad Yani No. 49, Pasuruan, Gorontalo",,,"Oth Wooden Furniture,oth Than Fume Cupboard","Oth wooden furniture,oth than fume cupboard"
"Karista Furnindo Utama, PT","Desa Tambak Rejo Rt. 005  Rw. 004 Kel. Tambak Rejo  Kec. Kraton, Pasuruan, Gorontalo",,,"Oth Wooden Furniture,oth Than Fume Cupboard","Oth Wooden Furniture,oth Than Fume Cupboard"
Karunia Jaya,"Dusun Jetak, Rt. 03, Rw. 09, Pasuruan, Gorontalo",,,"Other Tobacco Refuse,Other Lettuce, Fresh Or Chilled,Cabbages, Oth Than Round (drumhead), Fresh Or","Other tobacco refuse,Other Lettuce, Fresh Or Chilled,Cabbages, Oth Than Round (drumhead), Fresh Or"
"Karunia Rejeki Abadi, PT","Desa Wonokoyo Beji, Pasuruan, Gorontalo",,Website: www.ptkarea.com,"Oth Plywood,consisting Solaly <6mm Thinkness W/ At,Oth Plywood,veneered Panels&similar Wood  Of,Veneered Panels&similar W/at Least One Other Wood","Oth plywood,consisting solaly <6mm thinkness w/ at,Oth Plywood,veneered Panels&similar Wood  Of,Veneered Panels&similar W/at Least One Other Wood"
"Karya Guna Ekatama, PT","Jl. Wonokoyo Kec. Beji, Pasuruan, Gorontalo",0343656650,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of,Oth Assembled Flooring Panels Of Wood","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of,Oth Assembled Flooring Panels Of Wood"
"Karya Idaman Bersama, PT","Dusun Wangi Rt. 001 Rw. 009 Sumberejo Pandaan, Pasuruan, Gorontalo",,,"Hand Bag With Outer Surface Of Leather Or Of Paten,Artcl In Pocket/hand Bag With Outer Surf Ace Of,Hand Bag With Other Outer Surface","Hand bag with outer surface of leather or of paten,Artcl In Pocket/hand Bag With Outer Surf Ace Of,Hand Bag With Other Outer Surface"
"Karya Sehati Mandiri, PT","Dusun Krajan 101 Tambak Rejo Kraton, Pasuruan, Gorontalo",0317414636,,Oth Than Wood Charcoal(including Shell  Or Nut Cha,Oth than wood charcoal(including shell  or nut cha
"Karya Sutarindo, PT","Dusun Palang No. 47 Rt. 001 Rw. 001 Lemah Abang Sukorejo, Pasuruan, Gorontalo",0343633083,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other"
Karya Tugas Anda,"Jl. Raya Sukorejo No.1, Pasuruan, Pasuruan, Gorontalo",,,Other Bodies For The Vehicles Transport Of Persons,Other bodies for the vehicles transport of persons
"Karyadibya Mahardika, PT","Jl. Raya A. Yani Tawangrejo Pandaan, Pasuruan, Gorontalo",,Website: www.karyadibya.com,"Other Cigarettes Containing Tobacco,Plates,sheets,film,foil&strip, Cellular,  Of,Aluminium Foil Backed","Other cigarettes containing tobacco,Plates,sheets,film,foil&strip, Cellular,  Of,Aluminium Foil Backed"
"Kemasan Ciptatama Sempurna, PT","Depan Makam Cina Gunung Gangsir,pasuruan, Pasuruan, Gorontalo",0343633236,,"Other Monitor, Colour","Other monitor, colour"
"King Jim Indonesia, PT","Jl. Rembang Industri  Ii/1, Pier Pandean Rembang, Pasuruan, Gorontalo",0343740165,Website: www.kingjim.co.jp,"Office Or School Supplies Of Plastics,Oth Plate,sheet,film,strip,propylene,School Satchel With Outer Surface Of","Office or school supplies of plastics,Oth Plate,sheet,film,strip,propylene,School Satchel With Outer Surface Of"
"King Raya Sejahtera, PT","Jl. Raya Kasrie No. 221 Pandaan, Pasuruan, Gorontalo",,,"Birds Nests, Edible","Birds nests, edible"
