Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
Karomah,"Jl. Kom Yos Sudarso Gg. Suka Maju Dalam I No. 6, Mempawah, Kalimantan Barat",,,"Textile Fibres Of Coconut (coir), Other,Oth Wood Charcoal(including Shell   Or Nut,Oth Than Wood Charcoal(including Shell  Or Nut","Textile fibres Of coconut (coir), other,Oth Wood Charcoal(including Shell   Or Nut,Oth Than Wood Charcoal(including Shell  Or Nut"
"Kartika Prima Cipta, PT","Desa Nanga Suhaid, Suhaid, Kapuas Hulu,, Kalimantan Barat Kapuas Hulu, Kalimantan Barat",,,Crude Palm Oil,Crude palm oil
"Karya Rejeki Abadi, CV","Jl. Perdana Kmp. Perdana Square E 15 Rt. 001  Rw. 010 Parit Tokaya, Pontianak, Kalimantan Barat",,,"Oth Pasta, Oth Instant Noodles,Uncooked Pasta, Not Stuffed/otherwise Prepared,,Soya Sauce","Oth pasta, oth instant noodles,Uncooked Pasta, Not Stuffed/otherwise Prepared,,Soya Sauce"
"Karya Rimba Raya, PT","Jl. Khatulistiwa Km. 2,1 Siantan Tengah, Pontianak, Kalimantan Barat",0561881208,,"Oth Sanded Or End Jointed&of A Thick > 6 Mm  Jongk,Oth Non Coniferous Oth Teak Strips Friezes For","Oth sanded or end jointed&of a thick > 6 mm  jongk,Oth Non Coniferous Oth Teak Strips Friezes For"
"Kendawangan Putra Lestari, PT","Jl. Imam Bonjol No.525, Pontianak, Kalimantan Barat",0561736567,,Aluminium Ores And Concentrates,Aluminium ores and concentrates
"Khatulistiwa Resources, PT","Jl. Berdikari Komplek Griya Kencana Lestari Ii No. A-5, Mempawah, Kalimantan Barat",,Website: www.khatulistiwaenergy.co.id,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Coconuts,oth Than Desiccated&in The Iner Shell,,Oth Wood Charcoal(including Shell   Or Nut","Oth than wood charcoal(including shell  or nut cha,Coconuts,oth Than Desiccated&in The Iner Shell,,Oth Wood Charcoal(including Shell   Or Nut"
"Kirana Prima, PT","Jl. Raya Tayan - Meliau Km.8 Tayan Hilir, Sanggau, Kalimantan Barat",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Kota Niaga Raya, PT","Jl. Selat Panjang Rt.03/21 Siantan Hulu, Pontianak, Kalimantan Barat",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
Ledo Lestari,"Dusun Pareh,bengkayang, Bengkayang, Kalimantan Barat",,,Crude Palm Oil,Crude palm oil
"Mac World Indonesia, PT","Komp.puri Indah, Jl.sumatera Gg.m, Sohor Block C Rt.004 Rw.006, Akcaya, Pontianak, Kalimantan Barat",,,"Copra,Cashew Nuts, In Shell, Fresh Or Dried","Copra,Cashew Nuts, In Shell, Fresh Or Dried"
"Maju Karya Kita, PT","Jl. Adi Sucipto Km. 10, Pontianak, Kalimantan Barat",0561722891,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Sanded Or End Jointed&of A Thick > 6 Mm","Oth plywood,veneered panels&similar wood  of block,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Sanded Or End Jointed&of A Thick > 6 Mm"
"Maya Sdncorp, CV","Jl. Tanjung Raya Ii Gang Nusa Karya No.19, Mempawah, Kalimantan Barat",,,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Coconuts, In The Inner Shell (endocarp),  Fresh,Textile Fibres Of Coconut (coir), Other","Oth than wood charcoal(including shell  or nut cha,Coconuts, In The Inner Shell (endocarp),  Fresh,Textile Fibres Of Coconut (coir), Other"
"Mega Bintang Borneo, PT","Jl. A Yani Komplek Mega Mall E No 3, Pontianak, Kalimantan Barat",,,"Mach With A 360,revolving Super Struct, Mech Shove,Damper,designed For-off Highway,not Ckd,  G.v.w.,Buckets, Shovels, Grabs And Grips,of Machine","Mach with a 360,revolving super struct, mech shove,Damper,designed For-off Highway,not Ckd,  G.v.w.,Buckets, Shovels, Grabs And Grips,of Machine"
"Mega Lestari, Pd.","Dusun Mega Melati Rt05 / Rw.02 Desa Mega Timur, Mempawah, Kalimantan Barat",,,"Red Arowanes,Other Freshwater Ornamental Fish, Live","Red arowanes,Other Freshwater Ornamental Fish, Live"
"Meva Aura, PT","Jl. Purnama Gg. Purnama Jaya No. 10, Parit Tokaya, Mempawah, Kalimantan Barat",,,"Agarwood (gaharu) Chips, Fresh/dried,Other Plants, In Cut,crushed Or Powdered  Form,","Agarwood (gaharu) chips, fresh/dried,Other Plants, In Cut,crushed Or Powdered  Form,"
Mitra Divia Sukses,"Jl. Trans Kalimantan Km. 31,9, Rt 000 Rw 000,kubu Raya, Pontianak, Kalimantan Barat",0561737705,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Other Builders Joinery & Carpentry Of  Wood","Oth non coniferous oth teak strips friezes for par,Other Builders Joinery & Carpentry Of  Wood"
"Mitra Sarana Aquatama, PT","Jl. Kh. Ahmad Dahlan Gg.ruper 2 No. 14 Rt. 002 Rw.015, Pontianak, Kalimantan Barat",0561749428,,"Arowanes, Than Not Red,Red Arowanes,Live  Freshwater Ornamental Fish, Fry","Arowanes, than not red,Red Arowanes,Live  Freshwater Ornamental Fish, Fry"
Multi Bhakti Makmur Jaya,"Jl. Budi Utomo Rt 005 Rw 008, Pontianak, Kalimantan Barat",0561741939,,Oil-cake And Other Solid Residues Of Palm Nuts Or,Oil-cake and other solid residues of palm nuts or
"Multi Karet Sejahtera, PT","Jl. A. Yani Komp Mega Mall Blok H-8, Mempawah, Kalimantan Barat",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
Mutiara Borneo,"Dusun Sabareang Rt 01 Rw 01, Landak, Kalimantan Barat",,,"Red Arowanes,Other Freshwater Ornamental Fish, Live","Red arowanes,Other Freshwater Ornamental Fish, Live"
"Nawa Perkasa, PT","Jl. Veteran Blok B No. 2a, Pontianak, Kalimantan Barat",0561881033,e-Mail: marketing@nawacorp.com,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Activated Carbon, Including Spent Animal Black","Oth than wood charcoal(including shell  or nut cha,Activated Carbon, Including Spent Animal Black"
"New Kalbar Processors, PT","Jl. Tanjungpura Indah Blok C-2, Pontianak, Kalimantan Barat",0561733061,e-Mail: nkppontianak@yahoo.com,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Niramas Utama Cab. Pontianak, PT","Jl. 28 Oktober Rt. 006 Rw. 022 Siantan Hulu, Mempawah, Kalimantan Barat",0218806966,Website: www.inaco.co.id,"Othwise Prepared Or Preserved, Not Added Sugar/swe,Folding Cartons,boxes&cases,of Non-corru Gated,Fruit Pastes Of Mango, Pineapples Or Strawberries","Othwise prepared or preserved, not added sugar/swe,Folding Cartons,boxes&cases,of Non-corru Gated,Fruit Pastes Of Mango, Pineapples Or Strawberries"
"Nsf Pontianak, PT","Jl. Khatulistiwa Km.3,5 Rt.003/002 Batu Layang, Pontianak, Kalimantan Barat",,,Hoods Having Maximum Horizontal Side > 120 Cm For,Hoods having maximum horizontal side > 120 cm for
"Nusantara Jaya Indonesia, PT","Jl. Dr. Wahidin S, Gg. Sepakat 6, Komplek Pertiwi Indah, Blok G No. 1., Pontianak, Kalimantan Barat",,,Copra,Copra
"Paramitra Internusa Pratama, PT","Desa Semidal Nangka Sebrang Kapuas Hulu, Kapuas Hulu, Kalimantan Barat",,,Crude Palm Oil,Crude palm oil
"Perkebunan Nusantara Xiii(persero), PT","Jl. Sultan Abdurrachman No. 11, Mempawah, Kalimantan Barat",0561766026,Website: www.ptpn13.com,"Technically Specified Natural Rubber (tsnr) 20,Natural Rubber In Smoked Sheets, Rss Grade 1","Technically Specified Natural Rubber (TSNR) 20,Natural Rubber In Smoked Sheets, Rss Grade 1"
"Permata Borneo Lestari, PT","Jalan Raya Wajok Hulu Km 9,5, Pontianak, Kalimantan Barat",,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Rubber,sanded Or End Jointed&planed,","Oth plywood,veneered panels&similar wood  of block,Oth Rubber,sanded Or End Jointed&planed,"
"Permata Kapuas Aquaculture, PT","Jl. Hijas Dalam (suez Permai) No. 234, Mempawah, Kalimantan Barat",0561732849,,"Live Reptiles (including Snakes And Turtles),Other Freshwater Ornamental Fish, Live","Live reptiles (including snakes and turtles),Other Freshwater Ornamental Fish, Live"
"Prima Rizki Coorporation, CV","Jl. Yos Sudarso Gang Rukam No. 1, Mempawah, Kalimantan Barat",0217244554,Website: www.gmdu.net/corp-58522.html,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Oth Than Wood Charcoal(including Shell  Or Nut,Textile Fibres Of Coconut (coir), Other","Oil-cake and other solid residues of palm nuts or,Oth Than Wood Charcoal(including Shell  Or Nut,Textile Fibres Of Coconut (coir), Other"
"Pulaumas Khatulistiwa, PT","Jl. Khatulistiwa  Km. 6 602 Batu Layang, Mempawah, Kalimantan Barat",,,"Other Whiteleg Shrimps, Frozen, Fit For Human Cons","Other whiteleg shrimps, frozen, fit for human cons"
"Pusaka Damai Sentosa, PT","Jl. Ya M. Sabran Rt.001/rw.012, Pontianak, Kalimantan Barat",,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Rimbunan Hijau, CV","Jl. Tanjung Harapan Rt.002/rw.004 Banjar Serasan Pontianak Timur, Mempawah, Kalimantan Barat",,,"Agarwood (gaharu) Chips, Fresh/dried,Other Plants, In Cut,crushed Or Powdered  Form,","Agarwood (gaharu) chips, fresh/dried,Other Plants, In Cut,crushed Or Powdered  Form,"
"Rizka Perdana, CV","Jl. Hos Cokroaminoto No. 310, Mempawah, Kalimantan Barat",0561742683,,"Agarwood (gaharu) Chips, Fresh/dried","Agarwood (gaharu) chips, fresh/dried"
"Sahabat Utama Mandiri Jaya, PT","Jl. Dusun Balai Karangan 111,sekayam,sanggau,kalimantan Barat, Mempawah, Kalimantan Barat",,,"Oth Pasta, Oth Instant Noodles,Females Blouses/shirts/shirt Blouses Of Cotton,,Oth Having Anti-fungai Shampoo","Oth pasta, oth instant noodles,Females Blouses/shirts/shirt Blouses Of Cotton,,Oth Having Anti-fungai Shampoo"
"Sanwa Anugerah Cocoindustry, PT","Jl. Raya Sungai Kakap Rt. 007 Rw. 002 Kec. Sungai Kakap Kab. Kubu Raya Kalbar, Kubu Raya, Kalimantan Barat",,,"Oth Vegetable Prodcts Not Used Primarily In Tannin,Textile Fibres Of Coconut (coir), Other,Coconuts, In The Inner Shell (endocarp),  Fresh","Oth vegetable prodcts not used primarily in tannin,Textile Fibres Of Coconut (coir), Other,Coconuts, In The Inner Shell (endocarp),  Fresh"
"Sari Bumi Kusuma, PT","Jl. Adisucipto Km. 5,3 Sungai Raya Pontianak, Mempawah, Kalimantan Barat",,Website: www.pt-sbk.com,"Oth Plywood,consisting Solaly <6mm Thinkness W/ At,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of","Oth plywood,consisting solaly <6mm thinkness w/ at,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of"
"Sari Pacifik, CV","Jl. Adi Sucipto Gang Sagu Km. 12 No. 99 Arang Limbung Pontianak, Mempawah, Kalimantan Barat",056138436,e-Mail: saripasifik@yahoo.com,Oth Sanded Or End Jointed&of A Thick > 6 Mm,Oth Sanded Or End Jointed&of A Thick > 6 Mm
Sempurna,"Jl. Parit Haji Husin 2 Komp. Alex Griya Iii No. B20 Pontianak, Mempawah, Kalimantan Barat",,,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Textile Fibres Of Coconut (coir), Other,Agarwood (gaharu) Chips, Fresh/dried","Oth than wood charcoal(including shell  or nut cha,Textile Fibres Of Coconut (coir), Other,Agarwood (gaharu) Chips, Fresh/dried"
"Sinar Ambawang, PT","Jl. Tanjung Pura No. 385, Mempawah, Kalimantan Barat",,,Red Arowanes,Red arowanes
"Sinar Gemilang Borneo, CV","Jl. Sontas-entikong, Dusun Sontas, Entikong Sanggau, Kalimantan Barat, Sanggau, Kalimantan Barat",,,"Oil-cake And Other Solid Residues Of Coconut/copra,Almonds, In Shell, Fresh Or Dried","Oil-cake And Other Solid Residues Of Coconut/copra,Almonds, In Shell, Fresh Or Dried"
"Sinar Khatulistiwa, Pd.","Desa Ambawang Kuala Rt. 01 Rw. Iii Kec. Sungal Ambawang, Mempawah, Kalimantan Barat",,,"Red Arowanes,Arowanes, Than Not Red,Botia (botia Macracantha)","Red arowanes,Arowanes, Than Not Red,Botia (botia Macracantha)"
"Star Rubber, PT","Jl. Trans Kalimantan Km. 16 Ds. Jawa Tengah, Kubu Raya, Kalimantan Barat",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Steadfast Marine, PT","Jl. Khatulistiwa Km. 6.6, Mempawah, Kalimantan Barat",0561885206,Website: www.steadfast-marine.com,"Tugs And Pusher Craft, Power <= 4000 Hp  Of Gross,Other Vessels For Transport, Motorised Of Gross,Dredgers","Tugs and pusher craft, power <= 4000 hp  of gross,Other Vessels For Transport, Motorised Of Gross,Dredgers"
"Suka Jaya Makmur, PT","Jl. Adisucipto Km. 5,3, Mempawah, Kalimantan Barat",0561721583,,"Oth Plywood,consisting Solaly <6mm Thinkness W/ At","Oth plywood,consisting solaly <6mm thinkness w/ at"
"Sukses Darinusa Corporindo, CV","Jl. Tanjung Raya Ii Gg. Nusa Karya No. 19, Mempawah, Kalimantan Barat",,,"Oth Than Wood Charcoal(including Shell  Or Nut Cha,Textile Fibres Of Coconut (coir), Other","Oth than wood charcoal(including shell  or nut cha,Textile Fibres Of Coconut (coir), Other"
"Sumber Alam Jaya Mandiri, PT","Jl. Tanjung Pura No.91 C, Mempawah, Kalimantan Barat",0561736988,Website: www.sajm-gaharu.com / www.blackmatrix.0fees.net,"Agarwood (gaharu) Chips, Fresh/dried,Birds Nests, Edible","Agarwood (gaharu) chips, fresh/dried,Birds Nests, Edible"
"Sumber Alam, PT","Jl. Sultan Muhammad No.72, Kel. Benua Melayu Laut, Kec. Pontianak Selatan, Mempawah, Kalimantan Barat",,e-Mail: sumberalamanugrah@yahoo.com,"Technically Specified Natural Rubber (tsnr) 20,Other Compounded Rubber,unvulcanised,in Other Form","Technically Specified Natural Rubber (TSNR) 20,Other Compounded Rubber,unvulcanised,in Other Form"
"Sumber Djantin, PT","Jl. Sultan Muhammad No.72, Pontianak, Kalimantan Barat",0561735135,e-Mail: bambang@pontianak.wasantara.net.id,"Technically Specified Natural Rubber (tsnr) 20,Other Compounded Rubber,unvulcanised,in Other Form","Technically Specified Natural Rubber (TSNR) 20,Other Compounded Rubber,unvulcanised,in Other Form"
"Surya Borneo Indah, PT","Jl. Gajah Mada 10 No.88-a, Pontianak, Kalimantan Barat",0561761852,,Oil-cake And Other Solid Residues Of Palm Nuts Or,Oil-cake and other solid residues of palm nuts or
"Takaras Inti Lestari, PT","Jl. Paus I No.19, Kel. Benua Melayu Darat, Kec. Pontianak Selatan, Pontianak, Kalimantan Barat",,,Zirconium Ores And Concentrates,Zirconium ores and concentrates
Tujuan Utama,"Jl. Gajah Mada Gg.gajah Mada Ii No. 22,pontianak, Pontianak, Kalimantan Barat",0561736299,,"Jewellery Of Other Precious Metal,Jewellery Of Silver","Jewellery of other precious metal,Jewellery Of Silver"
"Usaha Kita, Pd.","Jl. Tanjungpura Gg. Kamboja No. 8, Mempawah, Kalimantan Barat",0561732272,,Live Reptiles (including Snakes And Turtles),Live reptiles (including snakes and turtles)
"Wajok Intilestari, PT","Jl. Tanjungpura No. 383 - 385, Mempawah, Kalimantan Barat",,,"Red Arowanes,Arowanes, Than Not Red","Red arowanes,Arowanes, Than Not Red"
"Wana Hijau Semesta, PT","Desa Sebunga, Sambas, Kalimantan Barat",,,Crude Palm Oil,Crude palm oil
