Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Agrindo Surya Abadi, PT","Jl. Kl.yos Sudarso Lk. Iv No. 1,medan, Medan, Sumatera Utara",0616841476,,"Coconuts, Desiccated, Dried,Other Nuts And Seeds, Othwise Prepared Or","Coconuts, desiccated, dried,Other Nuts And Seeds, Othwise Prepared Or"
"Agro Abadi, Ud.","Jl. Sutomo Baru No.3,kel.pandau Hilir, Kec. Medan Perjuangan, Medan, Sumatera Utara",0614523198,,Gum Damar,Gum damar
"Agro Desa, CV","Jl. Lau Cimba Nagori Rambung Merah Kec.siantar, Simalungun, Sumatera Utara",062222111,,Gum Benjamin,Gum benjamin
"Agro Jaya Perdana, PT","Jl. K.l. Yos Sudarso Km.15,5 20251, Medan, Sumatera Utara",0616850204,e-Mail: agrojaya@indo.net.id,"Palm Kernel Oil, Rbd,Oil-cake And Other Solid Residues Of Palm Nuts Or,Oth Industrial Monocarboxylic Fatty Acid","Palm kernel oil, RBD,Oil-cake And Other Solid Residues Of Palm Nuts Or,Oth Industrial Monocarboxylic Fatty Acid"
"Agro Makmur Raya, PT","Jl. K.l. Yos Sudarso Tanjung Mulia 20241, Medan, Sumatera Utara",0616639991,,"Unsolid Fractions Of Refined Palm Oil, Packing,Palm Kernel Oil, Rbd","Unsolid Fractions Of Refined Palm Oil, Packing,Palm Kernel Oil, Rbd"
"Agro Muko, PT","Jl. Imam Bonjol No.18 Gedung Bank Sumut Lt.7 Madras Hulu, Medan, Sumatera Utara",,Website: www.tolantiga.co.id,"Crude Palm Oil,Technically Specified Natural Rubber (tsnr) 10","Crude palm oil,Technically Specified Natural Rubber (tsnr) 10"
"Agro Perkasa Abadi, PT","Jl. Sutomo Baru No.3, Medan, Sumatera Utara",,,"Gum Damar,Oth Mushrooms, Not Prepared/preserved By Vinegar,Oth Vegetable Prodcts Not Used Primarily In","Gum damar,Oth Mushrooms, Not Prepared/preserved By Vinegar,Oth Vegetable Prodcts Not Used Primarily In"
"Agro Rubberindo Industry, PT","Jl. Timor No. 111 Kel. Gang Buntu, Medan, Sumatera Utara",0614571928,e-Mail: ptari@indosat.net.id,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10,Other Compounded Rubber,unvulcanised,in Other Form","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10,Other Compounded Rubber,unvulcanised,in Other Form"
"Agrosari Sentraprima, PT","Marindal I Dusun X Patumbak, Deli Serdang, Sumatera Utara",0614530439,e-Mail: agrosari_sentraprima@yahoo.co.id,"Othwise Prepared Or Preserved, Not Added Sugar/swe,Other Fruit, Fresh","Othwise prepared or preserved, not added sugar/swe,Other Fruit, Fresh"
"Agung Berkat Bintatar  Abadi, PT","Jl. Bangun Mulyo No.41 Desa Pujimulyo Sunggal, Medan, Sumatera Utara",0618453076,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of,Oth Rubber,sanded Or End Jointed&planed,","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of,Oth Rubber,sanded Or End Jointed&planed,"
"Agung Sumatera Samudera Abadi, PT","Jl. Gatot Subroto No.110 Ujung Batu Desa Sarudik Kec. Sibolga, Tapanuli Tengah, Sumatera Utara",063122796,Website: assa-pt.com,"Skipjack Or Stripe-bellied Bonito, Excl. Fillets,,Meat Of Tuna Loin And Skipjack, (whether Or Not","Skipjack or stripe-bellied bonito, excl. fillets,,Meat Of Tuna Loin And Skipjack, (whether Or Not"
"Ahlindo Perkasa Alam, PT","Jl. Sutomo No. 109 Mesjid, Medan, Sumatera Utara",0614152529,e-Mail: pt_ahlindo@yahoo.com,"Pallets,box Pallets& Other Load Boards; Pallet Col,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Plywood,veneered Panels&similar Wood  Of","Pallets,box pallets& other load boards; pallet col,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Plywood,veneered Panels&similar Wood  Of"
"Al Ikhwan Trading, CV","Jl. Sei Batu Gingging Ps X No.11.a Kel. P.b. Selayang-i Kec Medan Selayang, Medan, Sumatera Utara",0614520379,,Brooms Consisting Of Twig/oth Vegetable Materials,Brooms Consisting Of Twig/oth Vegetable Materials
Alamsyah,"Kopm. Pemda Tk I Jln. Cempaka 2 No. 22, Medan, Sumatera Utara",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
"Alfo Citra Abadi, PT","Jl. Dusun X Desa Marindal Kec.patumbak, Medan, Sumatera Utara",0617031083,Website: www.aluminiumalca.com,Extruded Bars And Rods Not Surface Treated,Extruded bars and rods not surface treated
"Alian Ruswan, Ud.","Jl. Amplas No.1.aa Kel Sei Rengas Ii, Medan, Sumatera Utara",0617365195,,"Leather Further Prepared After Tanning/ Crusting,,Meat&edible Meat Offal Of Seals,sea,Leather Further Prepared After Tanning/ Crusting,","Leather further prepared after tanning/ crusting,,Meat&edible Meat Offal Of Seals,sea,Leather Further Prepared After Tanning/ Crusting,"
"Andy Putra, CV","Jl. Garu Ii No.38 Lk.02 Kec Medan Amplas, Medan, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Aneka Indo Mandiri, PT","Jl. Limau Mungkur Dusun Ii Bangun Rejo Kec. Tanjung Morawa, Deli Serdang, Sumatera Utara",,,Doors & Their Frames & Thresholds Of Wood,Doors & their frames & thresholds of wood
"Angga Prima, PT","Jl. Kongsi No.320-a Komplek Dispenda, Deli Serdang, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
Anugerah Keramat Indah,"Jl. Yos Sudarso Lingkungan V, Tanjung Balai, Sumatera Utara",,,"Cuttle Fish And Squid, Frozen,Eels, Excl.fillets, Livers & Roes, Frozen","Cuttle fish and squid, frozen,Eels, Excl.fillets, Livers & Roes, Frozen"
"Anugerah Samudera Hindia, PT","Jl. Gatot Subroto, Desa Sarudik Kec.sibolga, Sibolga, Sumatera Utara",,,"Tunas,skipjack,bonito,whole/ In Pieces, Not In Min,Meat Of Tuna Loin And Skipjack, (whether Or Not","Tunas,skipjack,bonito,whole/ in pieces, not in min,Meat Of Tuna Loin And Skipjack, (whether Or Not"
Anugrah Alam,"Jl Jala Iv Nomor 32 Lk. Iii, Medan, Sumatera Utara",,,"Cuttle Fish And Squid, Frozen","Cuttle fish and squid, frozen"
"Anugrah Multi Sawita, PT","Dusun 1 Rahuning Ii Kec. Bandar Pulau, Asahan, Sumatera Utara",,Website: www.amsgroup.co.id,Crude Palm Oil,Crude palm oil
Anugrah Semesta Persada,"Jl. Bungur No.13-1,medan, Medan, Sumatera Utara",0614523380,,"Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Food Supplements,Other Cigarettes Containing Tobacco","Live kerapu (Cromilepte altiveli; Epinephelus heni,Food Supplements,Other Cigarettes Containing Tobacco"
"Anugrah Sibolga Lestari, PT","Jl. Putri Hijau Komp.graha Niaga Blok.b9, Gelugur Kota, Medan Barat, Medan, Sumatera Utara",0614554204,Website: www. anugrah-group.com,"Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Technically Specified Natural Rubber (tsnr) 10"
Arhaan Jaya,"Jl. Silimakuta No. 50, Pematang Siantar, Sumatera Utara",0622274276,,"Ginger, Neither Crushed Nor Ground,Oth Vegetable Prodcts Not Used Primarily In,Brooms Consisting Of Twig/oth Vegetable Materials","Ginger, neither crushed nor ground,Oth Vegetable Prodcts Not Used Primarily In,Brooms Consisting Of Twig/oth Vegetable Materials"
Arihta Rattan,"Jl. Setia Luhur No. 179 Dwi Kora, Medan Helvetia, Medan, Sumatera Utara",0618458972,,"Basketwork, Wickerwork & Other Articles,  Of Veget,Bedroom, Dining Room Or Living Room Sets Of Rattan,Seat Of Rattan","Basketwork, wickerwork & other articles,  of veget,Bedroom, Dining Room Or Living Room Sets Of Rattan,Seat Of Rattan"
"Armajaro Indonesia, PT","Jl. Irian Barat Sampali Kecamatan Percut Sei Tuan, Deli Serdang, Sumatera Utara",,Website: www.armajarotrading.com,"Arabica Wib/robusta Oib, Not Roasted, Not","Arabica Wib/robusta Oib, Not Roasted, Not"
"Aroma & Co, CV","Jl. Timor Baru No. 113-115, Gang Buntu, Medan Timur, Medan, Sumatera Utara",0614571928,e-Mail: aromacv@indosat.net.id,"Oth Essential Oils-oth Than Pharmaceutical Grade,Oth Essential Oil Of Lemon Grass, Citronella,","Oth essential oils-oth than pharmaceutical grade,Oth Essential Oil Of Lemon Grass, Citronella,"
Arta  Faedah,"Jl. Suasa No.7-d, Medan, Sumatera Utara",0617355475,Website: www.artafaedah.webs.com,"Brooms Consisting Of Twig/oth Vegetable Materials,Cinnamon And Cinnamon-tree Flowers, Crushed Or,Cinnamon (cinnamomum Zeylanicum Blume), Neither","Brooms consisting of twig/oth vegetable materials,Cinnamon And Cinnamon-tree Flowers, Crushed Or,Cinnamon (cinnamomum Zeylanicum Blume), Neither"
"Artcraft Indonesia, PT","Jl. Delitua Biru-biru Km 13,9  Kec.biru-biru, Deli Serdang, Sumatera Utara",0617030366,e-Mail: artcraft@ibm.net.id,"Seat Of Rattan,Oth Seats(oth Than Those Of Head 9402),Bedroom, Dining Room Or Living Room Sets Of Rattan","Seat of rattan,Oth Seats(oth Than Those Of Head 9402),Bedroom, Dining Room Or Living Room Sets Of Rattan"
"Arvis Sanada Sanni Indonesia, CV","Jl. Asrama Lk. Vii No. 181 C, Medan, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Arvis Sanada, CV","Jl. Asrama No.181-c Lk Vii Kel Dwikora Helvetia, Medan, Sumatera Utara",0618442447,Website: www.arviscoffee-sumatra.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Asa Indonesia, CV","Komplek Tsbi Blok-yy No.16 Tanjung Rejo, Medan Sunggal, Medan, Sumatera Utara",0618451867,e-Mail: ab@asaindonesia.com,"Other Live Plants (incl Their Roots), Cuttings&sli","Other live plants (incl their roots), cuttings&sli"
"Asahan Crumb Rubber, PT","Jl. Mesjid No.54-b, Kesawan, Medan Barat, Medan, Sumatera Utara",0614517569,e-Mail: ashcr@indosat.net.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Asean Gunawan, CV","Jl.sei Kera Gg. Sosial No.115-117 Kel.sidodadi Kec. Medan Timur, Medan, Sumatera Utara",,,"Hand Bag With Other Outer Surface,Leather Further Prepared After Tanning/ Crusting,","Hand bag with other outer surface,Leather Further Prepared After Tanning/ Crusting,"
"Asia Global Raya, PT","Komplek Asia Mega Mas Blok Mm No. 7, Medan, Sumatera Utara",0616 641665,,"Connector & Anti-splitting,connector And Hob Nails","connector & anti-splitting,connector and Hob nails"
"Asia Raya Foundry, PT","Jl.utama Desa Dagang Kelambir Kec.tj Morawa, Deli Serdang, Sumatera Utara",0617945310,Website: www.asiarayafoundry.co.id,"Part Of Goods Oth Mach For Assembling Cpu Daughter,Extruders For Extruding Rubber,Parts Of Mach For Sort,creen,separate,","Part of goods Oth mach for assembling CPU daughter,Extruders For Extruding Rubber,Parts Of Mach For Sort,creen,separate,"
"Asia Sakti Wahid Foods Manufacture, PT","Jl. Pertahanan I No.7 Kp.timbang Deli, Medan Amplas, Deli Serdang, Sumatera Utara",0617862784,Website: www.aswfoods.com,"Other Baker Wares,Waffles And Wafers","Other baker wares,Waffles And Wafers"
"Asnaff International, PT","Jl. Taman Polonia I No.3 Kel. Suka Damai Kec.medan Polonia, Medan, Sumatera Utara",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Ginger, Neither Crushed Nor Ground,Oth Tanning Extract Of Vegetable Origin; Tannine","Areca nuts, whether/not shelled/peeled, fresh or d,Ginger, Neither Crushed Nor Ground,Oth Tanning Extract Of Vegetable Origin; Tannine"
"Astajaya Nirwighnata, PT","Jl. Raya Medan-percut Sei Tuan No.30, Sampali, Medan, Sumatera Utara",02616610257,Website: www.astajaya.co.id,"Parts Of Boring/sinking Machinery  Of Su Bhead 843,Coal/rock Cutters And Tunneling Machine  ,oth","Parts of boring/sinking machinery  of su bhead 843,Coal/rock Cutters And Tunneling Machine  ,oth"
Aulia Abadi,"Jl. Veteran No.2, Medan, Medan, Sumatera Utara",0616940422,,"Cocoa Shells, Husks, Skins & Other Cocoa  Waste,Oth Essential Oil Of Lemon Grass, Citronella,","Cocoa shells, husks, skins & other cocoa  waste,Oth Essential Oil Of Lemon Grass, Citronella,"
"Autonics Indonesia Resources, PT","Jl. Trepes No.183 Pasar Dua Desa Sudirejo, Namo Rambe, Deli Serdang, Sumatera Utara",0617030307,,"Vegetable Materials And Waste, Residues Of A Kind","Vegetable materials and waste, residues of a kind"
"Ayu Bumi Sejati, PT","Jl. Medan - Belawan Km. 17,5 105/47, Labuhan Deli, Medan Marelan, Belawan, Medan, Sumatera Utara",0616940180,e-Mail: abs@nusa.net.id,"Giant River Prawns, Frozen, Fit For Human","Giant River Prawns, Frozen, Fit For Human"
"Bakrie Sumatera Plantations Tbk, PT","Jl. Ir H Juanda Kisaran Asahan 21202, Asahan, Sumatera Utara",062341066,Website: www.bakriesumatera.com,"Technically Specified Natural Rubber (tsnr) 10,Centrifuge Concentrat,containing Ammonia  >=,Technically Specified Natural Rubber (tsnr) Cv","Technically Specified Natural Rubber (TSNR) 10,Centrifuge Concentrat,containing Ammonia  >=,Technically Specified Natural Rubber (tsnr) Cv"
"Bamindo Agrapersada, PT","Jl. Perintis Kemerdekaan 15, Pahlawan, Binjai Utara, Binjai, Sumatera Utara",,,Joss Paper,Joss paper
"Bancar Makmur Indah, PT","Jl. Pulau Sumatera No. 13 Kws. Ind. Medan I Mabar Medan Deli, Medan, Sumatera Utara",0616851850,Website: www.bancarco.com,"Whiteleg Shrimps Headless With Tail, Frozen, Fit F","Whiteleg shrimps headless with tail, frozen, fit f"
"Bandar Sumatra Indonesia, PT","Jl. Imam Bonjol No.18 Gd. Bank Sumut Lt.7 Medan Petisah, Medan, Sumatera Utara",0614520908,e-Mail: corporateaffairs@tolantiga.co.id,"Natural Rubber In Smoked Sheets, Rss Grade 1","Natural rubber in smoked sheets, RSS Grade 1"
"Bandung Asa Jaya, PT","Jl. B.z. Hamid No. 18 Titi Kuning Medan Johor, Medan, Sumatera Utara",,,"Mens/boys Trousers, Breeches&shorts Of Oth Texti,Mens/boys Trousers, Breeches&shorts Of Cotton,","Mens/boys trousers, breeches&shorts of oth texti,Mens/boys Trousers, Breeches&shorts Of Cotton,"
"Bangun Swadaya Muliatama, PT","Dusun Iii Senembah Desa Limau Mungkur Kec.stm Hilir, Deli Serdang, Sumatera Utara",,,"Doors & Their Frames & Thresholds Of Wood,Oth Plywood,veneered Panels&similar Wood  Of","Doors & their frames & thresholds of wood,Oth Plywood,veneered Panels&similar Wood  Of"
"Batang Hari Tebing Pratama, PT","Jl. Prof.moh.yamin Sh, Tebing Tinggi, Deli Serdang, Sumatera Utara",062121585,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Berastagi Bintang Asia, PT","Jl. Kl. Yos Sudarso Spring Tower 05-53, Medan, Sumatera Utara",0616639991,,"Festive,carnival/oth Entertn.articles Incl Conjuri","Festive,carnival/oth entertn.articles incl conjuri"
"Berlian Eka Sakti Tangguh, PT","Jl. Yos Sudarso No. 15 Km. 6 Tanjung Mulia Medan Deli, Medan, Sumatera Utara",0616611555,Website: www.bestindustrygroup.com,"Unsolid Fractions Of Refined Palm Oil, Packing","Unsolid Fractions Of Refined Palm Oil, Packing"
"Bibit Baru, PT","Jl. Setia Budi, Tanjung Sari, Medan, Sumatera Utara",0618217456,Website: www.bibitbaru.com,Seeds Of Herbaceous Plants Cultivated Principally,Seeds of herbaceous plants cultivated principally
"Bima Golden Powerindo, PT","Jl. Dr.td.pardede No.6 Petisah Hulu,medan Baru, Medan, Sumatera Utara",0614151991,Website: www.bimagp.com,"Oth. Elect Generating Sets&rotary Conv. Of An Outp,Oth Cylinder Liners With Internal Diamtr 50 Mm <=","Oth. elect generating sets&rotary conv. of an outp,Oth Cylinder Liners With Internal Diamtr 50 Mm <="
"Binanga Jaya, PT","Jl. Turi No. 136a, Medan, Sumatera Utara",,,"Coal/rock Cutters And Tunneling Machine  , Self-pr","Coal/rock cutters and tunneling machine  , self-pr"
"Binanga Utama, PT","Jl. Letda Sujono, Komplek Pramas I No.70, Medan, Sumatera Utara",,,"Babies T-shirts, Shirts, Pajamas, Same Items Of C,Oth Footwear, With Upper Of Ith Leather/,Oth Parts Of Footwear Of  Rubber/plastic Out-soles","Babies t-shirts, shirts, pajamas, same items of c,Oth Footwear, With Upper Of Ith Leather/,Oth Parts Of Footwear Of  Rubber/plastic Out-soles"
"Bintang Prima Lestari Utama, PT","Jl. Bintang Terang No. 1 Muliorejo Kec.sunggal, Lubuk Pakam, Deli Serdang, Deli Serdang, Sumatera Utara",0618460809,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Frames For Paintings, Photographs  Mirrors,Oth Plywood,veneered Panels&similar Wood  Of","Oth wooden furniture,oth than fume cupboard,Wooden Frames For Paintings, Photographs  Mirrors,Oth Plywood,veneered Panels&similar Wood  Of"
"Bintang Tenera, PT","Jl. Medan - Delitua Km.7,8, Medan, Sumatera Utara",0617030614,,"Shortening,Unsolid Fractions Of Refined Palm Oil, Packing,Oth Industrial Monocarboxylic Fatty Acid","Shortening,Unsolid Fractions Of Refined Palm Oil, Packing,Oth Industrial Monocarboxylic Fatty Acid"
"Bintangtimur Dianperkasa, PT","Jl. Selamat No.41 Kel. Pusat Pasar Kec.medan, Medan, Sumatera Utara",,e-Mail: btdpmdn@yahoo.com,Other Oil-cake And Other Solid Residues,Other oil-cake and other solid residues
"Biola Jaya, CV","Jl. Timor No. 10y / 89 Gang Buntu, Medan Timur, Medan, Sumatera Utara",0614553116,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Cloves (whole Fruit, Cloves & Stems), Neither,Gum Damar","Areca nuts, whether/not shelled/peeled, fresh or d,Cloves (whole Fruit, Cloves & Stems), Neither,Gum Damar"
"Boemi Coffee Indonesia, CV","Jl. Garuda Gg.hidayah No.118 D, Medan, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Bonie Mekar Jaya, CV","Jl. Bunga Raya No. 18 Kel.asam Kumbang Kec. Medan Selayang, Medan, Sumatera Utara",0618201565,,"Oth Wood Charcoal(including Shell   Or Nut Charcoa,Gum Damar,Other Natural Gum And Resin","Oth wood charcoal(including shell   or nut charcoa,Gum Damar,Other Natural Gum And Resin"
"Bridgestone Sumatra Rubber Estate, PT","Dolok Merangir Estate Serbelawan, Simalungun, Sumatera Utara",,Website: www.bridgestone.co.jp,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
Buana Agri Sejahtera,"Jl. Berastagi-simpang Empat, Karo, Sumatera Utara",062820549,,"Cabbages, Round (drumhead), Fresh Or Chilled,Cabbages, Oth Than Round (drumhead), Fresh Or,Ginger, Neither Crushed Nor Ground","Cabbages, round (drumhead), fresh or chilled,Cabbages, Oth Than Round (drumhead), Fresh Or,Ginger, Neither Crushed Nor Ground"
"Buana Inti Sejahtera, CV","Jl. Khairil Anwar No. 12, Tanjung Balai, Sumatera Utara",0623597233,,"Other Marine Fish Excl.fillets, Livers And Roes, F,Oth Mixed Condiments And Mixed Seasonings,,Cold-water Shrimps And Prawns, Fresh Or Chilled","Other marine fish excl.fillets, livers and roes, f,Oth Mixed Condiments And Mixed Seasonings,,Cold-water Shrimps And Prawns, Fresh Or Chilled"
"Budi Tamora Permai, PT","Jl. Perintis Kemerdekaan No.88 Tanjung Morawa, Deli Serdang, Sumatera Utara",0617941652,Website: www.btptimbers.com,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Rubber,sanded Or End Jointed&planed,","Oth plywood,veneered panels&similar wood  of block,Oth Rubber,sanded Or End Jointed&planed,"
"Bukit Intan Abadi, PT","Jl.  Pulau Nias No.38, Mbaar, Kompleks Pergudangan Intan, Medan, Sumatera Utara",0616850795,Website: www.biawood.com,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Plywood,consisting Solaly <6mm Thinkness W/","Oth plywood,veneered panels&similar wood  of block,Oth Plywood,consisting Solaly <6mm Thinkness W/"
"Bumi Alam Lestari, PT","Jl. Seruai/samin Lingkungan 14, Medan, Sumatera Utara",,,"Other Of Diesel Fuel, Fuel Oils","Other of diesel fuel, fuel oils"
"Bumi Karyatama Raharja, PT","Dusun I Pauh, Deli Serdang, Sumatera Utara",,,"Activated Clays & Activated Earth, Incl Spent Anim","Activated clays & activated earth, incl spent anim"
"Bumi Sari Prima, PT","Jl. Tebing Tinggi Km.7, Siantar Martoba, Pematang Siantar, Sumatera Utara",,Website: www.bumisari.com,Manioc(cassava) Starch,Manioc(cassava) starch
"Bumi Trans Nusantara, CV","Jl. Tanjung I No.182, Kel. Helvetia Tengah, Kec. Medan Helvetia, Medan, Sumatera Utara",0618443974,Website: www.bumitrans.com,"Non-alcoholic Composite Concentrts For Simple Dilu,Lubricating Oils For Aircraft Engines","Non-alcoholic composite concentrts for simple dilu,Lubricating Oils For Aircraft Engines"
"Cahaya Maju Bersama, CV","Jl. Budi Kemakmuran No.8 Pulo Brayan Kota, Medan, Sumatera Utara",,,"Mens/boys Trousers, Breeches&shorts Of Oth Texti,Gum Benjamin,Painted Canvas Being Thetrical Scenery, Studio","Mens/boys trousers, breeches&shorts of oth texti,Gum Benjamin,Painted Canvas Being Thetrical Scenery, Studio"
"Casa Woodworking Industry, PT","Jl. Letjen Suprapto No.2 Dd-ee, Medan, Sumatera Utara",0614533514,,"Oth Seats(oth Than Those Of Head 9402),Wooden Furniture Of A Kind Used In The Bedroom,Oth Wooden Furniture,oth Than Fume Cupboard","Oth seats(oth than those of head 9402),Wooden Furniture Of A Kind Used In The Bedroom,Oth Wooden Furniture,oth Than Fume Cupboard"
"Catur Surya Klapa, PT","Jl. Bahagia Komp. Fortune B-12 Kel. Teladan Timur Kec. Medan Kota, Medan, Sumatera Utara",,,"Textile Fibres Of Coconut (coir), Other,Coconuts, In The Inner Shell (endocarp),  Fresh,Coconuts,oth Than Desiccated&in The Iner Shell,","Textile fibres Of coconut (coir), other,Coconuts, In The Inner Shell (endocarp),  Fresh,Coconuts,oth Than Desiccated&in The Iner Shell,"
"Chance Rimba Nusantara, PT","Jl. Medan Km.10 No.60, Pematang Siantar, Sumatera Utara",06227075883,,"Oth Rubber,sanded Or End Jointed&planed, Thickness,Oth Non Coniferous Oth Teak Strips Friezes For","Oth rubber,sanded or end jointed&planed, thickness,Oth Non Coniferous Oth Teak Strips Friezes For"
"Chitra Kalpika Mas, PT","Jl. Limau Manis Dusun Vi Medan Senembah, Deli Serdang, Sumatera Utara",0614564707,,"Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth Tools,tool Bodies,tool Handles,broom  Or","Oth wood charcoal(including shell   or nut charcoa,Oth Tools,tool Bodies,tool Handles,broom  Or"
"Choyang Mopoli Samsung Chemical Indonesia, PT","Jl. Pulau Mentawai Kawasan Medan Saentis Percut Sei Tuan, Deli Serdang, Sumatera Utara",0616871465,,"Oth Artificial Waxes & Prepared Waxes.,Oth Acyclic Amides (incl Acyclic Carbama Tes) &","Oth artificial waxes & prepared waxes.,Oth Acyclic Amides (incl Acyclic Carbama Tes) &"
"Cipta Agro Mandiri, CV","Jl. Bintang Terang No.555 Mulyorejo, Sunggal, Deli Serdang, Sumatera Utara",,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
"Cipta Mebelindo Lestari, PT","Dusun Iv Tanjung Selamat Percut Sei Tuan, Deli Serdang, Sumatera Utara",0616990222,Website: www.ptcml.com,"Seats Oth Than Garden Seats/ Camping,Oth Seats,with Wooden Frames,combined With Other","Seats Oth Than Garden Seats/ Camping,Oth Seats,with Wooden Frames,combined With Other"
"Citra Eka Jaya, CV","Jl. Belitung 36c, Medan, Sumatera Utara",0614553518,,"Aqueous Distillates & Solutions Of Essential Oils,Arabica Wib/robusta Oib, Not Roasted, Not,Oth Essential Oils-oth Than Pharmaceutical Grade","Aqueous distillates & solutions of essential oils,Arabica Wib/robusta Oib, Not Roasted, Not,Oth Essential Oils-oth Than Pharmaceutical Grade"
"Citra Kencana Industri, PT","Jl. Industri No.53 Tanjung Morawa, Medan, Sumatera Utara",0617944184,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Prefabricated Buildings Oth Of Wood, Iron,,Oth Sanded Or End Jointed&of A Thick > 6 Mm","Oth plywood,veneered panels&similar wood  of block,Oth Prefabricated Buildings Oth Of Wood, Iron,,Oth Sanded Or End Jointed&of A Thick > 6 Mm"
