Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Deho Canning Company, PT","Jl. Raya Madidir,kel.madidir, Bitung, Sulawesi Utara",043821801,e-Mail: deho@indosat.net.id,"Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen,Tunas,whole/in Pieces, Not In Minced, In Airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In","Yellowfin tunas, excl.fillet, liver & roes, frozen,Tunas,whole/in Pieces, Not In Minced, In Airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In"
"Delta Pacific Indotuna, PT","Jl. Veteran Girian Bawah Lingkungan Iv, Bitung, Sulawesi Utara",043838290,Website: www.deltapasificindotuna.com,"Tunas,whole/in Pieces, Not In Minced, In Airtight","Tunas,whole/in pieces, not in minced, in airtight"
"Dimembe Nyiur Agripro, PT","Desa Tetey Kecamatan Dimembe, Minahasa Utara, Sulawesi Utara",0431893373,,"Coconuts, Desiccated, Dried,Flour,meal & Powder Of Edible Fruits And Nuts Of","Coconuts, desiccated, dried,Flour,meal & Powder Of Edible Fruits And Nuts Of"
Dwipa Mitra Organik,"Jaga Iii, Minahasa Tenggara, Sulawesi Utara",,,Crude Oil Of Coconut (copra),Crude oil of coconut (copra)
"Etmico Sarana Laut, PT","Jl. Samuel Languyu Lingk.i No.8a, Aer Tembaga , Bitung Timur, Bitung, Sulawesi Utara",043832719,,"Other Fish, Smoked, Incl.fillets, Other Than Edibl,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Other fish, smoked, incl.fillets, other than edibl,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
Global Coconut,"Jaga Iv,minahasa Selatan, Minahasa Selatan, Sulawesi Utara",04302426670,Website: www.ptglobalcoconut.com,"Coconuts, Desiccated, Dried,Flour, Meal & Powder Of Potatoes","Coconuts, desiccated, dried,Flour, Meal & Powder Of Potatoes"
"Golden - Kk, CV","Jl. A.a.maramis No 214 Paniki Ii Kec. Mapanget, Manado, Sulawesi Utara",,Website: www.freshtunaindonesia.com,"Meat Of Tuna Loin And Skipjack, (whether Or Not Mi,Pacific Bluefin Tunas,excl.fillets,liver & Roes,Carp, Eels And Snakeheads Fillets (whether/not","Meat of tuna loin and skipjack, (whether or not mi,Pacific Bluefin Tunas,excl.fillets,liver & Roes,Carp, Eels And Snakeheads Fillets (whether/not"
"Golden - Kk, CV","Jl. Tugu Adipura Komp. Bandara Samratulangi Kec. Mapanget, Manado, Sulawesi Utara",,,"Meat Of Tuna Loin And Skipjack, (whether Or Not Mi,Frozen Fillets Of Tunas, Skipjack Or,Other Catfish Fillets, Frozen","Meat of tuna loin and skipjack, (whether or not mi,Frozen Fillets Of Tunas, Skipjack Or,Other Catfish Fillets, Frozen"
"Golden Acean Aquarium, Ud.","Jl. Malalayang Satu Kec. Malalayang, Manado, Sulawesi Utara",0431869252,,"Live Marine Ornamental Fish, Other Than Fry,Other Freshwater Fish,Lobsters, Frozen, Fit For Human Consumption","Live marine ornamental fish, other than fry,Other Freshwater Fish,Lobsters, Frozen, Fit For Human Consumption"
"Gunung Intan Permata, PT","Jl. Arie Lasut Kelurahan Kombos Timur Kecamatan Singkil, Manado, Sulawesi Utara",0431813474,,"Coconuts, Desiccated, Dried,Nutmeg, Neither Crushed Nor Ground,Mace, Crushed Or Ground","Coconuts, desiccated, dried,Nutmeg, Neither Crushed Nor Ground,Mace, Crushed Or Ground"
"Horiguchi Sinar Insani, PT","Ds.talise, Likupang Barat, 95375, Minahasa, Sulawesi Utara",,,"Cultured Pearls,salt Water,worked,Cultured Pearls,salt Water,unworked","Cultured pearls,salt water,worked,Cultured Pearls,salt Water,unworked"
"Indo Damai, CV","Jl. Hasanudin No.51 Tuminting, Manado, Sulawesi Utara",0431852774,,"Nutmeg, Neither Crushed Nor Ground","Nutmeg, neither crushed nor ground"
"Indoprima, CV","Jl. Balai Kota No. 7, Manado, Sulawesi Utara",0431864965,Website: www.indoprima.com,"Nutmeg, Neither Crushed Nor Ground,Mace, Crushed Or Ground","Nutmeg, neither crushed nor ground,Mace, Crushed Or Ground"
"Indospice, CV","Jl. Tikala Aresxno.43, Manado, Sulawesi Utara",0431863066,Website: www.indotrademart.com,"Nutmeg, Neither Crushed Nor Ground,Mace, Crushed Or Ground,Nutmeg, Crushed Or Ground","Nutmeg, neither crushed nor ground,Mace, Crushed Or Ground,Nutmeg, Crushed Or Ground"
"International Aliance  Food Indonesia, PT","Jl. Raya Air Madidir Lingk. Ii Madidir Unet Madidir, Bitung, Sulawesi Utara",043835007,,"Tunas,whole/in Pieces, Not In Minced, In Airtight","Tunas,whole/in pieces, not in minced, in airtight"
"Janur Kawanua Indonesia, PT","Jl. Kalona, Manembo-nembo Matuari, Bitung, Sulawesi Utara",,Website: www.jakaindo.com,"Coconuts, Desiccated, Dried","Coconuts, desiccated, dried"
"Jaya Indo Kawanua, PT","Lingk. Vii No. 286, Dendengan Dalam, Paal Dua, Manado, Sulawesi Utara",0431 825639,,"Cinnamon (cinnamomum Zeylanicum Blume), Neither Cr","Cinnamon (Cinnamomum zeylanicum blume), neither cr"
"Manado Celebes Pasifik, PT","Jalan Piere Tendean Ruko Mega Smart 8 Nomor.16, Manado, Sulawesi Utara",,,"Mackerel, Excl.fillets, Livers And Roes, Frozen,Other Marine Fish, Excl.fillets, Livers And Roes,","Mackerel, excl.fillets, livers and roes, frozen,Other Marine Fish, Excl.fillets, Livers And Roes,"
"Manadomina Citra Taruna, PT","Jl. Wangurer Lingk. Ii Kec. Bitung Tengah, Bitung, Sulawesi Utara",043831423,,"Other Fish, Smoked, Incl.fillets, Other Than Edibl","Other fish, smoked, incl.fillets, other than edibl"
"Mapalus Makawanua Charcoal Industry, PT","Jl. Manado Bitung Km.35 Tanjung Merah, Bitung, Sulawesi Utara",043838872,Website: www.hayleys.com,"Activated Carbon, Including Spent Animal Black,Oth Than Wood Charcoal(including Shell  Or Nut,Textile Flock & Dust Mill Neps Oth Than Polyamide","Activated carbon, including spent animal black,Oth Than Wood Charcoal(including Shell  Or Nut,Textile Flock & Dust Mill Neps Oth Than Polyamide"
"Marina Nusantara Selaras, PT","Jl. Tanjung Merah No.11, Bitung, Sulawesi Utara",043833927,,"Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen,Frozen Fillets Of Tunas, Skipjack Or,Carp, Eels And Snakeheads Fillets (whether/not","Yellowfin tunas, excl.fillet, liver & roes, frozen,Frozen Fillets Of Tunas, Skipjack Or,Carp, Eels And Snakeheads Fillets (whether/not"
"Mitra Aquatics, Ud.","Desa Tumbak Jaga I Kec.posumaen, Minahasa Tenggara, Sulawesi Utara",,,Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Live kerapu (Cromilepte altiveli; Epinephelus heni
"Multi Nabati Sulawesi, PT","Jl. Raya Madidir Bitung, Kel. Madidir, Bitung, Sulawesi Utara",,,"Fractions Of Refined Coconut Oil, Not Chemically M,Crude Oil Of Coconut (copra),Unsolid Fractions Of Refined Palm Oil, Packing","Fractions of refined coconut oil, not chemically m,Crude Oil Of Coconut (copra),Unsolid Fractions Of Refined Palm Oil, Packing"
"Multi Rempah Sulawesi, CV","Komplek Ruko Pateten Blok F/101, Bitung, Sulawesi Utara",043834355,,"Nutmeg, Neither Crushed Nor Ground,Mace, Crushed Or Ground,Oth Essential Oil Of Lemon Grass, Citronella,","Nutmeg, neither crushed nor ground,Mace, Crushed Or Ground,Oth Essential Oil Of Lemon Grass, Citronella,"
"Nichindo Manado Suisan, PT","Jl. Lidiakiri No.2 Kel. Bahu Lingkungan 9 No. 126 Kec. Malalayang, Manado, Sulawesi Utara",043021972,Website: www.nichindo.com,"Other Fish, Smoked, Incl.fillets, Other Than Edibl,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,","Other fish, smoked, incl.fillets, other than edibl,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,"
"Nutrindo Fresfood Internasional, PT","Lingkungan 1 Kelurahan Tanjung, Bitung, Sulawesi Utara",0216625825,,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Frozen Fillets Of Other Fish,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Frozen fillets of tunas, skipjack or stripe-bellie,Frozen Fillets Of Other Fish,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
"Panca Putra, Ud.","Jl. Siswa No. 121, Tomohon, Sulawesi Utara",0431354836,,Other Prefabricated Buildings Of Wood,Other prefabricated buildings of wood
"Pancaran Berkat Mulia, PT","Rt. 09 Lingkungan Iii, Kepulauan Sangihe, Sulawesi Utara",,,Copra,Copra
"Putra Karangetang, PT","Kelurahan Kombos Lk. Iii Tuna, Manado, Sulawesi Utara",,e-Mail: harryavl@yahoo.com,"Coconuts, Desiccated, Dried,Other Sugar,incl Invert Sugar And Sugar Syrup","Coconuts, desiccated, dried,Other Sugar,incl Invert Sugar And Sugar Syrup"
Raja Dunia,"Jl. Sea Lorong Kayubulang 1 Lingk. V, Manado, Sulawesi Utara",,,"Cardamoms, Neither Crushed Nor Ground,Oth Plants&parts Of Plants, Not For Pharmacy, Not,Cloves (whole Fruit, Cloves & Stems), Crushed Or","Cardamoms, neither crushed nor ground,Oth Plants&parts Of Plants, Not For Pharmacy, Not,Cloves (whole Fruit, Cloves & Stems), Crushed Or"
"Rohtadi, PT","Jl. Sam Ratulangi Ii/61 Tg. Batu, Manado, Sulawesi Utara",0431855234,,"Shark Fins, Fit For Human Consumption,Other Seaweed & Algae, Fresh, Chilled,,Live Marine Ornamental Fish, Other Than Fry","Shark fins, fit for human consumption,Other Seaweed & Algae, Fresh, Chilled,,Live Marine Ornamental Fish, Other Than Fry"
"Romeco Multi Alam, PT","Jl.mayjen Sutoyo Siswomiharjo 23-25, Manado, Sulawesi Utara",0431867010,,"Cloves (whole Fruit, Cloves & Stems), Crushed Or","Cloves (whole Fruit, Cloves & Stems), Crushed Or"
"Samudra Mandiri Sentosa, PT","Jl. Wolter Monginsidi Km.5, Bitung, Sulawesi Utara",043830088,,"Tunas,whole/in Pieces, Not In Minced, In Airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,","Tunas,whole/in pieces, not in minced, in airtight,Tunas,skipjack,bonito,whole/ In Pieces, Not In,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,"
"Sari Cakalang, PT","Madidir Weru Lingkungan I Madidir Weru Bitung, Bitung, Sulawesi Utara",043830327,,"Other Fish, Smoked, Incl.fillets, Other Than Edibl,Meat Of Tuna Loin And Skipjack, (whether Or Not,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,","Other fish, smoked, incl.fillets, other than edibl,Meat Of Tuna Loin And Skipjack, (whether Or Not,Skipjack Or Stripe-bellied Bonito, Excl. Fillets,"
"Sari Malalugis, PT","Kel.madidir Weru Ling.i Madidir Weru Bitung, Bitung, Sulawesi Utara",043831883,,"Other Fish, Smoked, Incl.fillets, Other Than Edibl,Nile Perch And Snakeheads, Excl.fillets, Livers,Oth Fish,whole/in Pieces, Not In Minced,  Not In","Other fish, smoked, incl.fillets, other than edibl,Nile Perch And Snakeheads, Excl.fillets, Livers,Oth Fish,whole/in Pieces, Not In Minced,  Not In"
"Sari Tuna Makmur, PT","Kec. Wori, Minahasa Utara, Sulawesi Utara",043835036,,"Meat Of Tuna Loin And Skipjack, (whether Or Not Mi,Frozen Fillets Of Tunas, Skipjack Or,Frozen Fillets Of Other Fish","Meat of tuna loin and skipjack, (whether or not mi,Frozen Fillets Of Tunas, Skipjack Or,Frozen Fillets Of Other Fish"
"Serimpi Asli Wenang, PT","Jl. Walanda Aa Maramis Street 105, Manado, Sulawesi Utara",0431867667,Website: www.charcoal-indonesia.com,Oth Than Wood Charcoal(including Shell  Or Nut Cha,Oth than wood charcoal(including shell  or nut cha
"Shing Sheng Fa Ocean, PT","Kel. Madidir Lingk. Iii, Bitung, Sulawesi Utara",,,"Nile Perch And Snakeheads, Excl.fillets, Livers An","Nile perch and snakeheads, excl.fillets, livers an"
"Sig Asia, PT","Jl. Samuel  Languyu Lingkungan 1 Kelurahan Aertembega Bitung, Bitung, Sulawesi Utara",0243835425,Website: www.tunacatch.com,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Meat Of Tuna Loin And Skipjack, (whether Or Not","Frozen fillets of tunas, skipjack or stripe-bellie,Meat Of Tuna Loin And Skipjack, (whether Or Not"
"Sinar Pure Foods International, PT","Jl. Raya Madidir, Bitung, Sulawesi Utara",043821808,Website: www.ptsinarpurefoods.com,"Tunas,whole/in Pieces, Not In Minced, In Airtight,Oth Automatic Regulating/controll Instrum&app Not","Tunas,whole/in pieces, not in minced, in airtight,Oth Automatic Regulating/controll Instrum&app Not"
"Starcki Indonesia, PT","Jl. Sameul Languyu No. 8a Lingkungan I Rt. 06 Aertembaga Satu Kec. Aertembaga, Bitung, Sulawesi Utara",0411445594,,"Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Yellowfin tunas, excl.fillet, liver & roes, frozen"
"Sumber Rejeki, CV","Jl. Mahawu 156 A, Kel. Tanjung Batu, Kec. Wanea, Manado, Sulawesi Utara",0431860751,e-Mail: sumber_rejeki@hotmail.com,"Eucheuma Spp,fresh,chilled,frozen,dried, For Human,Other Seaweed & Algae, Fresh, Chilled,","Eucheuma spp,fresh,chilled,frozen,dried, for human,Other Seaweed & Algae, Fresh, Chilled,"
"Thengo Karya  Samudera, PT","Jl. Raya Tandurusa Lk. 02 Kel. Aertembaga Ii, Kec. Aertembaga, Bitung, Sulawesi Utara",,,"Other Marine Fish, Excl.fillets, Livers And Roes,,Savalai Hairtails, Excl.fillets, Livers And Roes,,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Other marine fish, excl.fillets, livers and roes,,Savalai Hairtails, Excl.fillets, Livers And Roes,,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
"Tropica Coco Prima, PT","Jl. Balai Kota No. 12 Kel. Tikala Ares Kec. Tikala, Manado, Sulawesi Utara",0431846271,e-Mail: tropica@hotmail.com,"Coconuts, Desiccated, Dried,Waffles And Wafers","Coconuts, desiccated, dried,Waffles And Wafers"
"Vanilla Paudy, Ud.","Ds. Ongkaw 2 Kec. Sinonsayang, Minahasa Selatan, Sulawesi Utara",,,"Vanilla, Neither Crushed Nor Ground,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Oth Mixed Condiments And Mixed Seasonings,","Vanilla, neither crushed nor ground,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Oth Mixed Condiments And Mixed Seasonings,"
Virgo Internusa,"Lingkungan Iii No. 04 Rt. 01 Rw. 02 Kel. Kadoodan Kec. Madidir, Bitung, Sulawesi Utara",043835788,,"Oth Salmonidae Fish, Excluding Fillet, Liver And R","Oth salmonidae fish, excluding fillet, liver and r"
"Wale Woloan Hexatama, CV","Jl. Raya Woloan, Kel. Woloan Satu Utara Lingkungan  V, Tomohon, Sulawesi Utara",,Website: www.rumahkayu.co.id,Other Prefabricated Buildings Of Wood,Other prefabricated buildings of wood
