Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Adijaya Indonesia, PT","Jl. Raya Pasar Minggu No 88 C, Jakarta Selatan, DKI Jakarta",02187745357,,"Ether-phenols, Ether-alcohol-phenols & Their Halog,Phenol (hydroxybenzene) And Its Salts,Aqueous Distillates & Solutions Of Essential Oils","Ether-phenols, ether-alcohol-phenols & their halog,Phenol (hydroxybenzene) And Its Salts,Aqueous Distillates & Solutions Of Essential Oils"
"Adimitra Baratama Nusantara, PT","Jl. Tanjung Karang No.3-4a Gd. Bank Mandiri Lt.2, Jakarta Pusat, DKI Jakarta",0213160201,Website: adimitra-baratama.co.id,"Bituminous Coal: Not Coking Coal,Other Coal,whether Or Not Pulverised But Not,Bulldozer & Angledozers Other Than Track  Laying","Bituminous coal: not coking coal,Other Coal,whether Or Not Pulverised But Not,Bulldozer & Angledozers Other Than Track  Laying"
"Aditec Cakrawiyasa, PT","Jl. Panjang No.70 Rt.06/011 Kebon Jeruk, Jakarta Barat, DKI Jakarta",0215307343,Website: quantum-homeappliances.com,"Cooking Appliances And Plate Warmers For Gas Fuel,Other Cooking Appliances And Plate Warmers","Cooking appliances and plate warmers For gas fuel,Other Cooking Appliances And Plate Warmers"
"Aditechmatra, PT","Jl. Hr Rasuna Said Kav.c-6 Wisma Budi Lt.7, Karet, Setiabudi, Jakarta Selatan, DKI Jakarta",02129380889,Website: www.aditechmatra.co.id,Oth Parabolic Aerial Reflector Dish For Tv Recepti,Oth parabolic aerial reflector dish for TV recepti
Aditya Sarana Graha,"Jl. Alaydrus No. 83c, Jakarta Pusat, DKI Jakarta",,,"Oth Table, Kitchen/oth Household Articles & Parts,Kitchenware Of Stainless Steel,Submersible Water Pumps With An Inlet Diameter <=","Oth table, kitchen/oth household articles & parts,Kitchenware Of Stainless Steel,Submersible Water Pumps With An Inlet Diameter <="
"Adiwarna Gemilang, PT","Jl. P. Jayakarta 117 Blok B-55, Kel Mangga Dua Selatan, Kec. Sawah Besar, Jakarta Pusat, DKI Jakarta",0216016584,Website: adiwarna-gemilang.com,"Pick-up Cartridges,Ink-filled Printer Cartridges","Pick-up cartridges,Ink-filled Printer Cartridges"
"Adiya Mulia Perdana, PT","Jl. Boulevard Bukit Gading Raya B-17,kokan Permata Kelapa Gading, Jakarta Utara, DKI Jakarta",02145872746,,"Other Baker Wares,Oth Chocolate And Food Preparation Cont Cocoa,Oth Prepared Foods Obtained Of Cereals Or Cereal","Other baker wares,Oth Chocolate And Food Preparation Cont Cocoa,Oth Prepared Foods Obtained Of Cereals Or Cereal"
"Advantage Scm, PT","Jl. Cideng Barat No. 49 Rt. 001 Rw.02, Jakarta Pusat, DKI Jakarta",,,"Smart Cards,Oth Parts&accessories For Other Sound Or Audio","Smart cards,Oth Parts&accessories For Other Sound Or Audio"
Adyabina Putramas,"Jl. Puri Kencana , Rukan Puri Niaga Iii Blok M8 No. 3k-3l, Jakarta Barat, DKI Jakarta",,,"Polyamides In Primary Forms, Polyamide-6","Polyamides in primary forms, polyamide-6"
"Adyaboga Pranata Industries, PT","Jl. Kh Hasyim Ashari 125,roxy Mas Blok C5 No.3, Jakarta Pusat, DKI Jakarta",0216331075,e-Mail: adyaboga@cbn.net.id,"Sweet Biscuits Not Containing Cocoa,Cartons,boxes & Cases, Of Corrugated Paper Or,Oth Prefabricated Structural Components,","Sweet biscuits not containing cocoa,Cartons,boxes & Cases, Of Corrugated Paper Or,Oth Prefabricated Structural Components,"
"Adyawinsa Telecommunication & Electrical, PT","Jl. Pegangsaan Dua Km.2 No.64 Rt.005 Rw 002 Pegangsaan Dua-kelapa Gadi, Jakarta Utara, DKI Jakarta",0214603355,Website: www.adyawinsa.com,"Other Instruments And Apparatus, Designed For Tele","Other instruments and apparatus, designed for tele"
Aero Flyer Insitute,"Komp. Pergudangan Bandara Mas Blok A-10/no.7, Jakarta Barat, DKI Jakarta",0213511262,Website: www.aeroflyerinstitute.co.id,"Other Parts Of Goods Of Ballon, Dirigibles And Oth","Other parts of goods of ballon, dirigibles and oth"
"Aero Nusantara Indonesia, PT","Terminal 1c, Room C3p03, Soekarno Hatta, Jakarta Barat, DKI Jakarta",0215704645,Website: www.ani.co.id,"Spark Ignition Reciproc/rotary Internal Combustion,Turbo-jets Of A Thrust Exceeding 25 Kn,Propellers, Rotors, Parts Thereof Heading 8801 Or","Spark ignition reciproc/rotary internal combustion,Turbo-jets Of A Thrust Exceeding 25 Kn,Propellers, Rotors, Parts Thereof Heading 8801 Or"
"Aeromega Serfisindo, PT","Jl. Mangga Dua Raya Blok E-3 No.1 Kel.ancol, Jakarta Utara, DKI Jakarta",0216680955,,"Other Plants & Parts Of Plants, In Other Forms, Fo,Other Medicaments Oth Than Herbal Medica Ments,,Oth Printed Woven Fabrics<85% Such Fibres, Weight","Other plants & parts of plants, in other forms, fo,Other Medicaments Oth Than Herbal Medica Ments,,Oth Printed Woven Fabrics<85% Such Fibres, Weight"
"Aerotek Indonesia, PT","Jl. Gunung Sahari Raya No. 2 Komp. Marinatama Blok F/9 Pademangan, Jakarta Utara, DKI Jakarta",0216406222,Website: aerotek-indonesia.com,Other Parts Of Aeroplanes/helicopters Heading 8801,Other parts of aeroplanes/helicopters heading 8801
"Afindo Prima Utama, PT","Jl. Kh. Wahid Hasyim No.230 Rt.010 Rw.07 Kampung Bali Tanah Abang, Jakarta Pusat, DKI Jakarta",0213929718,,"Males Wear, Not Underpants/briefs/night Shirts/pa,Babies Garment&clothing Accessories Of Oth,Oth Woven Fabrics,cont>=85% Of By Weight","Males wear, not underpants/briefs/night shirts/pa,Babies Garment&clothing Accessories Of Oth,Oth Woven Fabrics,cont>=85% Of By Weight"
"Agarindo Bogatama, PT","Jl. Gajah Mada  No.3 Komplek Perkantoran Duta Merlin Blok E-34/35, Jakarta Pusat, DKI Jakarta",02156966932,Website: www.agarindo-bogatama.co.id,Agar-agar,Agar-agar
"Agincourt Recources, PT","Jl. Sultan Iskandar Muda Kav. V-ta Wisma Pondok Indah 2 Suite 1201, Jakarta Selatan, DKI Jakarta",02175922818,,"Gold Powder,Gold In Lumps, Ingots Or Cast Bars,Silver, Unwrought","Gold powder,Gold In Lumps, Ingots Or Cast Bars,Silver, Unwrought"
"Agree Progress International, PT","Jl. Jelambar Utama Raya No. 4a Rw.11 Jelambar, Jakarta Barat, DKI Jakarta",0215648620,Website: agreepi.com,"Oth Garments Of Man-made Fibres, Knitted/crocheted,Womens/girls Slips & Petticoats Of Oth Textile,Womens/girls Briefs & Panties Of Oth Textile","Oth garments of man-made fibres, knitted/crocheted,Womens/girls Slips & Petticoats Of Oth Textile,Womens/girls Briefs & Panties Of Oth Textile"
"Agri Business Indonesia, PT","Jl. Pramuka Raya Kav.151 Is Plaza Building Room No.903, Jakarta Pusat, DKI Jakarta",0218561933,e-Mail: agribiz@cbn.net.id,"Cashew Nuts, In Shell, Fresh Or Dried,Areca Nuts, Whether/not Shelled/peeled, Fresh Or","Cashew nuts, in shell, fresh or dried,Areca Nuts, Whether/not Shelled/peeled, Fresh Or"
"Agri Nusa Sejati, PT","Jl. Bugis No.29 Rt.001/011, Jakarta Utara, DKI Jakarta",,,"Shallots,oth Than Bulbs For Propagation,  Fresh/ch","Shallots,oth than bulbs for propagation,  fresh/ch"
Agri Pangan Santara,"Cengkareng Elok Blok D No. 6, Jakarta Barat, DKI Jakarta",,,"Waste, Parings & Scrap, Of Other Plastic,Other Storage Units Of Digital Automatic Data,Other Digital Automatic Data Proces Mach ,other","Waste, parings & scrap, of other plastic,Other Storage Units Of Digital Automatic Data,Other Digital Automatic Data Proces Mach ,other"
Agri Solusion,"Jl. Layur Selatan No. 5 Rt. 001 Rw. 007, Jakarta Timur, DKI Jakarta",02147869867,,"Bulldozer & Angledozers Other Than Track  Laying,Waste, Parings & Scrap, Of Other Plastic,Cuttle Fish And Squid, Frozen","Bulldozer & angledozers other than track  laying,Waste, Parings & Scrap, Of Other Plastic,Cuttle Fish And Squid, Frozen"
"Agrisatwa Alam Nusa, PT","Komplek Itc Roxy Mas Blok D.3 No.2, Jl. Kh. Hasyim Ashari 125, Jakarta Pusat, DKI Jakarta",,,Live Reptiles (including Snakes And Turtles),Live reptiles (including snakes and turtles)
"Agro Asia Pacific, PT","Gedung Menara Global Lantai 16jl. Jend. Gatot Subroto Kav. 27, Jakarta Selatan, DKI Jakarta",,,Shortening,Shortening
"Agro Bukit, PT","Jl. Jend. Gatot Subroto Kav. 27 Menara Global Lt. 16, Jakarta Selatan, DKI Jakarta",,,"Crude Oil Of Palm Kernel,Oil-cake And Other Solid Residues Of Palm Nuts Or","Crude oil of palm kernel,Oil-cake And Other Solid Residues Of Palm Nuts Or"
Agro Inti Premium,"Jl Petogogan 2 No 16, Jakarta Selatan, DKI Jakarta",,,"Nutmeg, Neither Crushed Nor Ground,Mace, Neither Crushed Nor Ground","Nutmeg, neither crushed nor ground,Mace, Neither Crushed Nor Ground"
"Agro Maritim Nusantara, PT","Ruko Grand Wijaya Center Blok D-14,jl.wijaya Ii, Jakarta Selatan, DKI Jakarta",,Website: www.agromaritim.net,"Other Fish, Not Marine Fish, Excl.fillets, Livers","Other fish, not marine fish, excl.fillets, livers"
"Agro Pakindo Impex, PT","Pusat Perkantoran Cempaka Mas Blok B No.2 Sumur Batu Kemayoran, Jakarta Pusat, DKI Jakarta",02142882572,,"Ginger, Neither Crushed Nor Ground,Black Tea (fermented) & Partly Permented  Tea,","Ginger, Neither Crushed Nor Ground,Black Tea (fermented) & Partly Permented  Tea,"
Agro Wijaya,"Mutiara Taman Palem Blok C7 No.15,kel.cengkareng Timur,kec.cengkareng, Jakarta Barat, DKI Jakarta",,,"Ginger, Neither Crushed Nor Ground,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Areca Nuts, Whether/not Shelled/peeled, Fresh Or","Ginger, neither crushed nor ground,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Areca Nuts, Whether/not Shelled/peeled, Fresh Or"
"Agromis Prima, PT","Jl. Kamal Indah Iv Blok D No.31 Kamal, Jakarta Barat, DKI Jakarta",02155960844,e-Mail: agromisprima@gmail.com,"Beans (vigna Mungo Hepper/vigna Radiata Wilczek),d","Beans (Vigna mungo hepper/Vigna radiata wilczek),d"
"Agropangan Putra Mandiri, PT","Jl. Boulevard Artha Gd Kav A1, Graha Rekso Building Kelapa Gading, Jakarta Utara, DKI Jakarta",02145856301,Website: www.agrostuffs.com,"Green Tea, Oth Than Leaves (not Fermented), In","Green Tea, Oth Than Leaves (not Fermented), In"
"Agrosid Manunggal Sentosa, PT","Jl. Pare - Kediri Km 8, Ds. Sambirejo, Pare, Jakarta Utara, DKI Jakarta",02145841413,,"Other Vegetable Seeds, Other Than Onion  Seeds, Of","Other vegetable seeds, other than onion  seeds, of"
Agung Cakra Unotama,"Jl. Proklamasi Lt. 4 No. 77a, Jakarta Pusat, DKI Jakarta",02131931636,,"Mens/boys Trousers, Breeches&shorts Of Cotton, N,Other Golf Equipment","Mens/boys trousers, breeches&shorts of cotton, n,Other Golf Equipment"
Agung Mulia Jaya,"Jl. Mt. Haryono Kav. 62 Rt.004/002,wisma Korindo Lt.2, Jakarta Selatan, DKI Jakarta",0217993264,,"Coffee, Roasted, Not Decaffeinated, Ground,Moulds For Rubber Or Plastics, Injection Or,Oth Parts Of Footwear Of  Rubber/plastic Out-soles","Coffee, roasted, not decaffeinated, ground,Moulds For Rubber Or Plastics, Injection Or,Oth Parts Of Footwear Of  Rubber/plastic Out-soles"
Agung Mulia Samudera,"Jl. Pejuangan No.88 Rt000 Rw000, Jakarta Barat, DKI Jakarta",02153668467,,"Oth Plate,sheet,film,strip,propylene Polymers,non-,Sawing/cutting-off Machines, Electrically Operated,Other Articles Not Forged Or Steamed","Oth plate,sheet,film,strip,propylene polymers,non-,Sawing/cutting-off Machines, Electrically Operated,Other Articles Not Forged Or Steamed"
"Agung Mustika Selaras, PT","Jl. Bandengan Utara No.17-a Pekojan, Jakarta Barat, DKI Jakarta",0216904140,,"Salacca (snake Fruit), Fresh","Salacca (snake fruit), fresh"
"Aica Indonesia, PT","Jl. Kebon Sirih No.96 Gambir, Jakarta Pusat, DKI Jakarta",021336219,Website: www.aica.co.id,"Other Plates,sheets,film,foil&strip, Of Plastics,Solutions; Dispersions Oth Than Those Of","Other plates,sheets,film,foil&strip, of plastics,Solutions; Dispersions Oth Than Those Of"
"Air Drilling, PT","Jl. Taman Kemang No.32 Wisma Anugraha Lt.i Bangka, Mampang, Jakarta Selatan, DKI Jakarta",02152964132,Website: www.airdrilling.com,"Other Check (nonreturn) Valves,Oth Pipe,stainless Steel Butt Welding, Fittings,","Other check (nonreturn) valves,Oth Pipe,stainless Steel Butt Welding, Fittings,"
"Air Duct Panelindo, PT","Jl. Danau Str Utr Komp.ruko Str Permai Blk.d No.1 Kel.sunter Agung, Jakarta Utara, DKI Jakarta",02165833352,Website: www.firstduct.co.id,Other Articles Of Plastics And Other Material,Other articles of plastics and other material
"Air Maleo, PT","Bandara Halim Pk Lt.ii Halim Pk Makasar, Jakarta Timur, DKI Jakarta",02180887408,Website: www.air-maleo.com,"Oth Tool For Working In The Hand, With Self-contai,Oth Part Incl. Printed Circuit Assmblies Of Telp","Oth tool for working in the hand, with self-contai,Oth Part Incl. Printed Circuit Assmblies Of Telp"
"Air Products Indonesia, PT","Jl. Rawa Galam V Kav,or.3b Kip, Jakarta Timur, DKI Jakarta",02189840059,Website: www.airproducts.co.id,"Aluminium Containers For Compressed Or Liquified G,Contners For Compressed/liquefied Gas Seamless,Other Digital Automatic Data Processing Machines","Aluminium containers for compressed or liquified g,Contners For Compressed/liquefied Gas Seamless,Other Digital Automatic Data Processing Machines"
"Airfast Indonesia, PT","Jl. Hr Rasuna Said, Plaza Kuningan Menara Utr S.305 Karet, Setiabudi, Jakarta Selatan, DKI Jakarta",0215202557,Website: www.airfastindonesia.com,"Turbo-jets Of A Thrust Not Exceed 25 Kn,Other Parts Of Goods Of Ballon, Dirigibles And","Turbo-jets of a thrust not exceed 25 kn,Other Parts Of Goods Of Ballon, Dirigibles And"
"Ajinex International, PT","Jl. Laksda Yos Sudarso No.77-78 Sunter Agung, Jakarta Utara, DKI Jakarta",02165304443,Website: www.ajinomoto.co.id,Monosodium Glutamate (msg),Monosodium glutamate (MSG)
Ajinoriki Yeepi,"Jl. Mangga Dua Raya,gedung Wtc Mangga Dua Lt. 2 Blok A No. 90, Jakarta Utara, DKI Jakarta",02130018218,,Instant Coffee,Instant coffee
"Akar Global Logistik, PT","Jl Kayu Putih Ix F No 32a Rt 009/005, Jakarta Timur, DKI Jakarta",,,"Waste, Parings & Scrap, Of Other Plastic,Other Baker Wares,Semi-finished Prod. Of Oth Alloy Steel","Waste, parings & scrap, of other plastic,Other Baker Wares,Semi-finished Prod. Of Oth Alloy Steel"
"Akashi Wahana Indonesia, PT","Jl. Pegangsaan Dua Km.1,6 Blok Ai Pegangsaan Dua Kelapa Gading, Jakarta Utara, DKI Jakarta",02146822759,,"Parts Of Gear Boxes And Parts Thereof Transport Of,Oth Parts Of Gear Boxes For Vehicles Of Heang,Other Articles Not Forged Or Steamed","Parts of gear boxes and parts thereof transport of,Oth Parts Of Gear Boxes For Vehicles Of Heang,Other Articles Not Forged Or Steamed"
"Akg Indonesia, PT","Jl. H.r. Rasuna Said Kav.x-2 No.4 Gd.century Tower Lt.10-suit 1008, Jakarta Selatan, DKI Jakarta",0215226774,"Website: www.akgbearings.com Oth,includ.combined Ball/roller Bearings",Ball Bearings,Ball bearings
Aksimeka Indoputra,"Jl. Karang Anyar Permai 55 Blok C-1 No. 1, Jakarta Pusat, DKI Jakarta",,,"Oth Parts Of Not Hand Blow Pipe/oprtd Gas Welding,,Other Lighting/visual Signalling Equip.","Oth parts of not hand blow pipe/oprtd gas welding,,Other Lighting/visual Signalling Equip."
"Akzo Nobel Car Refinishes Indonesia, PT","Jl. Pulogadung No.37 Kws Ind. Pulogadung, Jakarta Timur, DKI Jakarta",0214610190,Website: www.carrefinishes.com,"Oth Paints & Varnishes Disperssad/ Dissolved In A,Other Paints & Varnishes (incl Enamels& Lacquers),Oth Isocyanates","Oth paints & varnishes disperssad/ dissolved in a,Other Paints & Varnishes (incl Enamels& Lacquers),Oth Isocyanates"
"Al Amoudi Natural Resources Tradmin, PT","Jl. Hr Rasuna Said Blok X-5 Kav 1-2 Gd Menara Karya Lt.28, Jakarta Selatan, DKI Jakarta",02157948602,Website: www.alamoudiresources.com,"Other Coal,whether Or Not Pulverised But Not Agglo,Lignite, Whether Or Not Pulverised, But Not","Other coal,whether or not pulverised but not agglo,Lignite, Whether Or Not Pulverised, But Not"
"Al-raqeeb Universal Group, PT","Jl. Cipinang Pulo Maja No. 41 Cipinang Besar Utara, Jakarta Timur, DKI Jakarta",0218518087,Website: www.alraqeebgroup.com,"Chilli Sauce,Soya Sauce,Manioc(cassava) Starch","Chilli sauce,Soya Sauce,Manioc(cassava) Starch"
"Aladdin Indonesia, PT","Jl. Pulo Buaran Iv Kav.15-16, Bpsp, Kawasan Industri Pulogadung, Jakarta Timur, DKI Jakarta",0214614317,e-Mail: Marketing@Aladdin.Co.Id,Waffles And Wafers,Waffles and wafers
"Aladin Sakti Metal Engineering, PT","Jl. Jelambar No.93 Rt 05/06, Jakarta Utara, DKI Jakarta",0216620919,Website: www.aladin-metal.com,"Mixing,kneading,crush,grind,screen,sift, Homogenis","Mixing,kneading,crush,grind,screen,sift, homogenis"
"Alakasa Extrusindo, PT","Jl. Pulogadung No.4 Kawasan Industri Pulogadung Rawa Terate, Jakarta Timur, DKI Jakarta",0214608856,,"Alum. Structures For Doors, Windows & Their Frames,Aluminium Foil Backed,Oth Part Of Electric Heating Resstor For","Alum. structures for doors, windows & their frames,Aluminium Foil Backed,Oth Part Of Electric Heating Resstor For"
"Alam Lestari Unggul, PT","Jl. Daan Mogot Km 13,2, Jakarta Barat, DKI Jakarta",0216195321,Website: www.nikkosteel.com,"Coated Electrodes Of Base Metal,for  Electric Arc-","Coated electrodes of base metal,for  electric arc-"
"Alam Nusantara Jayakarta, PT","Duta Harapan Indah Blok D No.7 Kapuk, Jakarta Utara, DKI Jakarta",02166695009,,"Other Live Mammals,Live  Freshwater Ornamental Fish, Fry","Other Live Mammals,Live  Freshwater Ornamental Fish, Fry"
"Alam Raya Essindo, PT","Jl. Ptb Angke Komp. Warga Jaya Indah No.6 Jelambar Baru, Jakarta Barat, DKI Jakarta",0215805939,Website: www.alamrayaessindo.com,Other Baker Wares,Other baker wares
