Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Aek Gdansk Service, CV","Jl. Tanjung Sadari N.70, Surabaya, Jawa Timur",0313538602,,"Ginger, Neither Crushed Nor Ground,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Other Giant Tiger Prawns, Frozen, Fit For Human","Ginger, neither crushed nor ground,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Other Giant Tiger Prawns, Frozen, Fit For Human"
"Agri Kultura, PT","Jl. Raya Pacet Km. 3,5 Warugunung Pacet, Mojokerto, Jawa Timur",0321691745,Website: agrikulturapt.com,"Other Live Plants (incl Their Roots), Cuttings&sli,Unrooted Cutting And Slips Of Oth Plants,Cut Flowers&flower Cuds For Bouquets/","Other live plants (incl their roots), cuttings&sli,Unrooted Cutting And Slips Of Oth Plants,Cut Flowers&flower Cuds For Bouquets/"
"Agri Makmur Pertiwi, PT","Jl. Pare - Kediri Km 8, Ds. Sambirejo, Pare, Kediri, Jawa Timur",0354391090,Website: www.benihpertiwi.co.id,"Other Vegetable Seeds, Other Than Onion  Seeds, Of,Other Melons, Fresh","Other vegetable seeds, other than onion  seeds, of,Other Melons, Fresh"
"Agrindo  Prima  Sejati, Ud.","Jl. Taman Pecatu  E 13 No.9 Perum  Puri Mas 60294, Surabaya, Jawa Timur",,,"Other Seaweed & Algae, Fresh, Chilled, Frozen,drie,Eucheuma Spp,fresh,chilled,frozen,dried, For,Gracilaria Lichenoides,fresh,chilled,","Other seaweed & algae, fresh, chilled, frozen,drie,Eucheuma Spp,fresh,chilled,frozen,dried, For,Gracilaria Lichenoides,fresh,chilled,"
"Agro Cita Sejahtera, CV","Jl. Arief Rchman Hakim 138-142 Regency 21 Blok C-05  60117, Surabaya, Jawa Timur",,,"Cashew Nuts, In Shell, Fresh Or Dried,Cloves (whole Fruit, Cloves & Stems), Neither,Cocoa Beans,whole/broken,raw/roasted","Cashew nuts, in shell, fresh or dried,Cloves (whole Fruit, Cloves & Stems), Neither,Cocoa Beans,whole/broken,raw/roasted"
"Agro Dua Satu Gemilang, PT","Jl. Raya Randu Agung No. 100 Randu Agung Singosari, Malang, Jawa Timur",02183790935,,"Other Live Plants (incl Their Roots), Cuttings&sli,Other Fresh Flowers Of A Kind Suitable  For","Other live plants (incl their roots), cuttings&sli,Other Fresh Flowers Of A Kind Suitable  For"
"Agro Farm Nusa Raya, PT","Jl. Tirtotejo No.18c Rt.02 Rw.02 Cokromenggalan, Ponorogo, Jawa Timur",0352461433,,"Oth Min/chem Fert Cont 2/3 Of Nitrogen, Phosp&pota","Oth min/chem fert cont 2/3 of nitrogen, phosp&pota"
"Agro Komoditi Lestari, PT","Jl. Raya Menganti 11-a/12-a Ruko Babatan Menganti, Surabaya, Jawa Timur",0317673537,,"Black Tea (fermented) & Partly Permented  Tea, Oth","Black tea (fermented) & partly permented  tea, oth"
"Agro Mandiri, CV","Jl. Ikan Buntek No 09, Surabaya, Jawa Timur",0313541923,e-Mail: ams_fortuna@yahoo.com,"Natural Rubber In Smoked Sheets, Rss Grade 1","Natural rubber in smoked sheets, RSS Grade 1"
"Agro Mitra Alimentare, PT","Jl. Raya Pakis-jabung Rt.004 Rw.012, Pakisjajar Kec. Pakis, Malang, Jawa Timur",0341789116,,"Oth Vegetable,fruit,nuts,edible Part Of Plant Prep,Oth Vegetabl&mixtr Of Vegt In Airtight","Oth vegetable,fruit,nuts,edible part of plant prep,Oth Vegetabl&mixtr Of Vegt In Airtight"
"Agro Parkim Indonesia, PT","Jl. Raya Sukorejo-bangil Km4 Oro-oro Ombo Wetan,, Rembang Pasuruan, Jawa Timur",,e-Mail: agrogo@gmail.com,Oth Supplement Fertilisers Chem/not Chem  Treated,Oth supplement fertilisers chem/not chem  treated
"Agro Perkasa, PT","Jl. Beta Maspion Raya , Kawasan Industri Maspion, Manyar Km 25, Gresik, Jawa Timur",,,"Flat-rolled Iron/nas,width>600 Mm, Of A Thickness>","Flat-rolled iron/nas,width>600 mm, of a thickness>"
"Agro Tani Sukses Sejahtera, PT","Kalianak Barat 55-u,, Surabaya, Jawa Timur",,,"Beans (vigna Mungo Hepper/vigna Radiata Wilczek),d","Beans (Vigna mungo hepper/Vigna radiata wilczek),d"
"Agromina Wicaksana, PT","Jl. Berbek Industri V/25b Kawasan Industri Berbek, Sidoarjo, Jawa Timur",0318476661,Website: agrominawicaksana.com,"Cuttle Fish And Squid, Frozen,Other Crabs, Frozen, Fit For Human Consumption,Other Marine Fish, Excl.fillets, Livers And Roes,","Cuttle fish and squid, frozen,Other Crabs, Frozen, Fit For Human Consumption,Other Marine Fish, Excl.fillets, Livers And Roes,"
"Agroniaga Lestari, PT","Jl. Kenjeran No. 300/a-23 Kel. Gading Kec. Tambaksari, Surabaya, Jawa Timur",,,"Beans (vigna Mungo Hepper/vigna Radiata Wilczek),d,Arabica Wib/robusta Oib, Not Roasted, Not","Beans (Vigna mungo hepper/Vigna radiata wilczek),d,Arabica Wib/robusta Oib, Not Roasted, Not"
"Agung Bumi Agro, PT","Jl. Ketintang Madya No 93, Surabaya, Jawa Timur",,Website: www.agungbumiagro.com,"Flour,meal & Powder Of Manioc/cassava","Flour,meal & powder of manioc/cassava"
"Agung Kharisma Jaya Abadi, PT","Jl. Margomulyo Indah I Kav 19/10, Surabaya, Jawa Timur",0317491816,e-Mail: alaskasihsby@yahoo.co.id,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Other Builders Joinery & Carpentry Of  Wood,Oth Sanded Or End Jointed&of A Thick > 6 Mm","Oth non coniferous oth teak strips friezes for par,Other Builders Joinery & Carpentry Of  Wood,Oth Sanded Or End Jointed&of A Thick > 6 Mm"
"Agung Mandiri Jaya, CV","Jl. Kalijudan 3/7 Rt 004 Rw 001 Kalijudan Mulyorejo, Surabaya, Jawa Timur",,,"Other Waste Oils,Inedible Mixture/preparations Of Animal/,Acids Oil From Refining","Other waste oils,Inedible Mixture/preparations Of Animal/,Acids Oil From Refining"
"Agung Megah Perkasa, PT","Jl. Wonorejo Permai Timur Ee-3/no 11-a, Surabaya, Jawa Timur",0318673741,,"Brushes Consisting Of Twig/oth Vegetable,Oth Articles For The Conveyance/packing Goods Of","Brushes Consisting Of Twig/oth Vegetable,Oth Articles For The Conveyance/packing Goods Of"
"Airlangga Mebelindo Design, CV","Jl. Raya Jatikerto No. 9 Rt. 06 Rw. 02 Kec. Porong, Sidoarjo, Jawa Timur",,,"Other Furniture Of Cane, Osier, Bamboo Or Similar,Oth Metal Furniture, Other Than Fume Cupboards,Bedroom, Dining Room Or Living Room Sets Of Bamboo","Other furniture of cane, osier, bamboo or similar,Oth Metal Furniture, Other Than Fume Cupboards,Bedroom, Dining Room Or Living Room Sets Of Bamboo"
"Akar Djati, PT","Jl. Raya Pakisaji Rt.001 Rw.001 Desa Pakisaji Kec.pakisaji, Malang, Jawa Timur",0341805314,,"Cane Molases,not Added Flavour/colour","Cane molases,not added flavour/colour"
"Akar Indo Lestari, PT","Jl. Jemursari Selatan Iii No.22 Rt.002 Rw.008, Surabaya, Jawa Timur",08885059987,,"Ginger, Neither Crushed Nor Ground,Cloves (whole Fruit, Cloves & Stems), Neither,Oth Min/chem Fert Cont 2/3 Of Nitrogen,","Ginger, neither crushed nor ground,Cloves (whole Fruit, Cloves & Stems), Neither,Oth Min/chem Fert Cont 2/3 Of Nitrogen,"
"Al Hikmah Koppontren, Ko.","Jl. Lawu No.5 Ds,bolorejo Kec.kauman, Tulungagung, Jawa Timur",03557709378,,"Iron Ores And Concentrates, Other Than Roasted Iro","Iron ores and concentrates, other than roasted iro"
"Alam Inrotama, PT","Jl. Raya Jetis Km.43 Ds.jetis, Mojokerto, Jawa Timur",0321363011,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other"
"Alam Jaya Loka, PT","Wisma Permai Xii No.08, Surabaya, Jawa Timur",0315994736,,"Gum Benjamin,Gum Damar","Gum benjamin,Gum Damar"
"Alam Jaya Primanusa, PT","Raya Trosobo Km 21  Rt 015 Rw 002 Tanjungsari Taman, Sidoarjo, Jawa Timur",0317877727,e-Mail: hsplast@yahoo.com,"Oth Sack&bag Of Synthetice Textils Of No Nwoven,Non Woven Of Man-made Filament,     Not","Oth sack&bag of synthetice textils of no nwoven,Non Woven Of Man-made Filament,     Not"
"Alam Jaya, PT","Jl. Gayungsari Barat V/28, Surabaya, Jawa Timur",0318496167,,"Frozen Fillets Of Other Fish,Cuttle Fish And Squid, Frozen,Mangrove Red Snappers, Excl.fillets, Livers And","Frozen fillets of other fish,Cuttle Fish And Squid, Frozen,Mangrove Red Snappers, Excl.fillets, Livers And"
"Alam Makmur Nusantarajaya, PT","Jl. Sunan Giri Xiii R Rt.003/rw.003,gresik, Gresik, Jawa Timur",0313986057,,"Other Coal,whether Or Not Pulverised But Not Agglo,Bituminous Coal: Not Coking Coal,Lignite, Whether Or Not Pulverised, But Not","Other coal,whether or not pulverised but not agglo,Bituminous Coal: Not Coking Coal,Lignite, Whether Or Not Pulverised, But Not"
"Alam Nusantara, Ud.","Jl. Kh Shafii No 97 Sukomylyo Manyar, Gresik, Jawa Timur",,Website: www.anindonesiastone.com,"Oth Article Monumental/building Of Oth Stones,not,Monumental/building Stone Of Oth Stone, Simply","Oth article monumental/building of oth stones,not,Monumental/building Stone Of Oth Stone, Simply"
"Alam Timor, CV","Jl. Sidotopo Wetan I-o/11, Surabaya, Jawa Timur",0317481577,,"Monumental/building Stone Of Oth Stone, Simply Cut","Monumental/building stone of oth stone, simply cut"
"Alas Petala Makmur, PT","Jl. Tambak Langon No. 18, Surabaya, Jawa Timur",0317490918,e-Mail: apm_woodcraft@yahoo.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of,Other Builders Joinery & Carpentry Of  Wood","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of,Other Builders Joinery & Carpentry Of  Wood"
"Alfa Victory, CV","Dsn. Dawarblandong Rt/rw 04/07, Mojokerto, Jawa Timur",,Website: www.alfa-victory.info,"Seaweeds & Oth Algae,fresh,chilled/dried  Used In","Seaweeds & oth algae,fresh,chilled/dried  used in"
Alfi Alfin,"Dsn. Mojosulur Rt.003 Rw.005, Mojokerto, Jawa Timur",,,"Other Vegetable Product, For Human Consumption, N.,Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Oth Wood Charcoal(including Shell   Or Nut","Other vegetable product, for human consumption, n.,Seaweeds & Oth Algae,fresh,chilled/dried  Used In,Oth Wood Charcoal(including Shell   Or Nut"
"Algamar, Ud.","Jl. Gubeng Jaya I/33, Surabaya, Jawa Timur",0315963100,,"Seaweeds & Oth Algae,fresh,chilled/dried  For Oth,,Eucheuma Spp,fresh,chilled,frozen,dried, For,Gracilaria Lichenoides,fresh,chilled,","Seaweeds & oth algae,fresh,chilled/dried  for oth,,Eucheuma Spp,fresh,chilled,frozen,dried, For,Gracilaria Lichenoides,fresh,chilled,"
"Alimindus Chemicals, PT","Jl. Simo Gunung Barat I/46, Surabaya, Jawa Timur",0315675741,,"Oth Of Felt Or Nonwovens, Impregnated, Coated Or C","Oth of felt or nonwovens, impregnated, coated or c"
"Alindo Makmur Sentosa, PT","Wonorejo Permai Utara V/bb-328, Surabaya, Jawa Timur",0318709889,Website: www.ptamsi.com,"Waste, Parings & Scrap, Of Other Plastic,Poly(ethylene Terephthalate) In Oth Form","Waste, parings & scrap, of other plastic,Poly(ethylene Terephthalate) In Oth Form"
"Alliance One Indonesia, PT","Ngoro Industri Persada S-1,  Kec.ngoro, Mojokerto, Jawa Timur",0317310063,Website: www.aointl.com,"Virginia Tobacco, Not Stemmed/stripped, Flue-cured,Oth Tobacco, Partly Or Wholly Stemmed/ Stripped,,Virginia Tobacco, Partly Or Wholly","Virginia tobacco, not stemmed/stripped, flue-cured,Oth Tobacco, Partly Or Wholly Stemmed/ Stripped,,Virginia Tobacco, Partly Or Wholly"
"Almenta, CV","Jl. Mayjen Sungkono Xiv/108 Ds. Gulomantung, Kec. Kebomas, Gresik, Jawa Timur",0313991326,e-Mail: cv_almenta@hotmail.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Other Builders Joinery & Carpentry Of  Wood","Oth non coniferous oth teak strips friezes for par,Other Builders Joinery & Carpentry Of  Wood"
"Alpha Agro Indonesia, CV","Jl. Raya Dam3 No. 2a Kedunggedang, Tegaldlimo, Banyuwangi, Jawa Timur",,Website: www.alphaagroindonesia.com,"Turmeric (curcuma),Oth Plants&parts Of Plants, Not For Pharmacy, Not","Turmeric (curcuma),Oth Plants&parts Of Plants, Not For Pharmacy, Not"
"Alstom Power Energy Systems Indonesia, PT","Jl. Panti Mulia Baru Ujung, Ujung Semampir, Surabaya, Jawa Timur",0313292155,Website: www.alstom.com,"Oth Than Part Of Boiler Bodies Or Shells,Oth Tube/pipe Fittings,not Butt Welding/,Other Parts Of Auxiliary Machinery For Use With","Oth than part of boiler bodies or shells,Oth Tube/pipe Fittings,not Butt Welding/,Other Parts Of Auxiliary Machinery For Use With"
"Alta Mega Mulia, CV","Jl. Klampis Semolo Barat 9/41.k-43, Surabaya, Jawa Timur",0315925308,,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Acids Oil From Refining","Oil-cake and other solid residues of palm nuts or,Acids Oil From Refining"
"Alter Trade Indonesia, PT","Jl. Raya Tebel Gedangan, Sidoarjo, Jawa Timur",0318911231,,"Cold Water Shrimps And Prawns, Frozzen, Fit For Hu,Giant Tiger Prawns Headless, Frozen, Fit For,Shrimp Breaded,not In Airtight Container","Cold water shrimps and prawns, frozzen, fit for hu,Giant Tiger Prawns Headless, Frozen, Fit For,Shrimp Breaded,not In Airtight Container"
"Alumindo Light Metal Industry, PT","Desa Sawotratap, Gedangan, Sidoarjo, Jawa Timur",0318532608,Website: www.alumindo.com,"Aluminium Plates,sheets&strip Of Plain Or Figured,Unwrought Aluminium, Not Alloyed,Aluminium Foil Not Backed, Rolled But Not Further","Aluminium plates,sheets&strip of plain or figured,Unwrought Aluminium, Not Alloyed,Aluminium Foil Not Backed, Rolled But Not Further"
"Alyssa Jaya Logistics, CV","Jl. Ikan Dorang No. 01, Surabaya, Jawa Timur",0313531160,,"Compres With Diesel Or Semi-diesel Oth Of  Railway,Other Paints & Varnishe (incl Enamels &,Monumental/building Stone Of Oth Stone, Simply","Compres with diesel or semi-diesel oth of  railway,Other Paints & Varnishe (incl Enamels &,Monumental/building Stone Of Oth Stone, Simply"
"Aman Buana Putera, PT","Jl. Kapasan Kidul No. 3, Surabaya, Jawa Timur",0317484877,,"Beans (vigna Mungo Hepper/vigna Radiata Wilczek),d,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Shallots,oth Than Bulbs For Propagation,","Beans (Vigna mungo hepper/Vigna radiata wilczek),d,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Shallots,oth Than Bulbs For Propagation,"
"Amangriya, PT","Jl. Ksatrian No.18 Sidokerto, Buduran, Sidoarjo, Jawa Timur",0318962006,Website: www.amangriya.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan"
"Amarin Prima Kencana, PT","Jl. Sentot Prawirodirjo No.37 Rt.05 Rw.03 Kel.kaliwates Kec.kaliwates, Jember, Jawa Timur",0331485585,,"Oth Tobacco, Partly Or Wholly Stemmed/ Stripped,no","Oth tobacco, partly or wholly stemmed/ stripped,no"
"Amariz Mitra Yasa, CV","Perum Surya Inti Permata Juanda Dd/23.rt.017 Rw.009 Betro, Sedati, Sidoarjo, Jawa Timur",0318670910,,"Cuttle-bone,unworked/simply Prepared Not Cut To Sh,Other Seaweed & Algae, Fresh, Chilled,,Shells Of Molluscs, Crustaceans/","Cuttle-bone,unworked/simply prepared not cut to sh,Other Seaweed & Algae, Fresh, Chilled,,Shells Of Molluscs, Crustaceans/"
"Ambico, PT","Jl. Dinoyo 35, Surabaya, Jawa Timur",0315675547,,"Tapioca&substitutes Thf Prep Fr Starch, In Flake,g,Oth Pasta,not Instant Rice Vermicelli, Transp,Oth Vegetables/mix Of Vegetables,dried,","Tapioca&substitutes thf prep fr starch, in flake,g,Oth Pasta,not Instant Rice Vermicelli, Transp,Oth Vegetables/mix Of Vegetables,dried,"
Amel Sejahtera,"Jl. Ikan Mungsing Ix No. 32, Surabaya, Jawa Timur",0313572476,,"Eucheuma Spp,fresh,chilled,frozen,dried, For Human,Nutmeg, Neither Crushed Nor Ground,Other Seaweed & Algae, Fresh, Chilled,","Eucheuma spp,fresh,chilled,frozen,dried, for human,Nutmeg, Neither Crushed Nor Ground,Other Seaweed & Algae, Fresh, Chilled,"
Ami Wood Industries,"Jl. Inspektur Polisi Suwoto No.99 Rt.001 Rw.001, Malang, Jawa Timur",,,Veneered Panels&similar W/at Least One Other Wood,Veneered panels&similar w/at least one other wood
"Amin Jaya Makmur, CV","Jl. Cipinang Pulo Maja No. 41 Cipinang Besar Utara, Sidoarjo, Jawa Timur",0318964778,,"Gracilaria Lichenoides,fresh,chilled, Frozen,dried,Eucheuma Spp,fresh,chilled,frozen,dried, For,Seaweeds & Oth Algae,fresh,chilled/dried  Used In","Gracilaria lichenoides,fresh,chilled, frozen,dried,Eucheuma Spp,fresh,chilled,frozen,dried, For,Seaweeds & Oth Algae,fresh,chilled/dried  Used In"
"Ananta Sentosa, Ud.","Dusun Krajan Rt.05 Rw.08 Desa Kedungrejo Kec Muncar, Banyuwangi, Jawa Timur",0333592051,,"Oth Flours,meals&pellets Unfit For Human Consumpsi","Oth flours,meals&pellets unfit for human consumpsi"
"Andayu Lestari, CV","Jl.raya Pelemwatu Km.3 Rt. 04 Rw. 02 Menganti, Gresik, Jawa Timur",031 7991699,Website: www.andayu.com,"Plaits And Similar Products Of Plaiting Material,","Plaits and similar products of plaiting material,"
"Andira Alternatif, Ud.","Jl. Raya Leces Km 12 Rt.16 Rw.02 Desa Banjarsawah Kecamatan Tegal Siwalan, Probolinggo, Jawa Timur",,,"Meat&edible,incl.flour & Meal,of Reptil Inc.snake&","Meat&edible,incl.flour & meal,of reptil inc.snake&"
"Aneka Coffee Industry, PT","Jl. Raya Trosobo Km 23 Kec. Taman, Sidoarjo, Jawa Timur",0318973508,Website: www.anekacoffee.com,"Instant Coffee,Coffee, Roasted, Not Decaffeinated, Ground,Black Tea (fermented) & Partly Permented  Tea,","Instant coffee,Coffee, Roasted, Not Decaffeinated, Ground,Black Tea (fermented) & Partly Permented  Tea,"
"Aneka Indomakmur, PT","Jl. Surowongso 415 A Karangbong Gedangan, Sidoarjo, Jawa Timur",0318914616,Website: www.aimbiscuits.com,Sweet Biscuits Not Containing Cocoa,Sweet biscuits not containing cocoa
Aneka Kencana Plastindo,"Balongbendo Tarik Km 55, Rt 001, Rw 001, Sidoarjo, Jawa Timur",0315614655,,"Oth Plate,sheet,film,strip,propylene Polymers,non-","Oth plate,sheet,film,strip,propylene polymers,non-"
Aneka Mesin,"Jl Kutei No 67, Surabaya, Jawa Timur",,,Fittings Of Plastics,Fittings of plastics
"Aneka Regalindo, PT","Jl. Raya Trosobo No.111  Trosobo Taman, Sidoarjo, Jawa Timur",0317882871,e-Mail: anekalin@rad.net.id,"Other Seats, With Metal Frames, Upholste,Trunk,suit,vanity,executive,brief-cases W/ Out,Oth Wooden Furniture,oth Than Fume Cupboard","Other seats, with metal frames, upholste,Trunk,suit,vanity,executive,brief-cases W/ Out,Oth Wooden Furniture,oth Than Fume Cupboard"
"Aneka Rimba Indonusa, PT","Ds. Sumengko Km 30.6 Wringinanom, Gresik, Jawa Timur",0318987179,Website: www.anekarimba.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of,Doors & Their Frames & Thresholds Of Wood","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of,Doors & Their Frames & Thresholds Of Wood"
"Aneka Timber & Furniture, PT","Jl. Raya Bungah Km 37 Blok I, Ds.kisik, Kecamatan Bungah, Gresik, Jawa Timur",0313944530,Website: profil-aneka.blogspot.com,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Plywood,veneered Panels&similar Wood  Of","Oth non coniferous oth teak strips friezes for par,Oth Plywood,veneered Panels&similar Wood  Of"
Aneka Transindo Utama,"Jl. Mayjen Sungkono Gang Xiv No. 8, Gresik, Jawa Timur",,,"Wood Pallets Sawdust&wood Waste And   Sc Rap, Whet","Wood pallets sawdust&wood waste and   sc rap, whet"
"Angin Timur Seafoods, CV","Pergudangan Sinar Gedangan Blok E No. 15, Sidoarjo, Jawa Timur",,,"Other Marine Fish, Excl.fillets, Livers And Roes,,Sea Cucumbers (stichopus Japonicus,,Carp, Eels And Snakeheads Fillets (whether/not","Other marine fish, excl.fillets, livers and roes,,Sea Cucumbers (stichopus Japonicus,,Carp, Eels And Snakeheads Fillets (whether/not"
