Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Sabindo Raya Gemilang, PT","Jl.gajah Mada Rt15 Kel Karang Rejo Kec Tarakan Barat, Tarakan, Kalimantan Utara",055130788,,"Other Marine Fish, Excl.fillets, Livers And Roes,,Other Tilapia (oreochromis Spp.), Excl. Fillets,,Other Fish, Not Marine Fish, Excl.fillets, Livers","Other marine fish, excl.fillets, livers and roes,,Other Tilapia (oreochromis Spp.), Excl. Fillets,,Other Fish, Not Marine Fish, Excl.fillets, Livers"
"Samudera Perikani, PT","Jl. Yos Sudarso Rt.21 Selumit Pantai, Tarakan, Kalimantan Utara",05515526602,,"Crabs, Live,Other Marine Fish Excl.fillets, Livers And Roes,,Giant Tiger Prawns Headless, Frozen, Fit For","Crabs, live,Other Marine Fish Excl.fillets, Livers And Roes,,Giant Tiger Prawns Headless, Frozen, Fit For"
"Sarana Energi Resources, PT","Jl. Mulawarman Gang Rukun Rt.017, Tarakan, Kalimantan Utara",,,"Lignite, Whether Or Not Pulverised, But Not Agglom","Lignite, whether or not pulverised, but not agglom"
"Semoga Jaya, CV","Jl. Cendawan Gg. Bandeng Rt. 01 Kel. Selumit Pantai, Tarakan, Kalimantan Utara",0541745111,,"Other Marine Fish Excl.fillets, Livers And Roes, F,Cold-water Shrimps And Prawns, Fresh Or Chilled,Other Fish Of Not Marine Fish, Excl. Fillets,","Other marine fish excl.fillets, livers and roes, f,Cold-water Shrimps And Prawns, Fresh Or Chilled,Other Fish Of Not Marine Fish, Excl. Fillets,"
"Sinar Surya, CV","Jl. Gajah Mada Rt. 08. No. 08, Tarakan, Kalimantan Utara",055137299,,"Other Shrimps And Prawns, Dried, In Oth Than Airti,Marine Fish, Dried, Other Than Edible Fish Offal,,Fish,not Marine Fish,dried,oth Thn Edble Fish","Other shrimps and prawns, dried, in oth than airti,Marine Fish, Dried, Other Than Edible Fish Offal,,Fish,not Marine Fish,dried,oth Thn Edble Fish"
Sojitz Sabindo Aquaculture,"Jl. Gajah Mada Kompleks Tpi Rt. 15, Tarakan, Kalimantan Utara",05512038807,,"Giant Tiger Prawns Headless, Frozen, Fit For Human,Other Giant Tiger Prawns, Frozen, Fit For Human,Other Marine Fish, Excl.fillets, Livers And Roes,","Giant tiger prawns headless, frozen, fit for human,Other Giant Tiger Prawns, Frozen, Fit For Human,Other Marine Fish, Excl.fillets, Livers And Roes,"
"Sumber Kalimantan Abadi, PT","Jl. Pasar Beringin No.94-a, Kel. Mamburungan, Kec. Tarakan Timur, Tarakan, Kalimantan Utara",055151101,,"Other Giant Tiger Prawns, Frozen, Fit For Human Co,Other Prepared Shrimps&prawns, Not In Airtight,Giant Tiger Prawns Headless, Frozen, Fit For","Other giant tiger prawns, frozen, fit for human co,Other Prepared Shrimps&prawns, Not In Airtight,Giant Tiger Prawns Headless, Frozen, Fit For"
"Toko Dina, Tk.","Jl. Yos Sudarso, Rt. 5 Kel.sebengkok, Kec.tarakan, Tarakan, Kalimantan Utara",055122330,,"Oth Pasta, Oth Instant Noodles,Oth Soap Of Kind Used For Flotation Deinking Or,Self-adhesive Plate,sheet,film,foil,tape","Oth pasta, oth instant noodles,Oth Soap Of Kind Used For Flotation Deinking Or,Self-adhesive Plate,sheet,film,foil,tape"
"Tri Mitra Makmur, PT","Jl. Palem No.52 Rt.02/rw.03, Kel. Lingkas Ujung, Kec. Tarakan Timur, Tarakan, Kalimantan Utara",,,"Other Giant Tiger Prawns, Frozen, Fit For Human Co","Other giant tiger prawns, frozen, fit for human co"
Zami Jaya Pratama,"Jl. Yos Sudarso Rt.21 No.26,tarakan, Tarakan, Kalimantan Utara",,,"Crabs, Live,Other Marine Fish Excl.fillets, Livers And Roes,,Cold-water Shrimps And Prawns, Fresh Or Chilled","Crabs, live,Other Marine Fish Excl.fillets, Livers And Roes,,Cold-water Shrimps And Prawns, Fresh Or Chilled"
