Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
Biomass Fuel Indonesia,"Jl. Mh. Thamrin No.71, Padang, Sumatera Barat",,,"Other Oil Seeds & Oleaginous Fruits, Whether Or No","Other oil seeds & oleaginous fruits, whether or no"
"Bumi Sarimas Indonesia, PT","Jl. Raya Padang Bukittinggi Km 21 Batang Anai, Padang Pariaman, Sumatera Barat",0751482220,,"Other Food Preparations Not Elsewhere Specified Or,Coconuts, Desiccated, Dried,Other Waters, Containing Added Sugar/ Oth","Other food preparations not elsewhere specified or,Coconuts, Desiccated, Dried,Other Waters, Containing Added Sugar/ Oth"
"Combina Costraco, PT","Jl. Palangkaraya P 25 Asratek, Padang, Sumatera Barat",0751444444,e-Mail: combina_costraco@yahoo.com,"Gum Damar,Lobster, Prepared/preserved","Gum damar,Lobster, Prepared/preserved"
"Danau Intan, CV","Jl. Batang Arau No. 29, Padang, Sumatera Barat",075131322,,"Oth Essential Oil Of Lemon Grass, Citronella, Nutm","Oth essential oil of lemon grass, citronella, nutm"
"Dempo Andalas Samudera, PT","Jl. Tim-tim Blok Y No. 2 Ulak Karang Utara Padang Utara, Padang, Sumatera Barat",0751442990,Website: dempogroup.co.id,"Oth Tunas, Excl.fillets,livers & Roes, Frozen,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Oth tunas, excl.fillets,livers & roes, frozen,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
Dwi Ghita Karya Mandiri,"Jl. Damar No.30 A Rt.001 Rw.001, Padang, Sumatera Barat",075134578,,"Other Coal,whether Or Not Pulverised But Not Agglo,Bituminous Coal: Coking Coal","Other coal,whether or not pulverised but not agglo,Bituminous Coal: Coking Coal"
"East West Impex, PT","Jl. Veteran No.9, Padang, Sumatera Barat",,,Gambier,Gambier
"Fajar Makmur, CV","Jl. Belakang Olo 52 Bb, Padang, Sumatera Barat",,,Gambier,Gambier
"Famili Raya, PT","Jl. Diponegoro No.7, Padang, Sumatera Barat",,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Ferly Tirta Jaya, PT","Jl. Imam Bonjol No. 18 Muaro Silokek, 27515, Sijunjung, Sumatera Barat",075420192,,"Other Coal,whether Or Not Pulverised But Not Agglo","Other coal,whether or not pulverised but not agglo"
"Ganesha Exim, PT","Jl. Kampung Jua No. 1,by Pass Lama, Batung Taba, Lubuk Begalung, Padang, Sumatera Barat",0751767200,Website: www.ganeshexim.com,"Gambier,Cinnamon (cinnamomum Zeylanicum Blume), Neither","Gambier,Cinnamon (cinnamomum Zeylanicum Blume), Neither"
"Golden   Spices, CV","Jl. Bandar Pulau Karam No.34 Kel.kampung Pondok,padang Barat, Padang, Sumatera Barat",,,"Cardamoms, Neither Crushed Nor Ground,Other Spices","Cardamoms, neither crushed nor ground,Other Spices"
"Hasil Bumi Raya, CV","Jl. Padang By Pass Km 9, Padang, Sumatera Barat",075161215,,"Cocoa Beans,whole/broken,raw/roasted","Cocoa beans,whole/broken,raw/roasted"
"Incasi Raya,, PT","Jl. Diponegoro No. 7  Padang 25117, Padang, Sumatera Barat",,e-Mail: incasi@incasi.co.id,"Crude Palm Oil,Solid Fractions Of Refined Palm Oil, Packing Of A,Acids Oil From Refining","Crude palm oil,Solid Fractions Of Refined Palm Oil, Packing Of A,Acids Oil From Refining"
"Indonesia Logistic Partners, PT","Jl. Dr.sutomo No.48/a1 Kel.kubu Marapalam, Padang, Sumatera Barat",,,"Oth Vegetable Prodcts Not Used Primarily In Tannin,Vegetable Materials And Waste, Residues Of A Kind,Other Oil Seeds & Oleaginous Fruits, Whether Or","Oth vegetable prodcts not used primarily in tannin,Vegetable Materials And Waste, Residues Of A Kind,Other Oil Seeds & Oleaginous Fruits, Whether Or"
"Jamika Raya, PT","Jl. Diponegoro No. 7,, Padang, Sumatera Barat",,,Crude Palm Oil,Crude palm oil
"Karya Hasil Utama, PT","Jl. Lintas Sumatera Km.96, Sijunjung, Sumatera Barat",,,"Other Coal,whether Or Not Pulverised But Not Agglo","Other coal,whether or not pulverised but not agglo"
"Kemilau Permata Sawit, PT","Dsn Jr.koto Rona Rt.00 Rw.000 Muara Takung Kamang, Baru Sijunjung, Sumatera Barat",,,Crude Palm Oil,Crude palm oil
"Kilang Lima Gunung, PT","Jl. Diponegoro No.7, Padang, Sumatera Barat",075161148,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Lembah Karet, PT","Jl. By Pass Km. 22, Padang, Sumatera Barat",0751482770,Website: www.bat-indonesia.com,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
Mandiri Sawit Bersama,"Desa Aek Tinga,padang Lawas, Padang Lawas, Sumatera Barat",0761839965,,Crude Palm Oil,Crude palm oil
"Megasawindo Perkasa, PT","Jl. Diponegoro No. 7, Padang, Sumatera Barat",075132597,e-Mail: export@incasiraya.co.id,"Technically Specified Natural Rubber (tsnr) 20,Crude Palm Oil,Solid Fractions Of Refined Palm Oil, Packing Of A","Technically Specified Natural Rubber (TSNR) 20,Crude Palm Oil,Solid Fractions Of Refined Palm Oil, Packing Of A"
"Mekar Jaya, CV","Jl .padang By Pass Km.8, Padang, Sumatera Barat",,,"Cocoa Beans,whole/broken,raw/roasted,Arabica Wib/robusta Oib, Not Roasted, Not,Cardamoms, Neither Crushed Nor Ground","Cocoa beans,whole/broken,raw/roasted,Arabica Wib/robusta Oib, Not Roasted, Not,Cardamoms, Neither Crushed Nor Ground"
"Mitra Ayu Adipratama, PT","Jl. Pemancungan No.1 Pasar Gadang-padang Selatan, Padang, Sumatera Barat",,,"Oth Essential Oils-oth Than Pharmaceutical Grade,Oth Essential Oil Of Lemon Grass, Citronella,,Oth Essential Oils Of Sandalwood","Oth essential oils-oth than pharmaceutical grade,Oth Essential Oil Of Lemon Grass, Citronella,,Oth Essential Oils Of Sandalwood"
"Mitra Kerinci, PT","Jl.pattimura No.8, Padang, Sumatera Barat",075133657,,"Black Tea (fermented) & Partly Fermented  Tea,oth,Green Tea, Oth Than Leaves, (not Fermented), In","Black tea (fermented) & partly fermented  tea,oth,Green Tea, Oth Than Leaves, (not Fermented), In"
"Mulia Sejati, CV","By Pass P.o. Box 189, Padang, Sumatera Barat",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
"Mutiara Pinang, CV","Jl. Korong Gadang No.32 . Kuranji By Pass Km.9., Padang, Sumatera Barat",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Gambier","Areca nuts, whether/not shelled/peeled, fresh or d,Gambier"
"Natraco Spices Indonesia, PT","Jl. Diponegoro No. 5, Padang, Sumatera Barat",075134288,Website: www.natracospices.com,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Technically Specified Natural Rubber (tsnr) 20","Cinnamon and cinnamon-tree flowers, crushed or gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Technically Specified Natural Rubber (tsnr) 20"
"Ntc Spice, CV","Jl. Diponegoro No.5, Padang, Sumatera Barat",0614568296,,"Cinnamon (cinnamomum Zeylanicum Blume), Neither Cr","Cinnamon (Cinnamomum zeylanicum blume), neither cr"
"Pasamanmarama Sejahtera, PT","Jl. Diponegoro No. 7, Padang, Sumatera Barat",,,Crude Palm Oil,Crude palm oil
"Pasura Koerinci, Cabang Padang, PT","Jl. Raya Padang By Pass Km. 12, Padang, Sumatera Barat",,,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Technically Specified Natural Rubber (tsnr) 10,Technically Specified Natural Rubber (tsnr) 20","Cinnamon and cinnamon-tree flowers, crushed or gro,Technically Specified Natural Rubber (tsnr) 10,Technically Specified Natural Rubber (tsnr) 20"
"Perkebunan Pelalu Raya, PT","Jl. Tapian Kandis Tapian Kandih - Palembayan, Agam, Sumatera Barat",,,Crude Palm Oil,Crude palm oil
"Pinang Mas, CV","Jl. By Pass Km. 12 Kelurahan Batung Taba, Padang, Sumatera Barat",075164846,Website: www.pinangmas.com,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
Putra Al Amin,"Jalan Pasar Hilir No. 70 Rt 002 Rw 002, Padang, Sumatera Barat",,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
"Putri Andam Sori, CV","Jl. S. Parman No. 192 A, Padang, Sumatera Barat",,,Gambier,Gambier
"Rajdular Brothers, PT","Simpang Tiga Rambutan Rt. 001 Rw. 001 Kalumbuk, Padang, Sumatera Barat",,e-Mail: @rajdular.com,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Coconuts, Desiccated, Dried","Areca nuts, whether/not shelled/peeled, fresh or d,Coconuts, Desiccated, Dried"
"Rasdi & Co.,, CV","Jl. Adinegoro No. 38 Simpang Lalang, Padang, Sumatera Barat",0751481492,Website: www.rasdico.com,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cinnamon-tree Flowers, Neither Crushed Nor Ground","Areca nuts, whether/not shelled/peeled, fresh or d,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cinnamon-tree Flowers, Neither Crushed Nor Ground"
"Rempahsari, CV","Jl. Pulau Air No.30, Padang, Sumatera Barat",075128453,Website: www.cassiarempahsari.com,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cinnamon-tree Flowers, Neither Crushed Nor Ground","Cinnamon and cinnamon-tree flowers, crushed or gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cinnamon-tree Flowers, Neither Crushed Nor Ground"
"Selago Makmur Plantation, PT","Jl. Diponegoro No. 7, Padang, Sumatera Barat",,,Crude Palm Oil,Crude palm oil
"Sri Janya Agro, PT","Jl. By Pass Km. 19 Tanjung Aur Koto Tangah, Padang Panjang, Sumatera Barat",,,"Gambier,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Other Spices","Gambier,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Other Spices"
"Sukses Maju Abadi, PT","Jl. P. Diponegoro No.7, Kec. Padang Barat, Padang, Sumatera Barat",075132597,,Crude Palm Oil,Crude palm oil
"Sumatera Jaya Agrolestari, PT","Jl. Diponegoro No.7, Padang, Sumatera Barat",,,Acids Oil From Refining,Acids Oil From Refining
"Sumatera Tropical Spice, PT","Jl. Raya Padang-bukittinggi Km.24 Pasar Usang, Batang Anai, Padang Pariaman, Sumatera Barat",0751482700,e-Mail: stsbws@stspices.com,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither","Cinnamon and cinnamon-tree flowers, crushed or gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither"
"Sumbar Andalas Kencana, PT","Jl. Diponegoro No.7, Padang, Sumatera Barat",075132597,e-Mail: export@incasiraya.co.id,Crude Palm Oil,Crude palm oil
"Sumbar Kembang Agung, PT","Jl. Purus Ii No. 6, Padang, Sumatera Barat",075126944,e-Mail: mclsska@indosat.net.id,"Oth Sanded Or End Jointed&of A Thick > 6 Mm  Jongk,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of","Oth sanded or end jointed&of a thick > 6 mm  jongk,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Plywood,veneered Panels&similar Wood  Of"
"Sutraco, CV","Jl. Hos Cokroaminoto No.47-a, Kali Kecil, Padang Barat, Padang, Sumatera Barat",075127057,Website: sutraco.indosat.net.id,"Gambier,Gum Damar","Gambier,Gum Damar"
"Swati Commodities, PT","Jl. Padang By Pass Km.20, Tanjung Aur, Kec. Koto Tangah, Padang, Sumatera Barat",0751483599,e-Mail: commoditiesswati@gmail.com,"Gambier,Gum Damar","Gambier,Gum Damar"
"Teluk Luas, PT","Jl. Diponegoro No.7, Kel.parak Kerambil, Kec.padang Barat, 25117, Padang, Sumatera Barat",075132597,Website: www.incasiraya.co.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Transco Pratama, PT","Jl. Diponegoro No. 7, Kel.belakang Tangsi, Kec.padang Barat, 25118, Padang, Sumatera Barat",075132597,e-Mail: export@incasiraya.co.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Tropical Andalas Spices, PT","Jl. Gadut Bandar Buat No. 5 Rt. 001 Rw. 006 Kel. Bandar Buat Kec. Lubuk Kilangan, Padang, Sumatera Barat",075171271,,"Cinnamon (cinnamomum Zeylanicum Blume), Neither Cr,Cinnamon And Cinnamon-tree Flowers, Crushed Or","Cinnamon (Cinnamomum zeylanicum blume), neither cr,Cinnamon And Cinnamon-tree Flowers, Crushed Or"
"Usaha Inti Padang, PT","Kawasan Industri Padang Lot Ns 9 Ds. Kasang Kec. Batang Anai, Padang Pariaman, Sumatera Barat",0751482697,e-Mail: uipdg2@indosat.net.id,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Crude Oil Of Palm Kernel","Oil-cake and other solid residues of palm nuts or,Crude Oil Of Palm Kernel"
"Van Aroma, PT","Jl. Raya By Pass Km. 20 Kel. Balai Gadang Kec. Koto Tangah, Padang, Sumatera Barat",0751483577,Website: www.vanaroma.com,"Oth Essential Oils (terpeneless Or Not), Incl Conc,Oth Essential Oil Of Lemon Grass, Citronella,","Oth essential oils (terpeneless or not), incl conc,Oth Essential Oil Of Lemon Grass, Citronella,"
