Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Amanah Alam Raya, CV","Komp. Anggrek Sari Cendana  Block C6 No.15 Balai Permai, Batam, Kepulauan Riau",0778460299,,"Gambier,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Oth Tanning Extract Of Vegetable Origin; Tannine","Gambier,Areca Nuts, Whether/not Shelled/peeled, Fresh Or,Oth Tanning Extract Of Vegetable Origin; Tannine"
"Amber Karya, PT","Komp Sarana Industrial Point Block C No 7-8 Batam Centre, Batam, Kepulauan Riau",,,"Stranded Wire, Rope And Cables With Stranded Wire,Oth Elect Conductor,fitted W/ Connector, Used For,Electrical Cables Insulated W/ Plastic Diameter","Stranded wire, rope and cables with stranded wire,Oth Elect Conductor,fitted W/ Connector, Used For,Electrical Cables Insulated W/ Plastic Diameter"
"Ampway Stationery Manufacturing, PT","Komp. Cammo Industrial Park, Blok A2 No.05, Batam Center, Batam, Kepulauan Riau",,Website: www.ampway.com,Office Or School Supplies Of Plastics,Office or school supplies of plastics
"Amtek Engineering Batam, PT","Jl. Soeprapto C I P Block E No.1/3, Tanjung Uncang, Sekupang, Batam, Kepulauan Riau",,Website: www.amtek.com.sg,"Other Parts & Acces Of The Machines Of Automatic D,Other Automatic Data Processing Machines & Units","Other parts & acces of the machines of automatic d,Other Automatic Data Processing Machines & Units"
"Amtek Plastic Batam, PT","Jl. Engku Putri, Komp. Citra Buana Industrial Park Iii Lot 11, Batam, Kepulauan Riau",0778471694,Website: www.amtek.com.sg,"Other Parts&access Of The Mach Of Oth Office Machi,Other Industrial Articles, Of Plastics","Other parts&access of the mach of oth office machi,Other Industrial Articles, Of Plastics"
"Amtek Precision Compunents Batam, PT","Jl. Engku Putri, Komp. Citra Buana Industrial Park Iii Lot 1, Batam, Kepulauan Riau",0778471989,Website: www.amtek.com.sg,"Other Electro Magnetic Including Parts,Permanent Magnet Of Metal","Other electro magnetic including parts,Permanent Magnet Of Metal"
"Anand Steels Enterprises, PT","Komp. Ruko Mega Legenda Block C3 No. 11 Baloi Permai - Batam Centre, Batam, Kepulauan Riau",,,"Waste And Scrap Of Cast Iron,Waste And Scrap Of Stainless Steel","Waste and scrap of cast iron,Waste And Scrap Of Stainless Steel"
"Aneka Mining Sukses, PT","Jl. Bukit Jambang Desa Pangka Kec Meral, Karimun, Kepulauan Riau",,,"Pebbles, Gravel, Broken/crushed Stone Whether Or N,Granules, Chippings & Powder Of Stones Whether Or","Pebbles, gravel, broken/crushed stone whether or n,Granules, Chippings & Powder Of Stones Whether Or"
"Anggrek Hitam, PT","Jl. Raya Pelabuhan Kabil, Kampung Baru, Kel Kabil, Kec. Nongsa, Batam, Kepulauan Riau",07787208188,Website: www.anggrekhitam.com,"Other Vessels,for Transp. Not Motorised Of Gross T,Other For Marine Propulsion Engines Of A Power >","Other vessels,for transp. not motorised of gross t,Other For Marine Propulsion Engines Of A Power >"
"Annawa Marine Engineering, PT","Komp. Ruko Mandalay B/05, Kec. Sagulung, Batam, Kepulauan Riau",,,"Ships Rudders Not Forged Or Stamped,Other Than Sleepers, Of Iron Or Steel,Oth Stainlss Steel Oth.than Flanges,butt","Ships rudders not forged or stamped,Other Than Sleepers, Of Iron Or Steel,Oth Stainlss Steel Oth.than Flanges,butt"
Anugerah Mitra Bahari,"Villa Ruko Kuantan Rw.009/rt.002 Blok A No.3,tanjungpinang, Tanjung Pinang, Kepulauan Riau",,,"Other Marine Fish Excl.fillets, Livers And Roes, F,Live Kerapu (cromilepte Altiveli; Epinephelus,Recovered Unsorted Waste And Scrap Paper &","Other marine fish excl.fillets, livers and roes, f,Live Kerapu (cromilepte Altiveli; Epinephelus,Recovered Unsorted Waste And Scrap Paper &"
"Apollo Aneka Persada, PT","Komplek Kara Industrial Blok C No.02 Baloi Permai, Batam, Kepulauan Riau",,Website: www.apolloanekapersada.com,"Bungs For Metal Drums; Bung Covers; Seals;case Cor,Oth Tube/pipe Fittings,not Butt Welding/,Fittings Of Plastics","Bungs for metal drums; bung covers; seals;case cor,Oth Tube/pipe Fittings,not Butt Welding/,Fittings Of Plastics"
"Arjuna Proses Berdaya, PT","Ruko Superblok Imperium No B.32b, Batam, Kepulauan Riau",,,"Crushing/grinding Machines For Stone Electrically,Sorting,screening,separating/washing Machines,,Crushing/grinding Mach For Earth,ores Oth Mineral","Crushing/grinding machines for stone electrically,Sorting,screening,separating/washing Machines,,Crushing/grinding Mach For Earth,ores Oth Mineral"
"Arte International, PT","Kawasan Bintang Industry Park No.25-26, Batam, Kepulauan Riau",,,Aseptic Bag Reinforced W/ Alum Foil; Width<315mm;l,Aseptic bag reinforced w/ alum foil; width<315mm;l
"Arthabumi Sinarindo, PT","Komp. Limindo Trade Centre Blok B No.03 Baloi, Batam, Kepulauan Riau",,,Other Containers Of Iron Or Steel Capacity>=110l,Other containers of iron or steel capacity>=110L
"Asahi Spray Painting, PT","Cammo Industrial Blok G No.5, Batam, Kepulauan Riau",,,Other Articles Not Forged Or Steamed,Other articles not forged or steamed
"Asia Cellular Satellite, PT","Jl. Jaksa Agung R. Suprapto Sekupang, Batam, Kepulauan Riau",,,Radio Remote Control Apparatus,Radio remote control apparatus
"Asia Cocoa Indonesia, PT","Jl. Engku Putri Ruko Tsm Type B-12, Batam Centre, Batam, Kepulauan Riau",0778471923,,"Cocoa Butter,fat & Oil,Cocoa Paste,wholly/partly Defatted,Cocoa Powder,not Containing Add Sugar Or  Other","Cocoa butter,fat & oil,Cocoa Paste,wholly/partly Defatted,Cocoa Powder,not Containing Add Sugar Or  Other"
"Asia Foundry & Engineering, PT","Jl. Brigjen Katamso Km.18 Tanjung Uncang, Sekupang, Batam, Kepulauan Riau",0778391222,,"Other Transmission Shafts,Ships/boats Propellers And Blades Thrfor,Oth Toothed Wheels, Chain Sprocated","Other transmission shafts,Ships/boats Propellers And Blades Thrfor,Oth Toothed Wheels, Chain Sprocated"
"Asia Sukses Sejahtera, PT","Komp. Kara Industrial Park Blk. A 44, Batam, Kepulauan Riau",,,"Aluminium Waste And Scrap,Waste And Scrap Of Stainless Steel,Copper Waste And Scrap","Aluminium waste and scrap,Waste And Scrap Of Stainless Steel,Copper Waste And Scrap"
"Asiatech Recyclindo, PT","Komp. Blue Point Block A No.5 Batu Ampar, Batam, Kepulauan Riau",0778495123,,"Copper Waste And Scrap,Aluminium Waste And Scrap,Waste And Scrap Of Stainless Steel","Copper waste and scrap,Aluminium Waste And Scrap,Waste And Scrap Of Stainless Steel"
"Asl Shipyard Indonesia, PT","Jl. Brigjen Katamso Tanjung Uncang, Sekupang, Batam, Kepulauan Riau",0778391937,Website: www.asl.com.sg,"Other Vessels,for Transp. Not Motorised Of Gross T,Cruise Ships,excursion Boats,ferry- Boats Of,Other Floating Structures","Other vessels,for transp. not motorised of gross t,Cruise Ships,excursion Boats,ferry- Boats Of,Other Floating Structures"
"Associated Packaging Indonesia, PT","Jl. Yos Sudarso No.12 Bintang Ind Park, Sekupang, Batam, Kepulauan Riau",0778412507,e-Mail: apibatam@yahoo.com,"Folding Cartons,boxes&cases,of Non-corru Gated Pap","Folding cartons,boxes&cases,of non-corru gated pap"
"Asus Service Indonesia, PT","Jl. Brigjen Katamso, Kawasan Bintang Industri Park Ii Lot C No. 33 Tanjung Uncang, Batam, Kepulauan Riau",,Website: www.asus.com,"Other Automatic Data Processing Machines & Units T,Laptops Incl Notebooks And Subnotebooks","Other automatic data processing machines & units t,Laptops Incl Notebooks And Subnotebooks"
"Aver Asia, PT","Jl. Brig. Katamso Tj. Uncang No.48 Type D Bintang Industrial Park Ii, Batam, Kepulauan Riau",0778391666,Website: www.averasia.com,"Oth Trucks,Air Compressors Mounted On A Wheeled Chasis For","Oth trucks,Air Compressors Mounted On A Wheeled Chasis For"
"Awatronics Manufacturing, PT","Block K-2 Citra Buana Industrial Park I Seraya, 29432, Batam, Kepulauan Riau",07786005009,Website: www.awatronics.com,"Other Alarms And Similar Apparatus,Other Optical Fibre Cables","Other alarms and similar apparatus,Other Optical Fibre Cables"
"Azdha Nusa Persada, PT","Jl. Imam Bonjol Komp. Nagoya Mas Lt. 1,, Batam, Kepulauan Riau",,,"Other Structures & Parts Of Structures, Not Guardr","Other structures & parts of structures, not guardr"
"Bagus Prima Quality, PT","Taman Kota Mas Blok A1 No.16 Baloi, Batam, Kepulauan Riau",,,"Other Threaded Articles,Screw Metal With/without Nuts/washers With An","Other threaded articles,Screw Metal With/without Nuts/washers With An"
"Baja Nusantara, CV","Kavling Centre Park No.03, Taman Baloi, Batam Kota, Batam, Kepulauan Riau",,,"Aluminium Waste And Scrap,Copper Waste And Scrap,Waste And Scrap Of Stainless Steel","Aluminium waste and scrap,Copper Waste And Scrap,Waste And Scrap Of Stainless Steel"
"Baloi 128, PT","Jl. Bunga Raya No. 128 Kel Baloi Indah, Kec Lubuk Baja, Batam, Kepulauan Riau",,,Aseptic Bag Reinforced W/ Alum Foil; Width<315mm;l,Aseptic bag reinforced w/ alum foil; width<315mm;l
"Bandar Abadi, PT","Jl. Brigjend Katamso Km.6 Tanjung Uncang, Batam, Kepulauan Riau",0778395333,Website: www.ba-shipyard.com,"Other Vessels,for Transp. Not Motorised Of Gross T,Other Structures & Parts Of Structures, Not,Oth Gaskets, Washers & Oth Seals","Other vessels,for transp. not motorised of gross t,Other Structures & Parts Of Structures, Not,Oth Gaskets, Washers & Oth Seals"
"Bandar Victory Shipyard, PT","Jl. Re Martadinata Km.2, Sekupang, Batam, Kepulauan Riau",0778322806,Website: www.bvs.co.id,"Other Vessels,for Transp. Not Motorised Of Gross T,Oth Suitable For Use With The Egn Of Power <,Other Containers Of Iron Or Steel Capacity>=110l","Other vessels,for transp. not motorised of gross t,Oth Suitable For Use With The Egn Of Power <,Other Containers Of Iron Or Steel Capacity>=110l"
"Bangun Adybahan Perkasa, PT","Jl. Bawal Kav.3, Batu Merah, Batu Ampar, Batam, Kepulauan Riau",0778413291,,"Flat-rolled Iron/nas,width>600 Mm, Of A Thickness>,Artificial Guts (sausage Casings) Of Cellulosic,Part Of Other Centrifugal Pumps","Flat-rolled iron/nas,width>600 mm, of a thickness>,Artificial Guts (sausage Casings) Of Cellulosic,Part Of Other Centrifugal Pumps"
"Barelang Star, CV","Kuala Buluh Rt.001/rw.003 Sembulang , Galang, Batam, Kepulauan Riau",,,"Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth Than Wood Charcoal(including Shell  Or Nut","Oth wood charcoal(including shell   or nut charcoa,Oth Than Wood Charcoal(including Shell  Or Nut"
"Barelang Zore Abadi, PT","Jl .laksamana Bintan Komp Pertokoan Seruni Block C No.23 Sei Panas, Batam, Kepulauan Riau",,e-Mail: bzarcargo@gmail.com,"Micrometers, Callipers And Gauges,Switchboards Incorp. Elect Instrum For","Micrometers, callipers and gauges,Switchboards Incorp. Elect Instrum For"
"Barmah Asia, PT","Komp.citra Buana I Bl D/11, Nongsa, Sungai Beduk, Batam, Kepulauan Riau",0778451809,e-Mail: barmah_asia@yahoo.com,"Hats&oth Headgear/plaited By Assembling Strips Of,Head-band,lining,cover,hat Foundation, Hat,Sacks & Bags Of Oth Textiles Not Hemp/ Coconut","Hats&oth headgear/plaited by assembling strips of,Head-band,lining,cover,hat Foundation, Hat,Sacks & Bags Of Oth Textiles Not Hemp/ Coconut"
"Batam Bersatu Apparel, PT","Kompl Citra Buana Centre Park Iii/lot 10, Batam, Kepulauan Riau",,,"Womens/girls Blous,shirt&shirt Blous Of Cotton,,Babies Garment&clothing Accessories Of Cotton,,Mens/boys Shirts Of Cotton, Knitted/ Crocheted","Womens/girls blous,shirt&shirt blous of cotton,,Babies Garment&clothing Accessories Of Cotton,,Mens/boys Shirts Of Cotton, Knitted/ Crocheted"
"Batam Bina Mandiri, PT","Komp.union Industrial Park Blok G No.1, Kelurahan Batu Merah, Batam, Kepulauan Riau",,,"Part Of Switch,socket&plug For Coaxial Cable,and O,Other Articles Of Plastics And Other Material,Surgical Masks","Part of switch,socket&plug for coaxial cable,and o,Other Articles Of Plastics And Other Material,Surgical Masks"
"Batam Buana Sejahtera, PT","Jl.ikan Duyung Kavling 1 Sei Jodoh Kec.batu Ampar, Batam, Kepulauan Riau",0778 457131,,"Other Threaded Articles,Other Portable Electirc Lamps,Other Tubes, Pipes And Hoses","Other threaded articles,Other Portable Electirc Lamps,Other Tubes, Pipes And Hoses"
"Batam Expressindo Shipyard, PT","Jl. Brigjend Katamaso Km 6 Tanjung Uncang, Batam, Kepulauan Riau",0778391955,Website: www.besbatam.com,"Marine Propulsion Engines,of A Power Exceending 75,Compr  Kind Refgrt Eqp Oth With Cap Refr <21.10,Oth.unfinish Casetube&unworked Pipe End With","Marine propulsion engines,of a power exceending 75,Compr  Kind Refgrt Eqp Oth With Cap Refr <21.10,Oth.unfinish Casetube&unworked Pipe End With"
"Batam Fair Imp & Exp, PT","Komplek Central Mukakuning Blok A No.1, Buliang,batu Aji, Batam, Kepulauan Riau",,,"Other Static Converter For Automatic Data  Process,Other Packing, Wraping Machinery ( Inc,Oth Stranded Wire, Rope And Cables, Plaitd","Other static converter for automatic data  process,Other Packing, Wraping Machinery ( Inc,Oth Stranded Wire, Rope And Cables, Plaitd"
"Batam Indo Kualitas, PT","Komp. Hijrah Industrial Estate Blok A No.5, Baloi Permai, Batam, Kepulauan Riau",,Website: www.globalmascot.com,"Females Blouses/shirts/shirt Blouses Of Oth Texti,Females Dresses Of Oth Textiles, Not Silk And,Oth Woven Fbrcs Of Polyester Stple Fbr <=85%","Females blouses/shirts/shirt blouses of oth texti,Females Dresses Of Oth Textiles, Not Silk And,Oth Woven Fbrcs Of Polyester Stple Fbr <=85%"
"Batam Kurnia Sejahtera, PT","Komp.bintang Industrial Park No. 2a Sei Jodoh Batu Ampar, Batam, Kepulauan Riau",,,"Gloves,mittens,of Synthetic Fibres Not Impregn Coa,Bath Soap,Oth Than Wood Charcoal(including Shell  Or Nut","Gloves,mittens,of synthetic fibres not impregn coa,Bath Soap,Oth Than Wood Charcoal(including Shell  Or Nut"
"Batam Oilfield Supply Services Indonesia, PT","Jl. Todak Komplek Industrial Est Blok A No 9 Batu Ampar, Batam, Kepulauan Riau",,,"Other Ball Valves,Other Check (nonreturn) Valves,Other Fuel Cut-off For Vehicle","Other ball valves,Other Check (nonreturn) Valves,Other Fuel Cut-off For Vehicle"
"Batam Samudra, PT","Jl. Yos Sudarso, Komp.sentosa Purnama Jaya Blok B No.09-10, Batu Merah, Batam, Kepulauan Riau",0778455591,Website: www.batam-samudra.com,"Parts Of Boring/sinking Machinery  Of Su Bhead 843,Oth Reservoi,tank,vat&similar,iron/steel","Parts of boring/sinking machinery  of su bhead 843,Oth Reservoi,tank,vat&similar,iron/steel"
"Batam Slop And Sludge Treatment Centre, PT","Jl. Re Martadinata Kawasan Sekupang Logistik Blok F N0 7, Batam, Kepulauan Riau",0778326578,,Oth Residual Prods Of The Chemical/ Allied Industr,Oth residual prods of the chemical/ allied industr
"Batam Teknik, PT","Kawasan Bandar Udara Hang Nadim Rt.02 Rw.07, Batam, Kepulauan Riau",061 4571922,Website: www.batamteknik.com,"Other Parts Of Aeroplanes/helicopters Heading 8801,Ground Flying Trainers,Oth.aluminium Casks,drums,cans, Boxes &","Other parts of aeroplanes/helicopters heading 8801,Ground Flying Trainers,Oth.aluminium Casks,drums,cans, Boxes &"
"Batam Well Industry, PT","Bintang Industri Ii Lot 22-23, Tanjung Uncang, Batu Aji, Batam, Kepulauan Riau",,,Screw Metal With/without Nuts/washers With An Exte,Screw metal with/without nuts/washers with an exte
"Batam Well Industry, PT","Jl. Brigjen Katamso, Kawasan Bintang Industrial Ii Lot 22-23 Tg.uncang, Batam, Kepulauan Riau",0778393510,Website: www.bwi.co.id,Other Threaded Articles Of An External Diameter No,Other threaded articles of an external diameter no
"Batamec, PT","Jl. Brigjen Katamso Km.19 Tanjung Uncang, Batam, Kepulauan Riau",0778392218,Website: www.batamec.com,"Floating/submersible Drilling/ Production Platform,Other Vessels,for Transp. Motorised Of Gross,Oth Semi-finished Iron/non-alloy Cont.by Weight","Floating/submersible drilling/ production platform,Other Vessels,for Transp. Motorised Of Gross,Oth Semi-finished Iron/non-alloy Cont.by Weight"
"Batamindo Invesment Cakrawala, PT","Jl. Rasamala No.01 Wisma Batamindo Sungai Beduk, Batam, Kepulauan Riau",0778611222,Website: www.sembpark.co.sg,Oth Parts In Manufacture Electric Motor  Generator,Oth parts in manufacture electric motor  generator
"Batammitra Sejahtera, PT","Jl. Brigjen Katamso Km 21 Tanjung Uncang, Batam, Kepulauan Riau",,,Compres With Diesel Or Semi-diesel Oth Of  Railway,Compres with diesel or semi-diesel oth of  railway
"Batindo Utama, PT","Citra Buana Industrial Park 1 C-3 Kampung Seraya, Batam, Kepulauan Riau",,,"Co-axial Cable/elec;fitted W/ Connector; <=66.000v,Hydraulic Presses,Oth Liquid Dielectric Transformer Handling","Co-axial cable/elec;fitted w/ connector; <=66.000V,Hydraulic Presses,Oth Liquid Dielectric Transformer Handling"
"Bechtel Equipment Services, PT","Jl. Brigjen Katamso Km.6 Tanjung Uncang Sekupang, Batam, Kepulauan Riau",0778391440,Website: ww.bechtel.com,"Oth Trucks,Retreaded Tyres,used On Buses/lorries,","Oth trucks,Retreaded Tyres,used On Buses/lorries,"
"Bengint Nusantara Industries, PT","Jl. Sagulung, Nongsa, Sungai Beduk, Batam, Kepulauan Riau",0778391139,e-Mail: bengint@indosat.net.id,"Cartons,boxes & Cases, Of Corrugated Paper Or Pape,Oth Uncoated Paper And Paperboard, In Rolls Or","Cartons,boxes & cases, of corrugated paper or pape,Oth Uncoated Paper And Paperboard, In Rolls Or"
"Bersama Kita Jaya, PT","Executive Industrial Park Blok C-2 N0.12 A Batam Centre, Batam, Kepulauan Riau",,,Other Articles Of Plastics And Other Material,Other articles of plastics and other material
"Beta Rekatama Jaya, PT","Taiwan Industrial Park Bl B/109 Kabil, Nongsa, Batam, Kepulauan Riau",0778711373,,"Oth Tube/pipe Fittings,not Butt Welding/ Flanges/e,Other Structures & Parts Of Structures, Not","Oth tube/pipe fittings,not butt welding/ flanges/e,Other Structures & Parts Of Structures, Not"
"Beyonics Manufacturing, PT","Panbil Industrial Estate Lot02-03 Sektor 2, Muka Kuning, Batam, Kepulauan Riau",0778371700,Website: www.beyonics.com,"Oth Electrical Machines & Apparatus, Having Indivi,Other Fixed Capasitor","Oth electrical machines & apparatus, having indivi,Other Fixed Capasitor"
"Big Metalindo, PT","Komplek Union Industrial Park Blok E No.3, Batam, Kepulauan Riau",,,"Hoop & Strip Of Stainless Steel, Not Cold Rolled,,Hat-racks,hat-pegs, Brackets And Similar  Fixtures,Other Seats, With Metal Frames,combined With","Hoop & strip of stainless steel, not cold rolled,,Hat-racks,hat-pegs, Brackets And Similar  Fixtures,Other Seats, With Metal Frames,combined With"
"Bingas Manufacturing, PT","Komp. Hijrah Industrial Estate Blk E1 No. 2, Batam, Kepulauan Riau",0778460297,,"Other Containers Of Iron Or Steel Capacity>=110l,Water Pump For Hand Pump,oth Than  Those Of,Other Safety And Protective Devices","Other containers of iron or steel capacity>=110L,Water Pump For Hand Pump,oth Than  Those Of,Other Safety And Protective Devices"
"Bintan Bersatu Apparel, PT","Lot Sd 60-61 Bie Lobam, Bintan, Kepulauan Riau",0770-696885,,"Womens/girls Trousers, Breeches& Shorts Of Synth,Oth Garments Of Man-made Fibres, Knitted/crocheted,T-shirts,singlet&oth Vests Of Oth Txtile","Womens/girls trousers, breeches& shorts of synth,Oth Garments Of Man-made Fibres, Knitted/crocheted,T-shirts,singlet&oth Vests Of Oth Txtile"
"Bintan Central Gas, PT","Jl. Nusantara, Bintan, Kepulauan Riau",,,"Containers Of Metal,design & Equip For Carriage By,Other Containers Of Iron Or Steel Capacity>=110l","Containers of metal,design & equip for carriage by,Other Containers Of Iron Or Steel Capacity>=110l"
"Bintan Lagoon Resort, PT","Jl. Indera Segara Site A12 Lagoi, Bintan, Kepulauan Riau",,,"Oth Loudspeakers, Not Mounted In Their Enclosure,Other Microphones, Whether Or Not With Their,Integrated Receiver/decoder (ird) For Direct","Oth loudspeakers, not mounted in their enclosure,Other Microphones, Whether Or Not With Their,Integrated Receiver/decoder (ird) For Direct"
"Bintan Marine Technology, PT","Lot D28/l29 Bie Lobam, Bintan, Kepulauan Riau",,,"Cast Fitting Of Other Than Non-malleable Cast Iron,Oth Line Pipe Iron/steel For Oil,exter.,Oth Line Pipe Iron/steel For Oil,exter.","Cast fitting of other than non-malleable cast iron,Oth Line Pipe Iron/steel For Oil,exter.,Oth Line Pipe Iron/steel For Oil,exter."
"Bintan Offshore, PT","Jl. Nusantara Km.23 Kijang, Bintan, Kepulauan Riau",,,"Mobile Lifting Frames On Tyres And Straddle Carrie,Anti-fouling/anti-corrosive Paints For Ships Hull","Mobile lifting frames on tyres and straddle carrie,Anti-fouling/anti-corrosive Paints For Ships Hull"
"Bintan Shipping Bioteknik, PT","Kota Piring Km.8, Tanjung Pinang, Kepulauan Riau",,Website: www.bintanshippingbioteknik.com,"Other Vessels For Transport, Motorised Of Gross To,Other Vessels,for Transp. Motorised Of Gross,Marine Propulsion Engines,of A Power Exceending","Other vessels for transport, motorised of gross to,Other Vessels,for Transp. Motorised Of Gross,Marine Propulsion Engines,of A Power Exceending"
"Bintang Batam Makmur, PT","Jl.brigjen Katamso Km.6.5 Tanjung Uncang Batu Aji, Batam, Kepulauan Riau",,,Aseptic Bag Not Reinforced W/ Alum Foil; Width<315,Aseptic bag not reinforced w/ alum foil; width<315
"Bioworld Biosciences Manufacturing Industries, PT","Latrade Industrial Park, Blok H-1, Tj.uncang, Batam, Kepulauan Riau",,e-Mail: ita@bioworldbiosciences.com,"Oth Herbicides,anti-sprouting Product & Plant-grow,Oth Wood Preserv Containing Insecticides Or,N-(phosphonomethyl) Glycine And Salts Thereof","Oth herbicides,anti-sprouting product & plant-grow,Oth Wood Preserv Containing Insecticides Or,N-(phosphonomethyl) Glycine And Salts Thereof"
"Bluwater Logistic, PT","Ruko Permata Niagablok B No.05 Bukit Indah Sukajadi, Batam, Kepulauan Riau",0778450237,Website: www.bluwatergroup.com,"Asphalites And Asphaltic Rocks,Oth Navigation Instrum&appl Of Used On Ship Work","Asphalites and asphaltic rocks,Oth Navigation Instrum&appl Of Used On Ship Work"
