Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Bali Bintang Terang, CV","Jl. Pulau Batanta No. 19 Sesetan Denpasar Selatan, Denpasar, Bali",0361248294,e-Mail: batanta19@telkom.net,"Females Dresses Of Oth Textiles, Not Silk And Not,Females Jackets & Blazers Of Cotton, Not Printed,Females Dresses Of Synthetic Fibres","Females dresses of oth textiles, not silk and not,Females Jackets & Blazers Of Cotton, Not Printed,Females Dresses Of Synthetic Fibres"
"Bali Blue International, PT","Jl. By Pass I Gusti Ngurah Rai Gg Mertasari 9, Nusa Dua, Kuta Selatan, Badung, Bali",0361701671,e-Mail: baliblue@indosat.net.id,"Live Marine Ornamental Fish, Other Than Fry,Other Shrimps And Prawns, Other Than Breeder, Live","Live marine ornamental fish, other than fry,Other Shrimps And Prawns, Other Than Breeder, Live"
Bali Boxes,"Jl. Gunung Sanghyang No. 98, Badung, Bali",,,"Statuettes & Oth Ornaments, Of Wood,Sports Footwear Not Fitted With Spikes/,Oth Basketwork, Wickerwork & Other Articles, Of","Statuettes & oth ornaments, of wood,Sports Footwear Not Fitted With Spikes/,Oth Basketwork, Wickerwork & Other Articles, Of"
"Bali Boxes, PT","Jl. Gn. Shangyang No 98 Kesambi Kerobokan, Badung, Bali",0361430254,Website: www.beyondmenus.com,"Statuettes & Oth Ornaments, Of Wood,Other Articles Of Plastics And Other Material","Statuettes & oth ornaments, of wood,Other Articles Of Plastics And Other Material"
Bali Chippendale Furniture,"Jl. Danau Poso No.22, Denpasar, Bali",,,"Oth Wooden Articles Of Furniture Not Falling In Ch,Oth Seats,with Wooden Frames,combined With Other,Oth Wooden Furniture,oth Than Fume Cupboard","Oth wooden articles of furniture not falling in ch,Oth Seats,with Wooden Frames,combined With Other,Oth Wooden Furniture,oth Than Fume Cupboard"
"Bali Cipta Sarana, CV","Jl. Raya Dalung No.99  Dalung Kuta Utara, Badung, Bali",,Website: www.bcs-furnitures.com,"Wooden Furniture Of A Kind Used In Offices,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom","Wooden furniture of a kind used in offices,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom"
Bali Coral,"Jl. Raya Singaraja Gilimanuk, Gondol, Buleleng, Bali",,,"Live Marine Ornamental Fish, Other Than Fry,Oth Aquatic Invertebrates Oth Than Crustaceans,Oth Prefabricated Structural Components,","Live marine ornamental fish, other than fry,Oth Aquatic Invertebrates Oth Than Crustaceans,Oth Prefabricated Structural Components,"
"Bali Crafters International, CV","Perum Taman Wira Umadui C 20, Denpasar, Bali",0361733928,Website: www.balicrafters.com,"Statuettes & Other Ornamental Articles,Oth Trade Advertising Material, Commercial,Other Articles Of Plastics And Other Material","Statuettes & other ornamental articles,Oth Trade Advertising Material, Commercial,Other Articles Of Plastics And Other Material"
"Bali Diamond, CV","Jl. Gunung Agung Gang Iv. No 11, Denpasar, Bali",0361 2233233,,"Statuettes & Oth Ornaments, Of Wood,Females Blouses/shirts/shirt Blouses Of Man-made,Wooden Furniture Of A Kind Used In Offices","Statuettes & oth ornaments, of wood,Females Blouses/shirts/shirt Blouses Of Man-made,Wooden Furniture Of A Kind Used In Offices"
"Bali Double C, PT","Jl. Taman Jimbaran Xvi No.28, Lingkungan Perarudan Kuta, Badung, Bali",03618480395,,"Live Marine Ornamental Fish, Other Than Fry,Oth Aquatic Invertebrates Oth Than Crustaceans,Other Shrimps And Prawns, Other Than Breeder, Live","Live marine ornamental fish, other than fry,Oth Aquatic Invertebrates Oth Than Crustaceans,Other Shrimps And Prawns, Other Than Breeder, Live"
"Bali Empat Abadi, CV","Jl. Solo - Sragen Km.9,5 Desa Brujul, Kec. Jaten, Badung, Bali",,,"Oth Males Garments Of Cotton Not For Rencing/wres,Females Dresses Of Oth Textiles, Not Silk And,Womens/girls  Dresses Of Other Textile","Oth males garments of cotton not for rencing/wres,Females Dresses Of Oth Textiles, Not Silk And,Womens/girls  Dresses Of Other Textile"
"Bali Fruit Luwus, PT","Banjar Luwus, Baturiti, Tabanan, Bali",03618446406,,"Fruit Pastes Of Mango, Pineapples Or Strawberries","Fruit pastes of mango, pineapples or strawberries"
"Bali Image Collection, CV","Jl. Batu Intan Iii No.33 Banjar Kapal Ds.batubulan, Sukawati, Gianyar, Bali",,,"Females Suits Of Cotton, Not Printed By Tradition,Females Dresses Of Cotton, Not Printed By,Oth Garments Of Oth Textile Materials,","Females suits of cotton, not printed by tradition,Females Dresses Of Cotton, Not Printed By,Oth Garments Of Oth Textile Materials,"
"Bali International Company, CV","Jl. Solo - Sragen Km.9,5 Desa Brujul, Kec. Jaten, Denpasar, Bali",0361264637,,"Oth Males Garments Of Cotton Not For Rencing/wres,Females Blouses/shirts/shirt Blouses Of Cotton,,Females Dresses Of Cotton, Not Printed By","Oth males garments of cotton not for rencing/wres,Females Blouses/shirts/shirt Blouses Of Cotton,,Females Dresses Of Cotton, Not Printed By"
Bali Made,"Jl. Hayam Wuruk No. 125, Denpasar, Bali",,Website: www.balimadetour.com,"Statuettes & Oth Ornaments, Of Wood,Furniture Of Plastics Oth Than For Baby","Statuettes & oth ornaments, of wood,Furniture Of Plastics Oth Than For Baby"
Bali Marine Fish Farm,"Jl Kamboja, Br Dinas Kertakawat, Buleleng, Bali",,,"Live Fry Milkfish Or Lapu-lapu, Breeding","Live fry milkfish or lapu-lapu, breeding"
"Bali Maya Permai, PT","Desa Tegal Badeng Barat, Negara, Denpasar, Bali",036541875,,"Tunas,whole/in Pieces, Not In Minced, In Airtight,Mackerel, Whole/in Pieces,not In Minced,  In,Sardines, Whole/in Pieces,not In Minced, In","Tunas,whole/in pieces, not in minced, in airtight,Mackerel, Whole/in Pieces,not In Minced,  In,Sardines, Whole/in Pieces,not In Minced, In"
"Bali Meisho, PT","Jl. Raya Yeh Gangga No. 9b, Desa Gubug, Ubung Kaja, Denpasar, Bali",,e-Mail: likobali@hotmail.com,"Oth Wooden Articles Of Furniture Not Falling In Ch,Oth Wooden Furniture,oth Than Fume Cupboard","Oth wooden articles of furniture not falling in ch,Oth Wooden Furniture,oth Than Fume Cupboard"
"Bali Mina Utama, PT","Jl. Raya Ikan Tuna Timur Kmpl. Pelabuhan Benoa, Pemogan, Denpasar Selatan, Denpasar, Bali",0361723385,e-Mail: balimina@indosat.net.id,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen","Frozen fillets of tunas, skipjack or stripe-bellie,Yellowfin Tunas, Excl.fillet, Liver & Roes, Frozen"
"Bali Omega, CV","Dusun Mandar, Desa Cupel,  Kec. Negara, Jembrana, Bali",,,"Sardines, Whole/in Pieces,not In Minced, In Airtig","Sardines, whole/in pieces,not in minced, in airtig"
"Bali Permai, PT","Jl. Sunset Road Kel.seminyak Kec. Kuta, Badung, Bali",,Website: www.sarungbalipermai.com,"Shawls,scarves,mufflers,mantillas& The Like Of Not,Curtains (inc Drapes) & Int Blinds/bed Valances,Paintings, Drawings And Pastels,executed Entirely","Shawls,scarves,mufflers,mantillas& the like of not,Curtains (inc Drapes) & Int Blinds/bed Valances,Paintings, Drawings And Pastels,executed Entirely"
"Bali Persada International, PT","Jl. Raya Kerobokan No. 39, Kerobokan Kuta, Badung, Bali",0361428764,,"Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard,Basketwork, Wickerwork & Other Articles,  Of","Statuettes & oth ornaments, of wood,Oth Wooden Furniture,oth Than Fume Cupboard,Basketwork, Wickerwork & Other Articles,  Of"
"Bali Sati, CV","Jl. Bung Tomo 1 No.7a Gatsu Barat, Denpasar, Bali",0361415834,Website: www.balisati.com,"Oth Than Basketwork, Wickerwork & Other Articles,,Oth Basketwork, Wickerwork & Other Articles, Of,Basketwork, Wickerwork & Other Articles,  Of","Oth than basketwork, wickerwork & other articles,,Oth Basketwork, Wickerwork & Other Articles, Of,Basketwork, Wickerwork & Other Articles,  Of"
"Bali Segoro Mandiri, Ud.","Jl. Tukad Sempol I, Sidakarya, Denpasar Selatan, Denpasar, Bali",03618955684,Website: www.bsmandiri.com,"Live Marine Ornamental Fish, Other Than Fry,Scallops, Live","Live marine ornamental fish, other than fry,Scallops, Live"
"Bali Smile, CV","Jl. Pulau Menjangan No.55 Dauh Puri Klod, Denpasar, Bali",,,"Females Dresses Of Cotton, Not Printed By Tradtio,Oth Males Garments Of Cotton Not For,Males Swimwear","Females dresses of cotton, not printed by tradtio,Oth Males Garments Of Cotton Not For,Males Swimwear"
"Bali Soap, PT","Jl. By Pass Ngurah Rai, Ruko Surya Indah C1 Jimbaran, Badung, Bali",0361705089,Website: www.balisoap.net,"Oth Medicated Prod & Oth Of Felt Or Nonwovens, Imp,Bath Soap","Oth medicated prod & oth of felt or nonwovens, imp,Bath Soap"
"Bali Sukses Mandiri, Ud.","Perumahan Taman Dukuh Sari Blok  D No.7 Sesetan Denpasar  Selatan, Denpasar, Bali",,,"Live Kerapu (cromilepte Altiveli; Epinephelus Heni,Rock Lobsters And Other Sea Crawfish, Oth.than,Oth Molluscs, Prepared/preserved","Live kerapu (Cromilepte altiveli; Epinephelus heni,Rock Lobsters And Other Sea Crawfish, Oth.than,Oth Molluscs, Prepared/preserved"
"Bali Sun, CV","Jl. Gunung Salak No.99, Br.abasan Tegal Buah, Desa Padang Sambian, Badung, Bali",,,"Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Statuettes & oth ornaments, of wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other"
"Bali Super, CV","Jl. Majapahit No.54 Kuta, Badung, Bali",0361710297,,"Oth Females Garmnt Of Oth Textiles Not For Forren,Oth Bed Linen Of Cotton, Printed,Females Dresses Of Artificial Fibres","Oth females garmnt of oth textiles not for forren,Oth Bed Linen Of Cotton, Printed,Females Dresses Of Artificial Fibres"
"Bali Treasures, PT","Jl. Raya Andong Peliatan Ubud, Gianyar, Bali",0361972125,Website: www.bali-treasures.com,"Percussion Musical Instruments (exp, Drm,xylophone,Other Articles With Outer Surface Of Plastic Or,Statuettes & Other Ornamental Articles","Percussion musical instruments (exp, drm,xylophone,Other Articles With Outer Surface Of Plastic Or,Statuettes & Other Ornamental Articles"
"Bali Tui, CV","Jl. Pulau Alor No.4, Dauh Puri Klod, Denpasar Barat, Denpasar, Bali",,,"Statuettes & Oth Ornaments, Of Wood,Other Statuetes And Other Ornamen,Percussion Musical Instruments (exp,","Statuettes & oth ornaments, of wood,Other Statuetes And Other Ornamen,Percussion Musical Instruments (exp,"
"Bali Tuna Segar, PT","Jl. Raya Ikan Tuna Raya  No.17 Pedungan Denpasar Selatan, Denpasar, Bali",0361728880,,"Yellowfin Tunas,excl.fillets, Livers & Roes, Fresh,Frozen Fillets Of Other Fish,Bigeye Tunas, Excl.fillets,liver & Roes Fresh Or","Yellowfin tunas,excl.fillets, livers & roes, fresh,Frozen Fillets Of Other Fish,Bigeye Tunas, Excl.fillets,liver & Roes Fresh Or"
"Bali Tuna Segar, PT","Jl. Raya Ikan Tuna 17 Pelabuhan Benoa Kel. Pedungan Kec. Denpasar Selatan, Denpasar, Bali",0361721386,,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Meat Of Tuna Loin And Skipjack, (whether Or Not","Frozen fillets of tunas, skipjack or stripe-bellie,Meat Of Tuna Loin And Skipjack, (whether Or Not"
"Bali Wikan, PT","Jl. Sekar Tunjung Xvi/8 Kesiman Kertalangu, Denpasar Timur, Denpasar, Bali",0361467865,e-Mail: wikan@indo.net.id,"Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard","Statuettes & oth ornaments, of wood,Oth Wooden Furniture,oth Than Fume Cupboard"
"Balinusa Windumas, PT","Jl. Cokroaminoto No.65, Denpasar, Bali",0361723636,,"Frozen Fillets Of Tunas, Skipjack Or Stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Albacore/longfinned Tunas,excl.fillet, Livers And","Frozen fillets of tunas, skipjack or stripe-bellie,Meat Of Other Fish, (whether Or Not Minced),,Albacore/longfinned Tunas,excl.fillet, Livers And"
"Bandar Nelayan, PT","Jl. Ikan Tuna Ii No.5 Pelabuhan Benoa Pedungan Denpasar Selatan, Denpasar, Bali",0361724739,,"Cuttle Fish And Squid, Frozen,Albacore/longfinned Tunas,excl.fillet, Livers And,Frozen Fillets Of Tunas, Skipjack Or","Cuttle fish and squid, frozen,Albacore/longfinned Tunas,excl.fillet, Livers And,Frozen Fillets Of Tunas, Skipjack Or"
"Banyan Internasional, CV","Jl. Raya Mas Banjar Batanancak, Ubud, Gianyar, Bali",0361972860,Website: www.banyaninternational.com,"Other Imitation Jewellery Of Base Metal Whether Or,Oth Males Garments Of Cotton Not For,Oth Articles Of Leather Oth Than Boot","Other imitation jewellery of base metal whether or,Oth Males Garments Of Cotton Not For,Oth Articles Of Leather Oth Than Boot"
"Bask Bali, PT","Jl. Cendrawasih No. 69 Krobokan Kuta, Badung, Bali",03614731533,Website: www.baskbali.com,"Jewellery Of Silver,Other Imitation Jewellery Of Base Metal Whether","Jewellery of silver,Other Imitation Jewellery Of Base Metal Whether"
"Batu Inbali, CV","Jl. Nangka (selatan) Gang Xi/52, Denpasar, Bali",0361233818,,"Oth Article Monumental/building Of Marble,Ceramic Sinks, Wash Basins, Wash Basin Of Oth Thn,Flagstones, Reinforced Or Not","Oth article monumental/building of marble,Ceramic Sinks, Wash Basins, Wash Basin Of Oth Thn,Flagstones, Reinforced Or Not"
"Bening Big Tree Farms, PT","Jl. Raya Kedewatan No.15 Ubud, Gianyar, Bali",03618463328,Website: www.bigtreefarms.com,"Other Sugar,incl Invert Sugar And Sugar Syrup Blen,Cocoa Powder,not Containing Add Sugar Or  Other,Cashew Nuts, Shelled, Fresh Or Dried","Other sugar,incl invert sugar and sugar syrup blen,Cocoa Powder,not Containing Add Sugar Or  Other,Cashew Nuts, Shelled, Fresh Or Dried"
"Biosystems Indonesia, PT","Jl. Tambak Sari No.1, Denpasar, Bali",,,Oth Filtering/purifiying Water Machin & App  Of A,Oth filtering/purifiying water machin & app  of a
"Bisama Trading, CV","Jl. Raya Andong No. 54x Ubud, Gianyar, Bali",0361987758,Website: www.bisama.com,"Statuettes & Oth Ornaments, Of Wood,Oth Blankets & Travelling Rugs Of Woven Fabrics,Bells, Gongs And The Like, Oth Than Of Copper","Statuettes & oth ornaments, of wood,Oth Blankets & Travelling Rugs Of Woven Fabrics,Bells, Gongs And The Like, Oth Than Of Copper"
"Bonofacum, PT","Jl. Raya Kerobokan Lingk. Batu Culung No. 123 X Kec. Kuta, Badung, Bali",03618686773,,"Jewellery Of Silver,Parts Of Jewellery Of Silver","Jewellery of silver,Parts Of Jewellery Of Silver"
"Bregwin Indonesia, PT","Jl. Pantai Batu Bolong No.18 Canggu Kuta Utara, Badung, Bali",,,"Jewellery Of Silver,Jewellery Of Other Precious Metal,Parts Of Jewellery Of Silver","Jewellery of silver,Jewellery Of Other Precious Metal,Parts Of Jewellery Of Silver"
"Bunga Bali Dewata, PT","Jl. By Pass I Gusti Ngurah Rai No. 377 Sanur, Denpasar Selatan, Denpasar, Bali",,,"Females Dresses Of Cotton, Not Printed By Tradtio,Womens/girls Ovr Coats,car Coat,capes,","Females dresses of cotton, not printed by tradtio,Womens/girls Ovr Coats,car Coat,capes,"
"Bunga Harimau, CV","Jl. Surya Brata, Br. Tegal Suci, Tampaksiring, Gianyar, Bali",,,"Statuettes & Oth Ornaments, Of Wood,Bells, Gongs And The Like, Oth Than Of Copper,Oth Wooden Furniture,oth Than Fume Cupboard","Statuettes & oth ornaments, of wood,Bells, Gongs And The Like, Oth Than Of Copper,Oth Wooden Furniture,oth Than Fume Cupboard"
"By Lin Bali, PT","Jl. Tangkuban Perahu Gg Tegal Mawar,padang Sambian Kelod, Denpasar, Bali",03618446837,Website: www.by-lin.com,"Hand Bag With Other Outer Surface,Accesories Of Oth Made Up Clothing, Oth Than Hd","Hand bag with other outer surface,Accesories Of Oth Made Up Clothing, Oth Than Hd"
"Cabalindo, PT","Jl. Raya Tangeb Munggu Kapal, Abianbase, Mengwi, Badung, Bali",0361415196,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In Offices,Other Statuetes And Other Ornamen","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In Offices,Other Statuetes And Other Ornamen"
